attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.009,0.1836,0.055,0.3796,0.033,0.0758,0.09,0.2196,0.047,0.1414,0.061
sexMale,1.0,0.027,0.1408,0.097,0.3703,0.054,0.0678,0.141,0.2634,0.064,0.1576,0.085
sexFemale,1.0,0.026,0.2258,0.071,0.3888,0.05,0.0836,0.119,0.1765,0.077,0.1254,0.095
age25_44,1.0,0.037,0.136,0.126,0.3611,0.069,0.0799,0.161,0.2262,0.086,0.1968,0.094
age45_64,1.0,0.031,0.1635,0.097,0.3896,0.058,0.0696,0.149,0.2373,0.076,0.1401,0.1
age65+,1.0,0.041,0.279,0.088,0.3896,0.072,0.0795,0.167,0.1839,0.108,0.068,0.179
citizenSwiss,1.0,0.015,0.132,0.073,0.4154,0.036,0.0612,0.109,0.2545,0.05,0.1368,0.071
citizenUE28_AELE,1.0,0.069,0.2803,0.134,0.2785,0.136,0.131,0.207,0.1181,0.207,0.1921,0.161
citizenOtherEuropeanCountries,1.0,0.107,0.453,0.159,0.2634,0.214,0.1268,0.314,0.0849,0.376,0.0719,0.398
citizenOtherWorldwideCountries,1.0,0.147,0.4711,0.223,0.1651,0.356,0.1017,0.459,0.0691,0.54,0.1932,0.324
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.019,0.1187,0.084,0.4234,0.04,0.0569,0.123,0.2667,0.053,0.1344,0.078
migratoryBackgroundSwissWith,1.0,0.072,0.2173,0.162,0.3626,0.125,0.0897,0.251,0.1793,0.177,0.1512,0.191
migratoryBackgroundFirstGeneration,1.0,0.055,0.3786,0.095,0.2214,0.125,0.1361,0.165,0.098,0.187,0.1658,0.14
migratoryBackgroundSecondGenerationAndMore,1.0,0.163,0.2057,0.383,0.5311,0.223,0.044,0.736,0.1254,0.447,0.0936,0.519
migratoryBackgroundUnknown,1.0,0.344,0.1704,0.879,0.4597,0.501,NaN,NaN,0.1886,0.791,0.1451,0.864
labourMarketEmployedPersons,1.0,0.022,0.1125,0.097,0.3832,0.046,0.0659,0.125,0.2568,0.057,0.1816,0.07
labourMarketUnemployedPersons,1.0,0.15,0.2735,0.297,0.3911,0.232,0.1469,0.435,0.0816,0.483,0.1068,0.461
labourMarketPersonsWithoutProfessionalActivity,1.0,0.034,0.2985,0.074,0.3724,0.063,0.0866,0.14,0.1676,0.097,0.0749,0.15
socioprofessionalCategoriesExecutives,1.0,0.202,0.0685,0.797,0.1625,0.532,0.1003,0.649,0.2324,0.422,0.4363,0.298
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.237
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.099,0.0901,0.357,0.4473,0.151,0.0436,0.484,0.3885,0.159,0.0304,0.589
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.076,NaN,NaN,0.0822,0.28,0.01,0.792,0.1773,0.187,0.7238,0.091
socioprofessionalCategoriesIntermediate,1.0,0.051,0.0446,0.29,0.1802,0.131,0.0826,0.195,0.5743,0.069,0.1183,0.163
socioprofessionalCategoriesSkilledNonManuals,1.0,0.066,0.0206,0.502,0.8963,0.07,0.0831,0.254,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.103,0.0507,0.476,0.8156,0.114,0.1337,0.299,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.123,1.0,0.123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.258,0.3742,0.425,0.2653,0.523,0.0844,0.871,0.077,0.864,0.1991,0.562
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.032,0.2965,0.071,0.3739,0.06,0.0914,0.134,0.1606,0.095,0.0775,0.143
