attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.009,0.1852,0.054,0.4412,0.029,0.0901,0.081,0.1539,0.058,0.1295,0.065
sexMale,1.0,0.028,0.1252,0.105,0.4491,0.048,0.0818,0.13,0.1992,0.075,0.1448,0.092
sexFemale,1.0,0.025,0.2446,0.067,0.4335,0.046,0.0983,0.107,0.1092,0.101,0.1145,0.099
age25_44,1.0,0.037,0.1257,0.127,0.4062,0.065,0.0956,0.144,0.1669,0.102,0.2056,0.093
age45_64,1.0,0.031,0.1631,0.098,0.4695,0.051,0.0815,0.136,0.1751,0.089,0.1108,0.113
age65+,1.0,0.042,0.3012,0.085,0.4453,0.068,0.0959,0.154,0.1032,0.147,0.0543,0.204
citizenSwiss,1.0,0.015,0.136,0.071,0.4796,0.032,0.0828,0.094,0.174,0.062,0.1276,0.074
citizenUE28_AELE,1.0,0.071,0.2524,0.144,0.335,0.126,0.1316,0.212,0.1109,0.221,0.1701,0.179
citizenOtherEuropeanCountries,1.0,0.106,0.5297,0.147,0.3013,0.198,0.0827,0.381,0.0349,0.566,0.0513,0.498
citizenOtherWorldwideCountries,1.0,0.151,0.4275,0.232,0.1979,0.349,0.1224,0.449,0.0738,0.54,0.1782,0.35
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.019,0.1243,0.081,0.4915,0.036,0.0795,0.103,0.1803,0.066,0.1244,0.082
migratoryBackgroundSwissWith,1.0,0.073,0.2164,0.164,0.3945,0.121,0.0999,0.243,0.1344,0.21,0.1549,0.192
migratoryBackgroundFirstGeneration,1.0,0.056,0.3813,0.095,0.2668,0.116,0.1242,0.177,0.0823,0.207,0.1454,0.156
migratoryBackgroundSecondGenerationAndMore,1.0,0.162,0.1791,0.399,0.5967,0.21,0.0586,0.646,0.0929,0.519,0.0729,0.637
migratoryBackgroundUnknown,1.0,0.31,0.1674,0.794,0.5327,0.423,0.1507,0.79,0.121,0.868,NaN,NaN
labourMarketEmployedPersons,1.0,0.021,0.1144,0.094,0.4449,0.041,0.0841,0.109,0.1891,0.067,0.1675,0.073
labourMarketUnemployedPersons,1.0,0.166,0.2767,0.321,0.3632,0.277,0.0911,0.568,0.1204,0.457,0.1487,0.444
labourMarketPersonsWithoutProfessionalActivity,1.0,0.035,0.3064,0.073,0.4402,0.058,0.1009,0.131,0.0929,0.135,0.0596,0.171
socioprofessionalCategoriesExecutives,1.0,0.15,0.0923,0.52,0.236,0.31,0.0685,0.66,0.3108,0.265,0.2923,0.273
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.279
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.11,0.0746,0.438,0.5437,0.149,0.0939,0.375,0.243,0.222,0.0449,0.574
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.085,0.0141,0.793,0.0607,0.353,0.0184,0.646,0.0737,0.322,0.8331,0.094
socioprofessionalCategoriesIntermediate,1.0,0.052,0.0525,0.261,0.2828,0.105,0.0823,0.199,0.4843,0.078,0.098,0.189
socioprofessionalCategoriesSkilledNonManuals,1.0,0.061,NaN,NaN,0.8655,0.066,0.1298,0.184,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.097,0.0306,0.587,0.8489,0.105,0.1205,0.301,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.119,1.0,0.119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.173,0.3276,0.315,0.3244,0.295,0.1126,0.52,0.0504,0.73,0.1849,0.406
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.033,0.3044,0.071,0.435,0.057,0.1002,0.128,0.0948,0.129,0.0657,0.159
