attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,39525.0,0.022,0.2049,0.116,0.4144,0.072,0.1024,0.175,0.1557,0.137,0.1226,0.16
sexMale,19795.0,0.063,0.1279,0.228,0.429,0.114,0.0853,0.285,0.211,0.171,0.1467,0.213
sexFemale,19730.0,0.061,0.2822,0.142,0.3996,0.117,0.1194,0.231,0.1003,0.253,0.0985,0.256
age25_44,13500.0,0.087,0.1356,0.276,0.3872,0.155,0.1357,0.275,0.1534,0.254,0.1881,0.231
age45_64,16352.0,0.073,0.1772,0.21,0.4387,0.125,0.0862,0.305,0.19,0.2,0.1079,0.269
age65+,9673.0,0.099,0.3485,0.182,0.4112,0.168,0.0831,0.384,0.1012,0.349,0.0559,0.481
citizenSwiss,32600.0,0.034,0.1783,0.139,0.4417,0.079,0.1035,0.193,0.1648,0.148,0.1117,0.187
citizenUE28_AELE,4993.0,0.156,0.2207,0.339,0.3006,0.295,0.1124,0.5,0.132,0.456,0.2345,0.339
citizenOtherEuropeanCountries,1053.0,0.371,0.6942,0.444,0.189,0.868,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,879.0,0.414,0.5154,0.587,0.3197,0.737,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,28541.0,0.042,0.1672,0.155,0.4493,0.086,0.1074,0.204,0.1681,0.157,0.108,0.205
migratoryBackgroundSwissWith,3951.0,0.174,0.2637,0.35,0.3799,0.291,0.0787,0.643,0.1359,0.497,0.1417,0.486
migratoryBackgroundFirstGeneration,6386.0,0.137,0.3343,0.251,0.2617,0.282,0.0991,0.469,0.1163,0.433,0.1885,0.334
migratoryBackgroundSecondGenerationAndMore,496.0,0.536,NaN,NaN,0.623,0.685,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,26078.0,0.048,0.1324,0.193,0.4157,0.098,0.1006,0.224,0.1924,0.155,0.1588,0.175
labourMarketUnemployedPersons,889.0,0.402,0.2587,0.791,0.4342,0.616,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,12559.0,0.085,0.3516,0.16,0.4101,0.147,0.1037,0.311,0.0845,0.338,0.0502,0.454
socioprofessionalCategoriesExecutives,1178.0,0.333,NaN,NaN,0.2784,0.644,NaN,NaN,0.2097,0.731,0.3599,0.556
socioprofessionalCategoriesLiberalAndSimilar,511.0,0.516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.516
socioprofessionalCategoriesOtherSelfEmployed,2836.0,0.211,0.0786,0.79,0.4792,0.309,0.1142,0.643,0.2881,0.4,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,2954.0,0.209,NaN,NaN,NaN,NaN,NaN,NaN,0.108,0.642,0.8321,0.231
socioprofessionalCategoriesIntermediate,7066.0,0.129,0.0575,0.582,0.2559,0.269,0.1168,0.41,0.4997,0.189,0.0701,0.536
socioprofessionalCategoriesSkilledNonManuals,5503.0,0.148,NaN,NaN,0.8277,0.164,0.1594,0.392,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,2807.0,0.218,NaN,NaN,0.8589,0.235,0.1254,0.645,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,2194.0,0.245,1.0,0.245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,996.0,0.362,0.3333,0.646,0.3122,0.643,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,13447.0,0.081,0.3455,0.156,0.4117,0.142,0.1057,0.299,0.0846,0.328,0.0525,0.431
