attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.02,0.1936,0.121,0.4111,0.071,0.093,0.18,0.1709,0.123,0.1315,0.145
sexMale,1.0,0.059,0.1701,0.193,0.3863,0.116,0.0692,0.303,0.2229,0.156,0.1515,0.195
sexFemale,1.0,0.061,0.2172,0.168,0.4359,0.11,0.1169,0.231,0.1186,0.224,0.1113,0.234
age25_44,1.0,0.084,0.1094,0.318,0.4006,0.147,0.0952,0.326,0.1989,0.209,0.1959,0.214
age45_64,1.0,0.07,0.1713,0.213,0.4506,0.12,0.0909,0.285,0.1733,0.199,0.1138,0.247
age65+,1.0,0.098,0.3411,0.184,0.3622,0.177,0.0933,0.362,0.1298,0.301,0.0736,0.41
citizenSwiss,1.0,0.032,0.1602,0.146,0.4442,0.077,0.0817,0.213,0.1821,0.132,0.1317,0.161
citizenUE28_AELE,1.0,0.155,0.2501,0.331,0.2593,0.317,0.1757,0.386,0.1526,0.412,0.1621,0.396
citizenOtherEuropeanCountries,1.0,0.342,0.5221,0.486,0.2945,0.611,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,1.0,0.46,0.749,0.541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.039,0.1528,0.161,0.4556,0.083,0.074,0.24,0.1896,0.139,0.128,0.175
migratoryBackgroundSwissWith,1.0,0.175,0.2257,0.384,0.3452,0.31,0.1369,0.498,0.134,0.482,0.1583,0.455
migratoryBackgroundFirstGeneration,1.0,0.139,0.3728,0.248,0.2252,0.305,0.1568,0.366,0.1016,0.444,0.1437,0.373
migratoryBackgroundSecondGenerationAndMore,1.0,0.471,NaN,NaN,0.54,0.652,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,1.0,0.729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.047,0.1056,0.22,0.4313,0.095,0.0884,0.234,0.2103,0.141,0.1645,0.164
labourMarketUnemployedPersons,1.0,0.371,0.1929,0.865,0.45,0.559,NaN,NaN,NaN,NaN,0.1776,0.868
labourMarketPersonsWithoutProfessionalActivity,1.0,0.082,0.3567,0.157,0.3708,0.15,0.103,0.303,0.1025,0.294,0.067,0.379
socioprofessionalCategoriesExecutives,1.0,0.347,NaN,NaN,0.2774,0.689,NaN,NaN,0.3972,0.534,0.2455,0.683
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.455
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.2,0.1269,0.582,0.5545,0.275,0.0646,0.811,0.2219,0.43,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.192,NaN,NaN,NaN,NaN,NaN,NaN,0.0893,0.643,0.8371,0.212
socioprofessionalCategoriesIntermediate,1.0,0.115,0.0589,0.543,0.2728,0.237,0.082,0.442,0.503,0.169,0.0833,0.443
socioprofessionalCategoriesSkilledNonManuals,1.0,0.145,NaN,NaN,0.8282,0.16,0.1663,0.38,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.234,NaN,NaN,0.852,0.255,0.1359,0.645,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.36,1.0,0.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.334,0.4282,0.518,0.36,0.556,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.078,0.3458,0.154,0.3761,0.143,0.101,0.296,0.1027,0.284,0.0744,0.346
