attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,767418,0.004,124909,0.029,316077,0.015,74555,0.038,126565,0.028,125312,0.026
sexMale,373182,0.013,44179,0.052,154135,0.025,29018,0.064,79140,0.036,66711,0.038
sexFemale,394236,0.012,80730,0.036,161942,0.024,45537,0.048,47426,0.047,58601,0.040
age25_44,269962,0.018,28776,0.067,96436,0.034,27168,0.066,47819,0.048,69763,0.036
age45_64,290910,0.016,42525,0.052,128431,0.028,26844,0.064,53487,0.044,39623,0.050
age65+,206546,0.020,53608,0.044,91210,0.033,20543,0.072,25260,0.065,15926,0.081
citizenSwiss,643677,0.006,84594,0.035,289679,0.016,58599,0.042,114588,0.029,96218,0.031
citizenUE28_AELE,77928,0.038,18975,0.081,18879,0.081,10244,0.113,9252,0.114,20578,0.071
citizenOtherEuropeanCountries,20836,0.080,9811,0.119,4138,0.182,2879,0.217,1206,0.330,2802,0.211
citizenOtherWorldwideCountries,24894,0.069,11463,0.105,3381,0.187,2833,0.212,1520,0.289,5697,0.141
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,568001,0.008,66561,0.040,266211,0.017,49993,0.046,104292,0.031,80945,0.034
migratoryBackgroundSwissWith,72794,0.037,17308,0.081,22227,0.070,8291,0.115,9796,0.106,15172,0.081
migratoryBackgroundFirstGeneration,113434,0.031,38163,0.057,21768,0.076,14749,0.094,10486,0.108,28268,0.061
migratoryBackgroundSecondGenerationAndMore,9787,0.111,1856,0.262,4499,0.164,1149,0.330,1492,0.278,790,0.365
migratoryBackgroundUnknown,3402,0.184,1021,0.337,1372,0.293,372,0.551,500,0.457,NaN,NaN
labourMarketEmployedPersons,485397,0.010,48544,0.049,196043,0.021,44884,0.050,97022,0.032,98905,0.030
labourMarketUnemployedPersons,17810,0.084,4206,0.179,6488,0.140,2227,0.247,1528,0.280,3361,0.185
labourMarketPersonsWithoutProfessionalActivity,264210,0.017,72159,0.039,113546,0.029,27444,0.063,28016,0.062,23046,0.069
socioprofessionalCategoriesENaNecutives,21132,0.071,1064,0.338,4933,0.153,1384,0.285,6387,0.132,7364,0.117
socioprofessionalCategoriesLiberalAndSimilar,7224,0.120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7224,0.120
socioprofessionalCategoriesOtherSelfEmployed,42172,0.051,3402,0.186,20571,0.075,3460,0.183,12792,0.094,1948,0.228
socioprofessionalCategoriesIntellectualAndManagerial,71653,0.036,261,0.695,2829,0.200,917,0.340,4761,0.153,62885,0.038
socioprofessionalCategoriesIntermediate,143619,0.026,6713,0.135,35655,0.056,12711,0.093,71648,0.038,16893,0.078
socioprofessionalCategoriesSkilledNonManuals,107664,0.031,599,0.425,87965,0.034,19100,0.077,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,44919,0.051,1086,0.350,38640,0.055,5193,0.158,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,31131,0.062,31131,0.062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1550,0.288,559,0.494,656,0.448,138,0.838,NaN,NaN,134,0.954
socioprofessionalCategoriesNotAttributable,14332,0.090,3729,0.182,4795,0.157,1981,0.254,1371,0.286,2457,0.206
socioprofessionalCategoriesUnemployedOrNotWorking,282021,0.017,76365,0.038,120034,0.029,29671,0.061,29543,0.061,26407,0.064
