attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1104284,0.004,173748,0.026,358389,0.015,103991,0.034,166364,0.025,301792,0.018
sexMale,544173,0.012,69391,0.043,171208,0.025,42096,0.055,99559,0.034,161919,0.026
sexFemale,560111,0.011,104357,0.034,187181,0.023,61894,0.044,66805,0.041,139873,0.028
age25_44,461105,0.014,53916,0.051,113298,0.033,44576,0.054,66138,0.043,183178,0.024
age45_64,402110,0.014,63833,0.044,140065,0.028,36176,0.058,69101,0.041,92935,0.035
age65+,241069,0.020,55999,0.045,105026,0.032,23239,0.070,31125,0.060,25680,0.066
citizenSwiss,801895,0.007,88951,0.035,307081,0.017,73772,0.039,141547,0.027,190544,0.023
citizenUE28_AELE,207673,0.023,41801,0.056,37973,0.058,21105,0.080,20163,0.081,86631,0.038
citizenOtherEuropeanCountries,49150,0.056,25513,0.078,9457,0.129,4813,0.182,2464,0.259,6903,0.153
citizenOtherWorldwideCountries,45251,0.056,17333,0.092,3832,0.195,4266,0.183,2143,0.260,17676,0.090
citizenUnknown,315,0.689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,604467,0.010,50877,0.047,245449,0.020,51824,0.047,113929,0.031,142388,0.028
migratoryBackgroundSwissWith,193326,0.023,37255,0.056,59874,0.044,21536,0.074,26857,0.066,47804,0.049
migratoryBackgroundFirstGeneration,284352,0.020,81647,0.041,42839,0.056,28730,0.070,21862,0.079,109275,0.034
migratoryBackgroundSecondGenerationAndMore,17378,0.088,2641,0.229,8397,0.127,1443,0.308,2923,0.217,1973,0.262
migratoryBackgroundUnknown,4761,0.161,1328,0.307,1830,0.256,458,0.520,793,0.395,352,0.613
labourMarketEmployedPersons,749402,0.008,83232,0.039,220043,0.022,66855,0.043,127473,0.030,251799,0.020
labourMarketUnemployedPersons,28778,0.068,6090,0.153,8065,0.128,2973,0.214,3149,0.203,8502,0.125
labourMarketPersonsWithoutProfessionalActivity,326104,0.016,84426,0.037,130281,0.028,34163,0.059,35742,0.056,41492,0.054
socioprofessionalCategoriesENaNecutives,36771,0.058,3005,0.213,5073,0.156,2507,0.229,7707,0.126,18479,0.082
socioprofessionalCategoriesLiberalAndSimilar,19974,0.078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19974,0.078
socioprofessionalCategoriesOtherSelfEmployed,57856,0.045,5671,0.151,23204,0.072,6796,0.135,16801,0.085,5385,0.154
socioprofessionalCategoriesIntellectualAndManagerial,172150,0.025,823,0.406,4913,0.160,2265,0.239,8198,0.123,155951,0.027
socioprofessionalCategoriesIntermediate,202076,0.023,8335,0.127,42581,0.054,16410,0.088,91397,0.036,43352,0.054
socioprofessionalCategoriesSkilledNonManuals,133226,0.029,843,0.387,103195,0.033,29188,0.066,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,38490,0.058,2182,0.244,30585,0.065,5723,0.155,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,49737,0.051,49737,0.051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1298,0.333,814,0.424,219,0.791,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,37823,0.058,11822,0.106,10275,0.110,3824,0.185,3369,0.195,8533,0.125
socioprofessionalCategoriesUnemployedOrNotWorking,354882,0.016,90516,0.036,138345,0.027,37136,0.057,38891,0.054,49993,0.049
