attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1118209,0.004,170501,0.027,370215,0.016,108080,0.034,165608,0.026,303805,0.018
sexMale,551514,0.012,67491,0.045,177008,0.025,44835,0.055,98157,0.034,164024,0.026
sexFemale,566695,0.011,103011,0.035,193207,0.023,63246,0.044,67451,0.042,139781,0.028
age25_44,467096,0.014,52437,0.053,118748,0.032,46135,0.055,62007,0.045,187768,0.024
age45_64,406743,0.014,62852,0.046,143318,0.028,37469,0.058,73118,0.040,89986,0.036
age65+,244370,0.020,55213,0.047,108148,0.032,24476,0.070,30483,0.062,26050,0.067
citizenSwiss,810699,0.007,88021,0.037,312601,0.017,77384,0.039,142915,0.028,189777,0.023
citizenUE28_AELE,211662,0.024,41799,0.057,40510,0.058,20716,0.083,18470,0.085,90167,0.037
citizenOtherEuropeanCountries,48986,0.056,24088,0.081,10787,0.121,5427,0.172,1901,0.284,6783,0.148
citizenOtherWorldwideCountries,46531,0.056,16336,0.097,6280,0.158,4515,0.183,2322,0.252,17078,0.091
citizenUnknown,331,0.686,258,0.791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,603924,0.010,48866,0.050,247931,0.020,52749,0.048,113122,0.031,141256,0.028
migratoryBackgroundSwissWith,200887,0.023,38063,0.057,61682,0.044,24350,0.072,29056,0.065,47737,0.050
migratoryBackgroundFirstGeneration,289151,0.020,79698,0.042,48557,0.054,29099,0.071,19656,0.084,112141,0.033
migratoryBackgroundSecondGenerationAndMore,17369,0.089,2166,0.262,8927,0.126,1430,0.320,2999,0.210,1848,0.267
migratoryBackgroundUnknown,6878,0.137,1708,0.280,3119,0.202,453,0.564,775,0.395,822,0.396
labourMarketEmployedPersons,738974,0.009,75446,0.042,221792,0.022,66195,0.044,124379,0.030,251162,0.020
labourMarketUnemployedPersons,32674,0.066,6910,0.148,8371,0.130,3713,0.198,3317,0.202,10363,0.117
labourMarketPersonsWithoutProfessionalActivity,346560,0.016,88146,0.038,140051,0.028,38172,0.058,37911,0.056,42280,0.055
socioprofessionalCategoriesENaNecutives,39773,0.055,2351,0.248,5431,0.152,1991,0.258,9357,0.114,20644,0.077
socioprofessionalCategoriesLiberalAndSimilar,18576,0.081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18576,0.081
socioprofessionalCategoriesOtherSelfEmployed,57953,0.046,5995,0.152,23702,0.073,7249,0.135,15657,0.089,5349,0.158
socioprofessionalCategoriesIntellectualAndManagerial,171663,0.025,939,0.381,4639,0.165,2590,0.226,7676,0.127,155820,0.027
socioprofessionalCategoriesIntermediate,202524,0.023,9683,0.118,41488,0.055,16638,0.088,89407,0.036,45308,0.053
socioprofessionalCategoriesSkilledNonManuals,138002,0.029,808,0.407,108816,0.033,28378,0.068,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,38834,0.059,1969,0.267,30518,0.066,6346,0.152,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,47555,0.054,47555,0.054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,796,0.440,NaN,NaN,401,0.616,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,23300,0.076,6072,0.152,6797,0.139,2882,0.223,2181,0.243,5368,0.162
socioprofessionalCategoriesUnemployedOrNotWorking,379235,0.015,95056,0.036,148422,0.027,41885,0.055,41228,0.054,52643,0.049
