attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,61063.0,0.015,10763.0,0.1,25822.0,0.055,6247.0,0.136,9379.0,0.106,8852.0,0.109
sexMale,0.4901,0.05,0.3762,0.178,0.4847,0.093,0.4332,0.22,0.6431,0.138,0.5219,0.158
sexFemale,0.5099,0.046,0.6237,0.129,0.5153,0.085,0.5668,0.18,0.3569,0.183,0.4781,0.162
age25_44,0.3439,0.068,0.1891,0.259,0.3379,0.117,0.3741,0.242,0.4014,0.182,0.4675,0.171
age45_64,0.3843,0.057,0.3617,0.175,0.382,0.101,0.3669,0.223,0.4064,0.167,0.4077,0.172
age65+,0.2718,0.075,0.4492,0.154,0.2802,0.123,0.259,0.27,0.1921,0.257,0.1248,0.329
citizenSwiss,0.7464,0.03,0.5379,0.139,0.8294,0.063,0.721,0.161,0.8518,0.116,0.664,0.138
citizenUE28_AELE,0.1541,0.107,0.1705,0.258,0.1163,0.203,0.2046,0.319,0.1205,0.325,0.2445,0.23
citizenOtherEuropeanCountries,0.0601,0.19,0.1789,0.267,0.0402,0.365,0.0503,0.645,NaN,NaN,0.0256,0.741
citizenOtherWorldwideCountries,0.0394,0.233,0.1126,0.337,0.0141,0.622,NaN,NaN,NaN,NaN,0.0659,0.457
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.5633,0.042,0.3641,0.172,0.646,0.075,0.5033,0.195,0.6648,0.134,0.4991,0.161
migratoryBackgroundSwissWith,0.1794,0.097,0.1649,0.257,0.1784,0.158,0.2177,0.3,0.1869,0.258,0.1649,0.286
migratoryBackgroundFirstGeneration,0.2331,0.086,0.4422,0.163,0.1442,0.183,0.258,0.281,0.1307,0.319,0.3292,0.198
migratoryBackgroundSecondGenerationAndMore,0.0205,0.327,0.02,0.79,0.0265,0.444,NaN,NaN,0.0176,0.865,NaN,NaN
migratoryBackgroundUnknown,0.0036,0.729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6055,0.04,0.3353,0.185,0.6066,0.079,0.6085,0.178,0.7616,0.124,0.7637,0.126
labourMarketUnemployedPersons,0.0245,0.295,0.0222,0.73,0.0279,0.435,NaN,NaN,0.0248,0.733,0.0214,0.788
labourMarketPersonsWithoutProfessionalActivity,0.37,0.061,0.6425,0.128,0.3655,0.106,0.3733,0.229,0.2137,0.242,0.2149,0.254
socioprofessionalCategoriesExecutives,0.0272,0.267,NaN,NaN,0.0138,0.587,NaN,NaN,0.027,0.683,0.0908,0.378
socioprofessionalCategoriesLiberalAndSimilar,0.0111,0.411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0766,0.411
socioprofessionalCategoriesOtherSelfEmployed,0.046,0.208,0.0217,0.737,0.0608,0.28,0.0591,0.588,0.0558,0.484,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,0.0769,0.154,NaN,NaN,0.0098,0.682,0.0299,0.788,0.0493,0.498,0.4289,0.173
socioprofessionalCategoriesIntermediate,0.1831,0.097,0.045,0.519,0.1075,0.208,0.1766,0.337,0.6087,0.141,0.1255,0.33
socioprofessionalCategoriesSkilledNonManuals,0.1383,0.113,NaN,NaN,0.2642,0.127,0.2476,0.283,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.062,0.183,NaN,NaN,0.128,0.197,0.0671,0.56,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0368,0.236,0.2088,0.236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.023,0.297,0.0347,0.615,0.0199,0.482,NaN,NaN,0.0209,0.788,0.029,0.684
socioprofessionalCategoriesUnemployedOrNotWorking,0.3945,0.058,0.6647,0.126,0.3934,0.102,0.3915,0.224,0.2385,0.229,0.2362,0.241
