attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,59493.0,0.017,9619.0,0.111,25637.0,0.056,6044.0,0.144,9292.0,0.108,8901.0,0.114
sexMale,0.4903,0.051,0.3626,0.195,0.4638,0.095,0.4361,0.23,0.6464,0.139,0.5782,0.156
sexFemale,0.5097,0.049,0.6374,0.142,0.5362,0.086,0.5639,0.191,0.3536,0.192,0.4218,0.18
age25_44,0.3459,0.069,0.2715,0.232,0.3104,0.123,0.4403,0.228,0.3091,0.21,0.5028,0.171
age45_64,0.3905,0.061,0.3298,0.206,0.4057,0.103,0.3896,0.235,0.4462,0.17,0.3547,0.198
age65+,0.2636,0.077,0.3987,0.178,0.2839,0.122,0.1701,0.345,0.2447,0.224,0.1426,0.303
citizenSwiss,0.7422,0.031,0.5232,0.153,0.8378,0.063,0.6496,0.176,0.8288,0.119,0.676,0.139
citizenUE28_AELE,0.1748,0.108,0.2168,0.258,0.1292,0.203,0.2043,0.335,0.1509,0.311,0.2658,0.241
citizenOtherEuropeanCountries,0.0534,0.216,0.1768,0.296,0.0284,0.456,0.0706,0.62,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,0.0296,0.29,0.0833,0.433,NaN,NaN,0.0754,0.588,NaN,NaN,0.0391,0.644
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.5955,0.041,0.3492,0.19,0.6872,0.072,0.5149,0.2,0.6889,0.132,0.5548,0.156
migratoryBackgroundSwissWith,0.1394,0.115,0.1628,0.282,0.1403,0.182,0.1297,0.402,0.1399,0.307,0.1179,0.34
migratoryBackgroundFirstGeneration,0.2424,0.09,0.4565,0.178,0.1434,0.193,0.339,0.267,0.1624,0.299,0.3145,0.222
migratoryBackgroundSecondGenerationAndMore,0.0154,0.403,0.0203,0.867,0.0188,0.559,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,0.0073,0.536,NaN,NaN,0.0103,0.683,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6161,0.041,0.3632,0.196,0.6009,0.081,0.6726,0.179,0.732,0.131,0.7734,0.133
labourMarketUnemployedPersons,0.0268,0.299,0.0434,0.612,0.0215,0.504,0.0508,0.685,NaN,NaN,0.0239,0.808
labourMarketPersonsWithoutProfessionalActivity,0.3571,0.064,0.5933,0.147,0.3776,0.105,0.2766,0.277,0.2563,0.221,0.2027,0.261
socioprofessionalCategoriesExecutives,0.0273,0.28,NaN,NaN,0.0101,0.682,0.0309,0.868,0.0651,0.455,0.0467,0.559
socioprofessionalCategoriesLiberalAndSimilar,0.0058,0.614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0391,0.614
socioprofessionalCategoriesOtherSelfEmployed,0.0553,0.194,0.0401,0.583,0.0651,0.276,0.0485,0.683,0.09,0.385,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,0.0941,0.149,NaN,NaN,0.0081,0.792,NaN,NaN,0.035,0.646,0.5548,0.16
socioprofessionalCategoriesIntermediate,0.1659,0.107,0.0366,0.611,0.0997,0.225,0.1803,0.346,0.5195,0.158,0.1171,0.358
socioprofessionalCategoriesSkilledNonManuals,0.1475,0.114,NaN,NaN,0.2665,0.13,0.3048,0.266,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0591,0.195,NaN,NaN,0.1166,0.21,0.0756,0.593,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0338,0.263,0.2093,0.263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.026,0.289,0.0391,0.612,0.0336,0.385,NaN,NaN,0.0225,0.792,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,0.3839,0.061,0.6367,0.142,0.3991,0.102,0.3274,0.256,0.268,0.216,0.2265,0.247
