attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,61699.0,0.015,10032.0,0.107,23304.0,0.061,5141.0,0.152,12551.0,0.09,10670.0,0.1
sexMale,0.4941,0.049,0.3755,0.186,0.5045,0.096,0.3919,0.252,0.5712,0.125,0.5413,0.141
sexFemale,0.5059,0.047,0.6246,0.138,0.4955,0.096,0.6081,0.196,0.4288,0.147,0.4587,0.156
age25_44,0.3449,0.068,0.2265,0.252,0.3409,0.125,0.3556,0.272,0.3324,0.174,0.4746,0.157
age45_64,0.3814,0.057,0.365,0.183,0.3669,0.111,0.4433,0.226,0.4065,0.146,0.3693,0.168
age65+,0.2737,0.075,0.4086,0.172,0.2921,0.129,0.2011,0.345,0.2612,0.191,0.1561,0.273
citizenSwiss,0.7397,0.03,0.5814,0.14,0.8076,0.07,0.6678,0.186,0.8414,0.1,0.655,0.126
citizenUE28_AELE,0.1697,0.103,0.1748,0.274,0.1361,0.199,0.2431,0.322,0.1288,0.272,0.2508,0.214
citizenOtherEuropeanCountries,0.0558,0.205,0.1474,0.313,0.0384,0.416,0.0751,0.614,0.0237,0.747,0.0359,0.613
citizenOtherWorldwideCountries,0.0349,0.259,0.0963,0.404,0.0179,0.586,NaN,NaN,NaN,NaN,0.0584,0.47
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.5772,0.041,0.3603,0.181,0.6541,0.08,0.4721,0.224,0.7083,0.11,0.5098,0.146
migratoryBackgroundSwissWith,0.1573,0.105,0.2083,0.242,0.1502,0.184,0.1957,0.345,0.1299,0.273,0.1387,0.282
migratoryBackgroundFirstGeneration,0.2443,0.085,0.3994,0.185,0.1687,0.182,0.3186,0.284,0.1479,0.261,0.3411,0.184
migratoryBackgroundSecondGenerationAndMore,0.016,0.373,0.0191,0.864,0.0236,0.503,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,0.0051,0.647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.5935,0.04,0.3612,0.186,0.5786,0.087,0.6473,0.192,0.6772,0.113,0.7201,0.12
labourMarketUnemployedPersons,0.0381,0.239,0.0489,0.54,0.0418,0.381,0.0587,0.652,0.0175,0.798,0.0342,0.595
labourMarketPersonsWithoutProfessionalActivity,0.3683,0.062,0.5898,0.144,0.3795,0.112,0.2939,0.286,0.3052,0.177,0.2457,0.22
socioprofessionalCategoriesExecutives,0.0127,0.385,NaN,NaN,NaN,NaN,NaN,NaN,0.0128,0.863,0.0342,0.559
socioprofessionalCategoriesLiberalAndSimilar,0.0104,0.443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0602,0.443
socioprofessionalCategoriesOtherSelfEmployed,0.0593,0.182,0.0488,0.518,0.0581,0.304,0.0582,0.689,0.1069,0.3,0.0161,0.866
socioprofessionalCategoriesIntellectualAndManagerial,0.107,0.13,NaN,NaN,0.0295,0.42,NaN,NaN,0.0687,0.37,0.4612,0.153
socioprofessionalCategoriesIntermediate,0.1887,0.095,0.0615,0.456,0.0863,0.247,0.2764,0.294,0.4816,0.137,0.1451,0.286
socioprofessionalCategoriesSkilledNonManuals,0.1088,0.131,NaN,NaN,0.246,0.143,0.1716,0.379,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0636,0.177,NaN,NaN,0.1444,0.192,0.079,0.557,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0311,0.26,0.1914,0.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.003,0.864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.009,0.486,NaN,NaN,0.0075,0.871,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,0.4065,0.058,0.6388,0.138,0.4214,0.106,0.3527,0.261,0.3228,0.173,0.2799,0.205
