attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.0,0.2418,0.001,0.3403,0.001,0.0809,0.002,0.2298,0.001,0.1072,0.002
sexMale,1.0,0.001,0.1788,0.002,0.3407,0.002,0.0743,0.004,0.2842,0.002,0.1219,0.003
sexFemale,1.0,0.001,0.3071,0.002,0.3398,0.002,0.0878,0.003,0.1734,0.002,0.0919,0.003
age25_44,1.0,0.001,0.1334,0.003,0.3395,0.002,0.1207,0.003,0.2327,0.002,0.1736,0.003
age45_64,1.0,0.001,0.2533,0.002,0.3574,0.002,0.0649,0.004,0.2468,0.002,0.0778,0.004
age65+,1.0,0.001,0.3767,0.002,0.3153,0.002,0.0494,0.006,0.2002,0.003,0.0584,0.005
citizenSwiss,1.0,0.0,0.1874,0.002,0.3749,0.001,0.0619,0.003,0.2622,0.001,0.1135,0.002
citizenUE28_AELE,1.0,0.002,0.3591,0.003,0.2581,0.003,0.1664,0.004,0.121,0.005,0.0956,0.005
citizenOtherEuropeanCountries,1.0,0.003,0.3791,0.005,0.2278,0.007,0.1059,0.009,0.1844,0.007,NaN,NaN
citizenOtherWorldwideCountries,1.0,0.005,0.8519,0.005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.001,0.1753,0.002,0.393,0.001,0.0578,0.003,0.2616,0.001,0.1122,0.002
migratoryBackgroundSwissWith,1.0,0.002,0.243,0.004,0.2737,0.004,0.0885,0.007,0.2713,0.004,0.1235,0.006
migratoryBackgroundFirstGeneration,1.0,0.001,0.4565,0.002,0.1827,0.003,0.1528,0.004,0.1188,0.004,0.0893,0.005
migratoryBackgroundSecondGenerationAndMore,1.0,0.004,NaN,NaN,0.497,0.006,NaN,NaN,0.1936,0.009,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.001,0.1663,0.002,0.3367,0.001,0.0899,0.003,0.268,0.001,0.139,0.002
labourMarketUnemployedPersons,1.0,0.004,0.2954,0.007,0.2923,0.007,NaN,NaN,0.2123,0.009,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,1.0,0.001,0.3712,0.002,0.351,0.002,0.0653,0.004,0.1635,0.003,0.0489,0.005
socioprofessionalCategoriesExecutives,1.0,0.006,0.4621,0.009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.006
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.002,0.1514,0.006,0.4415,0.003,0.1198,0.007,0.2596,0.004,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.002,NaN,NaN,0.1722,0.005,NaN,NaN,0.2408,0.005,0.5597,0.003
socioprofessionalCategoriesIntermediate,1.0,0.001,0.0513,0.007,0.0926,0.005,0.1046,0.005,0.6339,0.002,0.1176,0.005
socioprofessionalCategoriesSkilledNonManuals,1.0,0.002,NaN,NaN,0.8526,0.002,0.107,0.006,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.002,0.1441,0.006,0.6567,0.003,0.1987,0.006,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.003,1.0,0.003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.006,0.6595,0.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.001,0.3648,0.002,0.346,0.002,0.0663,0.004,0.1676,0.002,0.0553,0.005
