attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.026,0.2562,0.117,0.4687,0.077,0.0658,0.26,0.1252,0.18,0.0841,0.23
sexMale,1.0,0.075,0.2116,0.203,0.4836,0.127,0.0551,0.42,0.1567,0.234,0.093,0.319
sexFemale,1.0,0.07,0.303,0.158,0.453,0.123,0.077,0.338,0.0922,0.3,0.0747,0.344
age25_44,1.0,0.102,0.1649,0.287,0.5084,0.156,0.0758,0.432,0.1163,0.338,0.1344,0.319
age45_64,1.0,0.083,0.2474,0.201,0.4527,0.141,0.0712,0.392,0.1589,0.254,0.0698,0.391
age65+,1.0,0.118,0.4003,0.201,0.4373,0.191,0.043,0.642,0.0844,0.465,0.0348,0.729
citizenSwiss,1.0,0.043,0.2026,0.154,0.5173,0.085,0.0559,0.318,0.1354,0.197,0.0887,0.252
citizenUE28_AELE,1.0,0.178,0.3917,0.29,0.3362,0.324,0.0783,0.689,0.1086,0.556,0.0853,0.643
citizenOtherEuropeanCountries,1.0,0.278,0.479,0.386,0.2921,0.569,0.1617,0.683,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,1.0,0.488,0.6234,0.614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.052,0.1992,0.169,0.5297,0.093,0.0496,0.362,0.1347,0.214,0.0868,0.277
migratoryBackgroundSwissWith,1.0,0.205,0.2099,0.452,0.4376,0.323,0.1026,0.685,0.1448,0.556,0.1051,0.642
migratoryBackgroundFirstGeneration,1.0,0.148,0.485,0.216,0.2591,0.324,0.0939,0.518,0.0843,0.537,0.0777,0.587
migratoryBackgroundSecondGenerationAndMore,1.0,0.455,NaN,NaN,0.611,0.585,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,1.0,0.737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.059,0.1636,0.204,0.5073,0.104,0.06,0.344,0.1526,0.207,0.1165,0.246
labourMarketUnemployedPersons,1.0,0.401,0.3874,0.644,0.3209,0.684,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,1.0,0.096,0.4186,0.165,0.4095,0.167,0.0654,0.454,0.0759,0.418,0.0307,0.687
socioprofessionalCategoriesExecutives,1.0,0.467,NaN,NaN,0.3026,0.866,NaN,NaN,0.2829,0.865,0.3569,0.79
socioprofessionalCategoriesLiberalAndSimilar,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.274,0.1712,0.684,0.5012,0.392,NaN,NaN,0.242,0.557,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8549,0.309
socioprofessionalCategoriesIntermediate,1.0,0.15,0.0854,0.564,0.3914,0.255,0.066,0.611,0.3916,0.247,0.0657,0.654
socioprofessionalCategoriesSkilledNonManuals,1.0,0.173,NaN,NaN,0.8736,0.186,0.1267,0.517,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.238,NaN,NaN,0.9187,0.249,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.271,1.0,0.271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.338,0.4084,0.536,0.4404,0.515,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.091,0.4159,0.159,0.4021,0.161,0.076,0.411,0.0779,0.4,0.0281,0.687
