attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,198423,0.7,37707,3.8,85620,2.1,17897,5.8,32266,4.1,24933,4.8
sexMale,99399,1.9,13389,6.9,43353,3.4,6867,9.9,21432,5.1,14358,6.6
sexFemale,99024,1.9,24318,4.8,42267,3.4,11030,7.3,10834,7.3,10574,7.5
age25_44,72824,2.6,9767,8.5,28964,4.5,8163,9.1,13095,6.9,12836,7.1
age45_64,80716,2.2,13807,6.5,36599,3.7,6520,9.5,14325,6.2,9465,7.8
age65+,44883,3.3,14134,6.4,20056,5.2,3214,13.5,4847,10.9,2632,15.0
citizenSwiss,148407,1.1,21746,5.0,71567,2.4,11814,6.9,26707,4.4,16573,5.8
citizenUE28_AELE,36429,4.1,8088,9.1,11449,7.6,4844,12.2,4705,12.2,7344,9.8
citizenOtherEuropeanCountries,10669,8.3,6374,10.8,2215,18.7,917,29.8,669,34.1,494,40.0
citizenOtherWorldwideCountries,2903,15.1,1500,21.1,388,41.0,323,45.3,171,60.6,521,36.0
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,123618,1.5,16268,5.8,61379,2.7,9146,7.9,23285,4.8,13541,6.5
migratoryBackgroundSwissWith,23898,4.7,5247,10.6,9709,7.7,2620,15.0,3342,13.2,2980,14.1
migratoryBackgroundFirstGeneration,44811,3.6,15201,6.7,11313,7.8,5477,11.6,4780,12.1,8040,9.3
migratoryBackgroundSecondGenerationAndMore,5112,11.8,704,32.5,2720,16.1,589,35.9,780,30.4,319,48.0
migratoryBackgroundUnknown,985,25.3,288,46.5,500,36.2,NaN,NaN,79,85.1,NaN,NaN
labourMarketEmployedPersons,131838,1.4,16490,6.1,57126,2.9,11976,7.2,26010,4.6,20236,5.4
labourMarketUnemployedPersons,5117,11.4,1131,24.8,2030,18.0,786,29.7,579,33.4,592,33.9
labourMarketPersonsWithoutProfessionalActivity,61468,2.7,20087,5.3,26464,4.5,5135,10.8,5678,10.1,4104,12.2
socioprofessionalCategoriesExecutives,4592,11.6,453,39.4,1219,22.5,199,61.6,1568,19.5,1152,22.9
socioprofessionalCategoriesLiberalAndSimilar,1917,17.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1917,17.7
socioprofessionalCategoriesOtherSelfEmployed,12318,6.8,1224,22.4,6243,9.7,1241,22.6,3212,13.5,398,39.8
socioprofessionalCategoriesIntellectualAndManagerial,15654,6.2,84,85.2,1157,23.0,276,47.9,1397,20.8,12741,6.9
socioprofessionalCategoriesIntermediate,38520,3.7,1519,20.9,11227,7.3,3332,13.7,19090,5.5,3352,14.3
socioprofessionalCategoriesSkilledNonManuals,28248,4.4,159,60.2,23665,4.8,4424,12.1,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,12230,7.2,410,41.0,10309,7.8,1510,21.9,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,10167,8.0,10167,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,183,60.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,8008,8.8,2419,16.7,3231,13.7,939,26.6,743,28.4,675,31.2
socioprofessionalCategoriesUnemployedOrNotWorking,66585,2.6,21218,5.2,28494,4.3,5921,10.1,6257,9.7,4697,11.4
