attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,195401,0.7,37154,3.8,84300,2.1,17302,5.8,32202,4.1,24442,4.8
sexMale,97858,2.0,13812,6.8,41339,3.6,6893,9.8,21774,5.1,14040,6.6
sexFemale,97543,1.9,23342,4.9,42961,3.3,10409,7.5,10428,7.4,10402,7.6
age25_44,71830,2.6,9631,8.6,29412,4.4,7547,9.3,12792,6.9,12448,7.1
age45_64,80048,2.2,13269,6.7,36551,3.7,6189,9.8,14439,6.3,9600,7.9
age65+,43523,3.3,14254,6.2,18337,5.4,3566,12.6,4972,10.7,2394,15.5
citizenSwiss,146513,1.2,22129,4.9,70474,2.4,11612,7.0,27218,4.4,15080,6.2
citizenUE28_AELE,35791,4.0,7777,9.1,10716,7.7,4565,12.3,4365,12.2,8367,8.9
citizenOtherEuropeanCountries,10287,8.6,5650,11.7,2735,17.3,886,29.8,528,39.1,488,38.9
citizenOtherWorldwideCountries,2811,16.0,1598,21.6,376,44.0,239,53.2,91,85.5,507,36.7
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,122994,1.5,16865,5.7,61036,2.7,8923,8.0,23968,4.8,12203,6.9
migratoryBackgroundSwissWith,22750,4.8,5147,10.6,8939,8.0,2588,15.1,3198,13.6,2877,14.4
migratoryBackgroundFirstGeneration,44494,3.6,14275,6.9,11484,7.6,5367,11.4,4197,12.5,9172,8.5
migratoryBackgroundSecondGenerationAndMore,4323,12.8,750,31.2,2291,17.6,323,46.5,768,30.8,191,60.5
migratoryBackgroundUnknown,840,26.6,117,72.1,552,32.6,101,77.9,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,128413,1.5,15470,6.4,56152,2.9,11145,7.5,26092,4.6,19555,5.5
labourMarketUnemployedPersons,4951,11.6,1286,23.5,1980,18.3,369,42.9,454,37.5,862,28.4
labourMarketPersonsWithoutProfessionalActivity,62037,2.6,20399,5.2,26169,4.4,5788,10.1,5656,10.1,4026,12.3
socioprofessionalCategoriesExecutives,5314,10.8,342,44.0,1423,21.2,295,48.0,1695,19.0,1559,19.9
socioprofessionalCategoriesLiberalAndSimilar,1791,18.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1791,18.9
socioprofessionalCategoriesOtherSelfEmployed,12769,6.8,1277,22.4,6782,9.4,1165,22.9,3198,13.8,347,42.7
socioprofessionalCategoriesIntellectualAndManagerial,15236,6.3,NaN,NaN,1042,24.4,198,57.7,1681,19.1,12240,7.0
socioprofessionalCategoriesIntermediate,37632,3.8,1911,18.9,10468,7.7,3427,13.5,18772,5.5,3054,14.7
socioprofessionalCategoriesSkilledNonManuals,26515,4.5,160,64.2,22682,5.0,3673,13.1,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,12559,7.1,242,50.9,10774,7.6,1543,21.7,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,9085,8.5,9085,8.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,498,37.7,244,55.7,162,63.6,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,7014,9.4,2134,17.5,2820,14.8,806,28.9,708,29.4,546,34.2
socioprofessionalCategoriesUnemployedOrNotWorking,66988,2.5,21684,5.1,28149,4.3,6157,9.8,6110,9.7,4888,11.2
