attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,94896,0.009,11995,0.070,25962,0.042,7580,0.088,20011,0.049,29348,0.039
sexMale,48057,0.027,4667,0.118,11640,0.069,3019,0.146,11358,0.069,17374,0.056
sexFemale,46839,0.027,7329,0.090,14322,0.061,4561,0.113,8653,0.080,11974,0.067
age25_44,34987,0.036,2494,0.168,7912,0.088,2718,0.154,7069,0.090,14794,0.062
age45_64,38527,0.032,4849,0.115,9763,0.075,2908,0.145,9273,0.077,11733,0.068
age65+,21382,0.046,4652,0.111,8287,0.081,1954,0.171,3668,0.122,2821,0.139
citizenSwiss,68157,0.017,6716,0.092,22333,0.046,5222,0.105,17676,0.053,16210,0.056
citizenUE28_AELE,17018,0.056,2565,0.157,2374,0.161,1683,0.194,1758,0.188,8638,0.082
citizenOtherEuropeanCountries,6042,0.110,1868,0.202,937,0.297,424,0.427,370,0.450,2443,0.172
citizenOtherWorldwideCountries,3662,0.141,847,0.299,301,0.516,251,0.553,205,0.605,2057,0.187
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,55018,0.023,4863,0.109,19000,0.051,3785,0.124,15126,0.058,12243,0.065
migratoryBackgroundSwissWith,12739,0.064,1733,0.185,3266,0.134,1373,0.208,2416,0.155,3951,0.120
migratoryBackgroundFirstGeneration,25379,0.046,5019,0.117,3034,0.149,2304,0.170,2035,0.179,12987,0.067
migratoryBackgroundSecondGenerationAndMore,1360,0.223,260,0.533,595,0.343,NaN,NaN,299,0.463,151,0.636
migratoryBackgroundUnknown,400,0.388,120,0.720,NaN,NaN,NaN,NaN,135,0.673,NaN,NaN
labourMarketEmployedPersons,61556,0.021,5058,0.114,14720,0.061,4488,0.116,14712,0.059,22579,0.047
labourMarketUnemployedPersons,3173,0.143,458,0.392,771,0.291,146,0.678,519,0.348,1278,0.230
labourMarketPersonsWithoutProfessionalActivity,30167,0.038,6479,0.095,10471,0.072,2946,0.143,4780,0.109,5492,0.103
socioprofessionalCategoriesExecutives,2522,0.153,131,0.725,143,0.634,NaN,NaN,360,0.405,1818,0.180
socioprofessionalCategoriesLiberalAndSimilar,2408,0.159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2408,0.159
socioprofessionalCategoriesOtherSelfEmployed,6015,0.098,311,0.450,2003,0.173,562,0.338,2605,0.150,534,0.336
socioprofessionalCategoriesIntellectualAndManagerial,16522,0.057,NaN,NaN,615,0.315,236,0.513,1865,0.177,13772,0.063
socioprofessionalCategoriesIntermediate,18478,0.053,788,0.291,2397,0.161,1689,0.190,9750,0.075,3853,0.125
socioprofessionalCategoriesSkilledNonManuals,8664,0.081,279,0.478,7057,0.091,1328,0.217,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,3153,0.142,258,0.512,2322,0.166,572,0.343,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,3076,0.149,3076,0.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,654,0.309,164,0.636,152,0.635,NaN,NaN,131,0.672,175,0.607
socioprofessionalCategoriesUnemployedOrNotWorking,33340,0.036,6937,0.092,11242,0.069,3092,0.139,5299,0.103,6770,0.094
