attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,90630,0.009,13228,0.064,29697,0.038,7796,0.086,16205,0.056,23704,0.046
sexMale,45804,0.028,5052,0.113,13422,0.063,3226,0.140,10560,0.072,13543,0.064
sexFemale,44826,0.027,8176,0.082,16275,0.055,4570,0.112,5645,0.101,10161,0.075
age25_44,34607,0.036,3331,0.143,9366,0.080,2968,0.149,5868,0.101,13075,0.067
age45_64,36788,0.032,5087,0.106,12577,0.064,3100,0.136,7429,0.087,8595,0.080
age65+,19235,0.049,4810,0.108,7754,0.083,1728,0.183,2909,0.140,2034,0.170
citizenSwiss,66071,0.017,7666,0.084,25896,0.041,5703,0.100,13922,0.061,12884,0.064
citizenUE28_AELE,17061,0.058,2920,0.149,2603,0.159,1413,0.215,1762,0.192,8363,0.087
citizenOtherEuropeanCountries,4426,0.127,1771,0.201,883,0.289,531,0.376,295,0.515,945,0.275
citizenOtherWorldwideCountries,3054,0.144,853,0.283,316,0.457,148,0.639,226,0.539,1511,0.204
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,54253,0.022,5558,0.099,22264,0.045,4304,0.116,11883,0.067,10244,0.073
migratoryBackgroundSwissWith,11511,0.068,2027,0.169,3550,0.127,1354,0.208,1955,0.175,2625,0.148
migratoryBackgroundFirstGeneration,23391,0.048,5429,0.110,3252,0.144,2002,0.182,2048,0.179,10660,0.076
migratoryBackgroundSecondGenerationAndMore,1149,0.247,133,0.674,550,0.356,NaN,NaN,235,0.550,139,0.726
migratoryBackgroundUnknown,327,0.426,81,0.851,81,0.853,NaN,NaN,84,0.854,NaN,NaN
labourMarketEmployedPersons,60565,0.021,6208,0.099,18346,0.052,4740,0.112,12415,0.066,18855,0.053
labourMarketUnemployedPersons,2531,0.159,356,0.440,791,0.288,231,0.511,286,0.465,866,0.276
labourMarketPersonsWithoutProfessionalActivity,27534,0.040,6663,0.092,10560,0.070,2825,0.146,3504,0.128,3982,0.121
socioprofessionalCategoriesExecutives,3786,0.128,237,0.529,697,0.294,133,0.673,707,0.303,2012,0.179
socioprofessionalCategoriesLiberalAndSimilar,1965,0.174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1965,0.174
socioprofessionalCategoriesOtherSelfEmployed,5119,0.106,575,0.327,2190,0.163,475,0.373,1683,0.187,196,0.553
socioprofessionalCategoriesIntellectualAndManagerial,12877,0.066,NaN,NaN,425,0.373,156,0.638,1003,0.245,11234,0.072
socioprofessionalCategoriesIntermediate,17350,0.055,598,0.323,3493,0.131,1455,0.205,8651,0.081,3153,0.142
socioprofessionalCategoriesSkilledNonManuals,9858,0.075,NaN,NaN,7990,0.084,1806,0.184,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,3391,0.135,166,0.602,2849,0.148,376,0.417,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,3594,0.133,3594,0.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,95,0.855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,2529,0.157,897,0.268,687,0.297,338,0.426,371,0.422,235,0.530
socioprofessionalCategoriesUnemployedOrNotWorking,30065,0.037,7020,0.090,11351,0.068,3056,0.140,3790,0.123,4848,0.110
