attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,205951,0.009,37811,0.055,78179,0.033,15604,0.090,45237,0.047,29120,0.061
sexMale,102295,0.027,14408,0.097,37882,0.054,6937,0.141,26943,0.064,16126,0.085
sexFemale,103656,0.026,23403,0.071,40297,0.050,8667,0.119,18294,0.077,12994,0.095
age25_44,72256,0.037,9826,0.126,26093,0.069,5774,0.161,16345,0.086,14218,0.094
age45_64,80646,0.031,13186,0.097,31417,0.058,5611,0.149,19137,0.076,11295,0.100
age65+,53049,0.041,14799,0.088,20669,0.072,4219,0.167,9756,0.108,3607,0.179
citizenSwiss,159165,0.015,21014,0.073,66125,0.036,9746,0.109,40511,0.050,21769,0.071
citizenUE28_AELE,26226,0.069,7351,0.134,7304,0.136,3436,0.207,3097,0.207,5038,0.161
citizenOtherEuropeanCountries,13546,0.107,6137,0.159,3568,0.214,1718,0.314,1150,0.376,974,0.398
citizenOtherWorldwideCountries,6931,0.147,3265,0.223,1144,0.356,705,0.459,479,0.540,1339,0.324
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,136733,0.019,16224,0.084,57892,0.040,7784,0.123,36463,0.053,18371,0.078
migratoryBackgroundSwissWith,21421,0.072,4654,0.162,7767,0.125,1921,0.251,3840,0.177,3239,0.191
migratoryBackgroundFirstGeneration,41287,0.055,15633,0.095,9142,0.125,5620,0.165,4048,0.187,6844,0.140
migratoryBackgroundSecondGenerationAndMore,5406,0.163,1112,0.383,2871,0.223,238,0.736,678,0.447,506,0.519
migratoryBackgroundUnknown,1103,0.344,188,0.879,507,0.501,NaN,NaN,208,0.791,160,0.864
labourMarketEmployedPersons,126374,0.022,14219,0.097,48423,0.046,8327,0.125,32452,0.057,22952,0.070
labourMarketUnemployedPersons,6394,0.150,1749,0.297,2501,0.232,939,0.435,522,0.483,683,0.461
labourMarketPersonsWithoutProfessionalActivity,73183,0.034,21844,0.074,27255,0.063,6337,0.140,12262,0.097,5485,0.150
socioprofessionalCategoriesExecutives,3021,0.202,207,0.797,491,0.532,303,0.649,702,0.422,1318,0.298
socioprofessionalCategoriesLiberalAndSimilar,2118,0.237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2118,0.237
socioprofessionalCategoriesOtherSelfEmployed,12385,0.099,1116,0.357,5540,0.151,540,0.484,4812,0.159,377,0.589
socioprofessionalCategoriesIntellectualAndManagerial,19240,0.076,NaN,NaN,1582,0.280,192,0.792,3411,0.187,13926,0.091
socioprofessionalCategoriesIntermediate,40632,0.051,1812,0.290,7321,0.131,3358,0.195,23333,0.069,4808,0.163
socioprofessionalCategoriesSkilledNonManuals,25540,0.066,527,0.502,22891,0.070,2122,0.254,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,12267,0.103,622,0.476,10005,0.114,1640,0.299,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,8883,0.123,8883,0.123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,249,0.808,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,2039,0.258,763,0.425,541,0.523,172,0.871,157,0.864,406,0.562
socioprofessionalCategoriesUnemployedOrNotWorking,79577,0.032,23593,0.071,29756,0.060,7277,0.134,12784,0.095,6168,0.143
