attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1090744.0,0.003,175738.0,0.024,364369.0,0.015,102156.0,0.032,165533.0,0.024,282948.0,0.017
sexMale,0.4926,0.011,0.4026,0.04,0.4664,0.024,0.4063,0.052,0.6091,0.032,0.5453,0.024
sexFemale,0.5074,0.01,0.5974,0.032,0.5336,0.022,0.5937,0.041,0.3909,0.04,0.4547,0.026
age25_44,0.4177,0.013,0.3157,0.046,0.3211,0.03,0.4348,0.05,0.3964,0.041,0.6119,0.022
age45_64,0.3649,0.014,0.3608,0.042,0.3924,0.026,0.3422,0.055,0.4211,0.039,0.3075,0.033
age65+,0.2173,0.019,0.3236,0.042,0.2865,0.03,0.2231,0.067,0.1825,0.058,0.0806,0.065
citizenSwiss,0.7284,0.007,0.5188,0.033,0.8588,0.016,0.7076,0.037,0.8462,0.026,0.6292,0.022
citizenUE28_AELE,0.1868,0.022,0.2382,0.051,0.1056,0.055,0.1977,0.076,0.1264,0.075,0.2907,0.034
citizenOtherEuropeanCountries,0.0449,0.054,0.1476,0.075,0.0233,0.133,0.0534,0.163,0.0143,0.243,0.0237,0.141
citizenOtherWorldwideCountries,0.0399,0.051,0.0953,0.084,0.0124,0.161,0.0411,0.169,0.013,0.228,0.0562,0.083
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.5546,0.009,0.3033,0.044,0.692,0.018,0.4893,0.045,0.6886,0.03,0.479,0.026
migratoryBackgroundSwissWith,0.17,0.022,0.2104,0.051,0.1612,0.042,0.2155,0.068,0.1531,0.064,0.1495,0.047
migratoryBackgroundFirstGeneration,0.2542,0.018,0.4638,0.038,0.1165,0.053,0.2773,0.065,0.1341,0.073,0.3633,0.031
migratoryBackgroundSecondGenerationAndMore,0.0165,0.083,0.0131,0.237,0.0244,0.119,0.0145,0.292,0.0194,0.198,0.0073,0.235
migratoryBackgroundUnknown,0.0047,0.145,0.0094,0.256,0.0058,0.226,0.0033,0.556,0.0047,0.376,0.0008,0.635
labourMarketEmployedPersons,0.6702,0.008,0.4691,0.037,0.6107,0.02,0.6366,0.041,0.7599,0.028,0.8314,0.019
labourMarketUnemployedPersons,0.0326,0.056,0.044,0.128,0.0285,0.107,0.0339,0.187,0.0247,0.165,0.0351,0.103
labourMarketPersonsWithoutProfessionalActivity,0.2972,0.016,0.4868,0.035,0.3608,0.027,0.3296,0.056,0.2154,0.054,0.1335,0.052
socioprofessionalCategoriesENaNecutives,0.0345,0.053,0.0171,0.199,0.0155,0.141,0.0244,0.218,0.051,0.116,0.0638,0.075
socioprofessionalCategoriesLiberalAndSimilar,0.0171,0.073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0658,0.073
socioprofessionalCategoriesOtherSelfEmployed,0.0506,0.044,0.0371,0.133,0.0626,0.07,0.0642,0.127,0.0848,0.088,0.0185,0.135
socioprofessionalCategoriesIntellectualAndManagerial,0.1479,0.023,0.0041,0.404,0.0154,0.144,0.0209,0.23,0.0506,0.116,0.5104,0.025
socioprofessionalCategoriesIntermediate,0.1803,0.022,0.0471,0.119,0.1112,0.053,0.156,0.084,0.5503,0.034,0.1443,0.05
socioprofessionalCategoriesSkilledNonManuals,0.1257,0.027,0.006,0.321,0.2958,0.031,0.2766,0.062,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0345,0.056,0.0111,0.25,0.0835,0.063,0.0508,0.156,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0451,0.048,0.2802,0.048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0017,0.268,0.0045,0.423,0.0011,0.532,0.0024,0.737,NaN,NaN,0.0008,0.69
socioprofessionalCategoriesNotAttributable,0.0329,0.055,0.0618,0.105,0.0254,0.111,0.0413,0.166,0.0224,0.173,0.0278,0.112
socioprofessionalCategoriesUnemployedOrNotWorking,0.3298,0.015,0.5309,0.033,0.3893,0.026,0.3634,0.053,0.2401,0.051,0.1686,0.046
