attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1143880.0,0.003,164743.0,0.027,317403.0,0.017,100768.0,0.035,216964.0,0.022,344002.0,0.016
sexMale,0.4941,0.011,0.4137,0.044,0.4593,0.028,0.4511,0.053,0.5522,0.03,0.5407,0.024
sexFemale,0.5059,0.011,0.5863,0.036,0.5407,0.025,0.5489,0.047,0.4478,0.034,0.4593,0.026
age25_44,0.4171,0.013,0.3026,0.053,0.3411,0.034,0.3972,0.058,0.3464,0.04,0.5926,0.023
age45_64,0.3628,0.014,0.3867,0.045,0.3549,0.032,0.368,0.058,0.425,0.035,0.3179,0.032
age65+,0.2201,0.02,0.3107,0.049,0.304,0.034,0.2348,0.071,0.2286,0.048,0.0896,0.061
citizenSwiss,0.7198,0.007,0.4961,0.038,0.8444,0.019,0.6693,0.042,0.8672,0.023,0.634,0.021
citizenUE28_AELE,0.1858,0.023,0.253,0.057,0.1093,0.062,0.2259,0.077,0.1015,0.076,0.2657,0.036
citizenOtherEuropeanCountries,0.0506,0.051,0.1435,0.081,0.0311,0.126,0.064,0.156,0.0172,0.202,0.0411,0.102
citizenOtherWorldwideCountries,0.0437,0.052,0.1072,0.089,0.0152,0.173,0.0404,0.187,0.0141,0.211,0.0591,0.081
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.526,0.01,0.2565,0.054,0.6484,0.022,0.4381,0.052,0.6963,0.026,0.4605,0.026
migratoryBackgroundSwissWith,0.1892,0.022,0.2332,0.056,0.1892,0.045,0.2279,0.073,0.1652,0.058,0.1719,0.044
migratoryBackgroundFirstGeneration,0.2638,0.019,0.4847,0.041,0.1299,0.057,0.3178,0.066,0.1137,0.073,0.3604,0.031
migratoryBackgroundSecondGenerationAndMore,0.0156,0.088,0.0174,0.224,0.0252,0.132,0.0119,0.338,0.0181,0.185,0.0053,0.275
migratoryBackgroundUnknown,0.0054,0.144,0.0082,0.31,0.0073,0.235,0.0043,0.559,0.0067,0.292,0.0019,0.446
labourMarketEmployedPersons,0.6594,0.008,0.4621,0.041,0.588,0.024,0.5845,0.046,0.6976,0.027,0.8176,0.018
labourMarketUnemployedPersons,0.0359,0.057,0.0459,0.138,0.032,0.116,0.0507,0.167,0.0254,0.154,0.0369,0.103
labourMarketPersonsWithoutProfessionalActivity,0.3047,0.016,0.492,0.039,0.38,0.03,0.3647,0.058,0.277,0.044,0.1455,0.049
socioprofessionalCategoriesExecutives,0.0232,0.067,0.0092,0.3,0.0088,0.212,0.0114,0.327,0.0219,0.161,0.0476,0.085
socioprofessionalCategoriesLiberalAndSimilar,0.024,0.066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0797,0.066
socioprofessionalCategoriesOtherSelfEmployed,0.0568,0.043,0.0513,0.127,0.0701,0.075,0.0745,0.132,0.1024,0.074,0.0132,0.169
socioprofessionalCategoriesIntellectualAndManagerial,0.1751,0.023,0.0047,0.414,0.0245,0.126,0.0299,0.203,0.071,0.088,0.5038,0.024
socioprofessionalCategoriesIntermediate,0.1983,0.021,0.0629,0.114,0.1011,0.062,0.2057,0.078,0.4958,0.032,0.1631,0.047
socioprofessionalCategoriesSkilledNonManuals,0.0995,0.032,0.021,0.195,0.2887,0.036,0.1859,0.083,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0328,0.059,0.0192,0.203,0.087,0.069,0.0664,0.144,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0391,0.054,0.2713,0.054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0012,0.334,0.0032,0.543,0.0013,0.614,0.0021,0.872,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0095,0.111,0.0192,0.208,0.0066,0.252,0.0087,0.38,0.006,0.31,0.0099,0.2
socioprofessionalCategoriesUnemployedOrNotWorking,0.3406,0.015,0.5379,0.038,0.412,0.029,0.4155,0.055,0.3024,0.042,0.1824,0.044
