attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1131985.0,0.004,164091.0,0.027,363903.0,0.016,107071.0,0.034,168899.0,0.025,328022.0,0.017
sexMale,0.4936,0.012,0.3994,0.046,0.4688,0.026,0.4248,0.055,0.5881,0.034,0.542,0.025
sexFemale,0.5064,0.011,0.6006,0.035,0.5312,0.023,0.5752,0.044,0.4119,0.041,0.458,0.027
age25_44,0.418,0.014,0.2945,0.055,0.3175,0.033,0.429,0.055,0.3962,0.043,0.5989,0.023
age45_64,0.363,0.014,0.3729,0.046,0.3852,0.028,0.3263,0.06,0.4226,0.04,0.3146,0.033
age65+,0.219,0.02,0.3325,0.046,0.2973,0.032,0.2448,0.067,0.1811,0.061,0.0865,0.064
citizenSwiss,0.7222,0.007,0.5268,0.037,0.8517,0.017,0.6831,0.04,0.8498,0.027,0.6233,0.022
citizenUE28_AELE,0.1921,0.023,0.2388,0.059,0.1064,0.059,0.2221,0.077,0.1196,0.081,0.2914,0.036
citizenOtherEuropeanCountries,0.0429,0.056,0.1414,0.082,0.0261,0.128,0.0479,0.177,0.0158,0.242,0.0244,0.137
citizenOtherWorldwideCountries,0.0427,0.055,0.0924,0.101,0.0156,0.166,0.0466,0.175,0.0149,0.248,0.0608,0.085
citizenUnknown,0.0002,0.887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.535,0.01,0.2901,0.05,0.6678,0.02,0.4644,0.049,0.6769,0.031,0.4602,0.027
migratoryBackgroundSwissWith,0.1816,0.023,0.2283,0.057,0.1766,0.043,0.214,0.073,0.1678,0.065,0.1601,0.047
migratoryBackgroundFirstGeneration,0.2615,0.019,0.4612,0.043,0.1217,0.056,0.2985,0.067,0.1351,0.078,0.3697,0.032
migratoryBackgroundSecondGenerationAndMore,0.0158,0.089,0.0104,0.29,0.0263,0.122,0.0179,0.275,0.0142,0.238,0.0071,0.245
migratoryBackgroundUnknown,0.0061,0.135,0.01,0.277,0.0076,0.212,0.0051,0.487,0.006,0.356,0.0029,0.362
labourMarketEmployedPersons,0.67,0.008,0.4566,0.042,0.6059,0.022,0.61,0.044,0.7614,0.03,0.8202,0.019
labourMarketUnemployedPersons,0.0293,0.065,0.0366,0.159,0.0233,0.13,0.0321,0.209,0.024,0.182,0.0339,0.112
labourMarketPersonsWithoutProfessionalActivity,0.3008,0.016,0.5068,0.038,0.3708,0.029,0.3579,0.057,0.2145,0.058,0.1459,0.051
socioprofessionalCategoriesENaNecutives,0.0382,0.053,0.0195,0.213,0.0163,0.145,0.0205,0.246,0.0617,0.108,0.0654,0.075
socioprofessionalCategoriesLiberalAndSimilar,0.0187,0.076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0646,0.076
socioprofessionalCategoriesOtherSelfEmployed,0.0497,0.047,0.0352,0.154,0.0632,0.074,0.0582,0.145,0.0917,0.089,0.0175,0.152
socioprofessionalCategoriesIntellectualAndManagerial,0.1622,0.024,0.0032,0.503,0.0127,0.165,0.0186,0.256,0.0479,0.124,0.5132,0.025
socioprofessionalCategoriesIntermediate,0.1832,0.023,0.0641,0.116,0.1145,0.055,0.1505,0.089,0.5476,0.036,0.1419,0.053
socioprofessionalCategoriesSkilledNonManuals,0.12,0.029,0.0038,0.458,0.2907,0.033,0.2751,0.067,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0366,0.057,0.0117,0.264,0.0908,0.063,0.0607,0.15,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0409,0.054,0.282,0.054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0009,0.383,0.0026,0.621,0.0006,0.791,0.0035,0.647,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0196,0.078,0.0345,0.16,0.017,0.146,0.0229,0.242,0.0126,0.247,0.0176,0.154
socioprofessionalCategoriesUnemployedOrNotWorking,0.33,0.016,0.5434,0.037,0.3941,0.028,0.39,0.055,0.2386,0.055,0.1798,0.046
