attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,126202.0,0.008,32637.0,0.039,38296.0,0.034,14927.0,0.061,15549.0,0.059,24792.0,0.046
sexMale,0.4831,0.025,0.3984,0.068,0.5171,0.052,0.384,0.105,0.6152,0.076,0.5187,0.067
sexFemale,0.5169,0.023,0.6016,0.052,0.4829,0.053,0.616,0.078,0.3848,0.098,0.4813,0.069
age25_44,0.3636,0.032,0.2564,0.088,0.3094,0.071,0.4129,0.102,0.3264,0.11,0.582,0.064
age45_64,0.3824,0.029,0.3742,0.069,0.4256,0.057,0.3554,0.105,0.4423,0.09,0.305,0.086
age65+,0.2541,0.037,0.3694,0.066,0.2651,0.072,0.2317,0.127,0.2313,0.124,0.113,0.14
citizenSwiss,0.7436,0.015,0.5998,0.051,0.8551,0.038,0.7775,0.069,0.8364,0.064,0.6823,0.056
citizenUE28_AELE,0.1958,0.046,0.2884,0.08,0.1201,0.116,0.1599,0.164,0.1433,0.167,0.2455,0.1
citizenOtherEuropeanCountries,0.0188,0.183,0.0395,0.251,0.01,0.452,0.0159,0.609,0.0066,0.853,0.0145,0.453
citizenOtherWorldwideCountries,0.0418,0.112,0.0724,0.172,0.0148,0.356,0.0467,0.311,0.0138,0.55,0.0578,0.213
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.5728,0.02,0.4037,0.064,0.7103,0.042,0.5839,0.081,0.6604,0.073,0.5211,0.066
migratoryBackgroundSwissWith,0.167,0.049,0.1896,0.096,0.1408,0.104,0.1925,0.144,0.1717,0.147,0.1596,0.121
migratoryBackgroundFirstGeneration,0.23,0.043,0.383,0.07,0.1075,0.125,0.1809,0.157,0.1349,0.173,0.3068,0.09
migratoryBackgroundSecondGenerationAndMore,0.0259,0.139,0.0161,0.355,0.0374,0.211,0.0405,0.33,0.0286,0.374,0.0103,0.495
migratoryBackgroundUnknown,0.0044,0.338,0.0075,0.512,0.004,0.641,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.5804,0.021,0.3777,0.069,0.5925,0.048,0.5862,0.082,0.6715,0.073,0.7681,0.053
labourMarketUnemployedPersons,0.049,0.104,0.0616,0.189,0.0363,0.217,0.0547,0.289,0.0399,0.328,0.0541,0.227
labourMarketPersonsWithoutProfessionalActivity,0.3706,0.03,0.5607,0.054,0.3712,0.061,0.3591,0.104,0.2886,0.112,0.1778,0.116
socioprofessionalCategoriesExecutives,0.03,0.123,0.0088,0.478,0.019,0.283,0.0202,0.45,0.0564,0.256,0.0641,0.19
socioprofessionalCategoriesLiberalAndSimilar,0.0123,0.194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0624,0.194
socioprofessionalCategoriesOtherSelfEmployed,0.0538,0.094,0.0302,0.252,0.0806,0.14,0.0618,0.267,0.0897,0.207,0.0165,0.39
socioprofessionalCategoriesIntellectualAndManagerial,0.1075,0.064,0.0027,0.857,0.0124,0.353,0.0184,0.461,0.0439,0.294,0.4858,0.068
socioprofessionalCategoriesIntermediate,0.1421,0.055,0.0504,0.196,0.1037,0.122,0.129,0.176,0.466,0.089,0.1271,0.142
socioprofessionalCategoriesSkilledNonManuals,0.1095,0.063,0.003,0.777,0.2493,0.077,0.2792,0.121,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0448,0.105,0.0062,0.55,0.117,0.118,0.0655,0.255,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0678,0.084,0.2621,0.084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0015,0.605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0111,0.214,0.0124,0.409,0.0086,0.438,0.0098,0.675,0.0156,0.51,0.0113,0.478
socioprofessionalCategoriesUnemployedOrNotWorking,0.4196,0.027,0.6223,0.052,0.4075,0.059,0.4138,0.098,0.3285,0.106,0.2319,0.103
