attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,126321.0,0.009,35283.0,0.037,37994.0,0.035,14601.0,0.062,15537.0,0.06,22906.0,0.049
sexMale,0.4825,0.025,0.4096,0.065,0.5164,0.053,0.3813,0.107,0.6327,0.078,0.5012,0.073
sexFemale,0.5175,0.022,0.5904,0.05,0.4836,0.053,0.6187,0.079,0.3673,0.1,0.4988,0.071
age25_44,0.3728,0.032,0.2717,0.083,0.3271,0.071,0.4234,0.102,0.363,0.107,0.5785,0.068
age45_64,0.3794,0.029,0.3763,0.066,0.4123,0.058,0.3531,0.106,0.4236,0.094,0.3163,0.089
age65+,0.2478,0.038,0.352,0.065,0.2606,0.074,0.2235,0.131,0.2134,0.13,0.1052,0.153
citizenSwiss,0.7401,0.015,0.5837,0.049,0.8405,0.038,0.7975,0.069,0.8352,0.065,0.7136,0.058
citizenUE28_AELE,0.2019,0.048,0.3037,0.077,0.1368,0.114,0.15,0.178,0.1444,0.174,0.2249,0.112
citizenOtherEuropeanCountries,0.0194,0.178,0.0412,0.229,0.0095,0.499,0.0118,0.674,NaN,NaN,0.0163,0.439
citizenOtherWorldwideCountries,0.0385,0.122,0.0715,0.172,0.0132,0.39,0.0395,0.36,0.015,0.577,0.0452,0.264
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.5755,0.02,0.3984,0.061,0.7013,0.043,0.618,0.079,0.6802,0.073,0.5417,0.068
migratoryBackgroundSwissWith,0.1599,0.05,0.1792,0.094,0.132,0.107,0.1759,0.151,0.1529,0.157,0.171,0.123
migratoryBackgroundFirstGeneration,0.2351,0.044,0.3997,0.067,0.1268,0.12,0.1737,0.166,0.1337,0.183,0.2691,0.103
migratoryBackgroundSecondGenerationAndMore,0.0243,0.151,0.016,0.354,0.0323,0.241,0.0277,0.426,0.0311,0.381,0.0173,0.427
migratoryBackgroundUnknown,0.0051,0.306,0.0067,0.512,0.0077,0.449,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6012,0.02,0.4223,0.063,0.6071,0.048,0.5939,0.083,0.7153,0.072,0.7946,0.056
labourMarketUnemployedPersons,0.053,0.098,0.0667,0.17,0.0467,0.194,0.0566,0.285,0.0319,0.368,0.0543,0.229
labourMarketPersonsWithoutProfessionalActivity,0.3457,0.031,0.511,0.054,0.3462,0.063,0.3494,0.106,0.2528,0.12,0.1511,0.13
socioprofessionalCategoriesExecutives,0.0286,0.131,0.0158,0.343,0.0195,0.299,0.0126,0.575,0.0608,0.254,0.052,0.227
socioprofessionalCategoriesLiberalAndSimilar,0.0127,0.194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0702,0.194
socioprofessionalCategoriesOtherSelfEmployed,0.0508,0.096,0.0293,0.246,0.0744,0.146,0.0484,0.294,0.0903,0.21,0.0197,0.366
socioprofessionalCategoriesIntellectualAndManagerial,0.1026,0.067,0.0041,0.675,0.0144,0.337,0.0097,0.676,0.0413,0.309,0.5014,0.072
socioprofessionalCategoriesIntermediate,0.1459,0.055,0.0385,0.218,0.1059,0.124,0.1389,0.175,0.5104,0.087,0.1351,0.144
socioprofessionalCategoriesSkilledNonManuals,0.1163,0.062,0.0031,0.78,0.2606,0.077,0.3206,0.116,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0414,0.111,0.012,0.397,0.1074,0.126,0.0492,0.302,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0805,0.078,0.2882,0.078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.002,0.532,0.005,0.637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0204,0.156,0.0264,0.265,0.0229,0.267,0.0147,0.553,0.0125,0.55,0.0161,0.417
socioprofessionalCategoriesUnemployedOrNotWorking,0.3988,0.028,0.5777,0.051,0.3929,0.06,0.4061,0.099,0.2847,0.114,0.2054,0.113
