attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,125891.0,0.008,33116.0,0.038,39560.0,0.033,14266.0,0.061,14950.0,0.058,23999.0,0.045
sexMale,0.4829,0.024,0.4163,0.065,0.5197,0.049,0.3365,0.111,0.6482,0.074,0.4981,0.067
sexFemale,0.5171,0.022,0.5838,0.052,0.4802,0.051,0.6635,0.076,0.3519,0.102,0.5019,0.067
age25_44,0.3658,0.031,0.2715,0.085,0.3222,0.066,0.3956,0.104,0.345,0.104,0.563,0.064
age45_64,0.3824,0.028,0.3975,0.065,0.4072,0.057,0.3503,0.106,0.4294,0.092,0.3107,0.085
age65+,0.2518,0.037,0.331,0.069,0.2706,0.069,0.254,0.122,0.2257,0.126,0.1264,0.132
citizenSwiss,0.7443,0.014,0.5861,0.051,0.8503,0.036,0.7958,0.068,0.8439,0.063,0.695,0.055
citizenUE28_AELE,0.1981,0.046,0.2974,0.078,0.129,0.11,0.1431,0.177,0.1353,0.173,0.2467,0.101
citizenOtherEuropeanCountries,0.0189,0.173,0.0393,0.235,0.009,0.451,0.0254,0.45,0.0059,0.859,0.0113,0.512
citizenOtherWorldwideCountries,0.0385,0.124,0.0772,0.174,0.011,0.417,0.0356,0.391,0.0149,0.55,0.047,0.253
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.5699,0.02,0.3878,0.064,0.704,0.041,0.6104,0.079,0.6708,0.072,0.5133,0.064
migratoryBackgroundSwissWith,0.1683,0.048,0.1897,0.094,0.1383,0.1,0.1811,0.148,0.17,0.147,0.1797,0.113
migratoryBackgroundFirstGeneration,0.2308,0.043,0.3975,0.069,0.1162,0.117,0.1769,0.163,0.1256,0.182,0.2874,0.095
migratoryBackgroundSecondGenerationAndMore,0.0242,0.144,0.0153,0.362,0.0325,0.223,0.0261,0.426,0.0306,0.353,0.0176,0.392
migratoryBackgroundUnknown,0.0067,0.264,0.0096,0.437,0.0088,0.406,0.0057,0.855,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.5877,0.02,0.4186,0.064,0.5901,0.046,0.5547,0.085,0.6923,0.071,0.7713,0.052
labourMarketUnemployedPersons,0.0428,0.109,0.0495,0.206,0.0381,0.206,0.0537,0.291,0.0282,0.381,0.0437,0.248
labourMarketPersonsWithoutProfessionalActivity,0.3696,0.029,0.5319,0.055,0.3718,0.059,0.3916,0.1,0.2795,0.114,0.185,0.114
socioprofessionalCategoriesExecutives,0.028,0.125,0.0053,0.61,0.0179,0.284,0.0121,0.574,0.0783,0.217,0.054,0.206
socioprofessionalCategoriesLiberalAndSimilar,0.0136,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0713,0.18
socioprofessionalCategoriesOtherSelfEmployed,0.0505,0.094,0.0293,0.252,0.0762,0.139,0.0492,0.291,0.0845,0.212,0.0171,0.381
socioprofessionalCategoriesIntellectualAndManagerial,0.1032,0.064,0.0024,0.85,0.0135,0.326,0.0156,0.511,0.0456,0.286,0.478,0.068
socioprofessionalCategoriesIntermediate,0.1406,0.054,0.0401,0.217,0.1042,0.117,0.1415,0.167,0.469,0.088,0.1342,0.137
socioprofessionalCategoriesSkilledNonManuals,0.1078,0.063,0.0035,0.722,0.2469,0.075,0.2581,0.127,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0444,0.102,0.0084,0.464,0.1139,0.114,0.0566,0.28,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0797,0.076,0.3031,0.076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0015,0.58,0.0029,0.861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0183,0.161,0.0236,0.286,0.0167,0.297,0.0206,0.45,0.0148,0.508,0.0145,0.416
socioprofessionalCategoriesUnemployedOrNotWorking,0.4123,0.027,0.5814,0.053,0.4099,0.056,0.4453,0.094,0.3077,0.109,0.2287,0.103
