attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,222381,0.9,57155,4.2,74210,3.4,21828,7.2,28496,6.1,40693,5.1
sexMale,110559,2.6,22583,7.4,39445,5.2,8643,12.0,18910,7.7,20978,7.4
sexFemale,111822,2.5,34572,5.6,34765,5.4,13185,9.2,9585,10.9,19715,7.5
age25_44,87190,3.2,15434,9.4,26064,6.6,10054,11.1,10817,10.4,24822,6.8
age45_64,88131,3.0,21614,7.5,34185,5.5,7621,12.4,12910,9.4,11801,9.9
age65+,47060,4.5,20107,7.4,13961,8.8,4153,16.7,4769,15.3,4070,16.7
citizenSwiss,174031,1.5,36076,5.3,65758,3.7,17730,7.9,24762,6.6,29705,5.9
citizenUE28_AELE,35893,5.9,14918,9.6,6523,14.5,2625,22.8,3255,20.1,8573,12.4
citizenOtherEuropeanCountries,6094,16.4,3385,22.3,1121,38.2,620,50.0,259,79.5,709,48.3
citizenOtherWorldwideCountries,6323,14.6,2736,22.6,808,41.4,853,40.6,219,79.1,1705,27.8
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,152559,1.8,30812,5.8,60081,3.9,14694,8.7,22471,6.9,24500,6.6
migratoryBackgroundSwissWith,20516,7.3,5009,15.3,5378,14.7,2859,20.3,2199,23.0,5071,15.1
migratoryBackgroundFirstGeneration,45968,5.1,20644,8.2,7540,13.7,3911,18.9,3107,20.9,10768,11.0
migratoryBackgroundSecondGenerationAndMore,2250,24.6,304,68.5,912,39.0,187,86.8,627,45.6,220,79.7
migratoryBackgroundUnknown,1088,34.3,387,59.0,299,64.4,176,86.7,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,147075,1.9,25781,6.9,51417,4.4,14552,8.9,22189,7.1,33136,5.7
labourMarketUnemployedPersons,7052,13.8,2279,24.7,1946,25.9,829,41.5,472,51.7,1526,30.0
labourMarketPersonsWithoutProfessionalActivity,68254,3.6,29095,6.2,20846,7.2,6447,13.6,5834,14.0,6031,14.2
socioprofessionalCategoriesExecutives,6498,13.5,638,45.8,1483,28.4,434,52.0,1529,27.8,2414,22.1
socioprofessionalCategoriesLiberalAndSimilar,2329,22.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2329,22.6
socioprofessionalCategoriesOtherSelfEmployed,12889,9.6,2144,24.6,5853,14.4,1369,29.6,2883,20.5,640,45.9
socioprofessionalCategoriesIntellectualAndManagerial,24378,6.7,156,86.4,925,35.8,494,50.1,1295,30.1,21508,7.2
socioprofessionalCategoriesIntermediate,39462,5.2,3503,19.4,10243,10.8,4355,16.3,15972,8.5,5388,15.3
socioprofessionalCategoriesSkilledNonManuals,28600,6.1,214,73.0,22184,7.0,6202,13.8,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,11609,10.4,838,39.5,9445,11.5,1326,32.4,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,16656,8.8,16656,8.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,262,73.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,4392,17.0,1553,28.9,1138,33.7,372,58.5,510,48.3,819,40.0
socioprofessionalCategoriesUnemployedOrNotWorking,75306,3.4,31374,5.9,22792,6.9,7276,12.9,6306,13.5,7557,12.8
