attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,219103,0.9,58034,4.1,71691,3.5,20167,7.5,27951,6.2,41261,5.1
sexMale,108974,2.6,23478,7.0,37733,5.3,7722,12.7,18283,7.9,21759,7.3
sexFemale,110129,2.5,34556,5.5,33958,5.5,12445,9.6,9668,11.0,19502,7.7
age25_44,86312,3.2,15084,9.3,26224,6.7,9371,11.6,11372,10.4,24262,7.0
age45_64,86841,3.0,23271,6.9,31803,5.7,6959,12.8,11612,9.8,13196,9.2
age65+,45950,4.5,19679,7.4,13664,9.0,3837,17.3,4967,15.1,3803,17.4
citizenSwiss,171681,1.5,35965,5.3,64419,3.7,16426,8.3,24757,6.6,30113,6.0
citizenUE28_AELE,35007,5.7,15601,8.8,5298,15.7,2836,21.4,2679,22.0,8593,12.2
citizenOtherEuropeanCountries,6410,14.6,3815,18.8,1379,32.8,366,61.2,210,86.9,641,47.1
citizenOtherWorldwideCountries,5960,15.5,2653,23.4,594,49.0,494,53.7,305,68.5,1913,27.6
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,148918,1.8,30450,5.8,58327,4.0,14085,9.0,21866,7.1,24189,6.8
migratoryBackgroundSwissWith,21830,7.1,5257,14.8,5582,14.5,2310,22.9,2854,20.4,5827,14.2
migratoryBackgroundFirstGeneration,44511,5.0,21549,7.5,5944,15.0,3360,19.8,2986,21.1,10672,11.0
migratoryBackgroundSecondGenerationAndMore,2734,22.2,429,56.0,1327,31.8,336,64.9,208,79.0,434,56.0
migratoryBackgroundUnknown,1110,33.8,349,61.8,510,48.2,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,147061,1.9,27400,6.4,50531,4.4,13526,9.4,21920,7.2,33685,5.7
labourMarketUnemployedPersons,7504,13.0,2614,22.4,2146,24.4,909,38.1,462,51.7,1374,31.1
labourMarketPersonsWithoutProfessionalActivity,64538,3.7,28020,6.2,19014,7.6,5732,14.3,5570,14.3,6202,13.9
socioprofessionalCategoriesExecutives,5964,14.1,385,58.4,1414,29.1,352,58.3,1519,28.2,2294,22.7
socioprofessionalCategoriesLiberalAndSimilar,2304,22.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2304,22.9
socioprofessionalCategoriesOtherSelfEmployed,11396,10.1,2630,21.5,5012,15.4,1171,32.1,2117,23.7,467,51.7
socioprofessionalCategoriesIntellectualAndManagerial,25018,6.7,NaN,NaN,833,37.8,426,53.6,1386,29.4,22268,7.2
socioprofessionalCategoriesIntermediate,37199,5.4,3065,20.2,9613,11.2,3542,18.6,16137,8.5,4842,16.2
socioprofessionalCategoriesSkilledNonManuals,29750,6.0,372,58.3,23329,6.9,6050,14.3,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,10209,10.9,674,43.2,8342,12.1,1192,33.1,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,17445,8.2,17445,8.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,445,55.9,230,79.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,7329,12.8,2492,22.4,1879,25.2,756,40.3,726,40.5,1475,29.6
socioprofessionalCategoriesUnemployedOrNotWorking,72042,3.4,30633,5.9,21160,7.2,6641,13.3,6032,13.8,7576,12.6
