attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.0,0.1864,0.002,0.4468,0.001,0.0789,0.002,0.1763,0.001,0.1117,0.002
sexMale,1.0,0.001,0.1437,0.003,0.4531,0.001,0.0688,0.004,0.2053,0.002,0.1291,0.003
sexFemale,1.0,0.001,0.2309,0.002,0.4401,0.001,0.0894,0.003,0.1461,0.002,0.0936,0.003
age25_44,1.0,0.001,0.1107,0.004,0.4349,0.002,0.092,0.004,0.2343,0.002,0.1281,0.003
age45_64,1.0,0.001,0.1551,0.003,0.4915,0.001,0.0815,0.003,0.1636,0.002,0.1082,0.003
age65+,1.0,0.001,0.353,0.002,0.3865,0.002,0.0549,0.006,0.1122,0.004,0.0934,0.005
citizenSwiss,1.0,0.0,0.1517,0.002,0.4878,0.001,0.0729,0.003,0.1908,0.002,0.0967,0.002
citizenUE28_AELE,1.0,0.002,0.32,0.004,0.2579,0.004,0.0944,0.007,0.1045,0.007,0.2232,0.005
citizenOtherEuropeanCountries,1.0,0.006,0.6866,0.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,1.0,0.005,0.4223,0.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.0,0.1518,0.002,0.5047,0.001,0.0664,0.003,0.1957,0.002,0.0814,0.003
migratoryBackgroundSwissWith,1.0,0.002,0.1541,0.006,0.2976,0.004,0.144,0.006,0.142,0.006,0.2623,0.005
migratoryBackgroundFirstGeneration,1.0,0.002,0.384,0.003,0.2133,0.004,0.1183,0.006,0.0773,0.007,0.2071,0.004
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.001,0.1285,0.002,0.4529,0.001,0.0959,0.003,0.203,0.002,0.1196,0.002
labourMarketUnemployedPersons,1.0,0.005,NaN,NaN,0.2862,0.009,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,1.0,0.001,0.3209,0.002,0.4434,0.002,0.0372,0.007,0.1145,0.004,0.0842,0.005
socioprofessionalCategoriesExecutives,1.0,0.005,0.2852,0.009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.005
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.002,0.1023,0.007,0.4833,0.003,0.1201,0.006,0.2814,0.004,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.003,NaN,NaN,NaN,NaN,NaN,NaN,0.0853,0.009,0.7989,0.003
socioprofessionalCategoriesIntermediate,1.0,0.001,0.0638,0.006,0.2689,0.003,0.1214,0.004,0.5171,0.002,NaN,NaN
socioprofessionalCategoriesSkilledNonManuals,1.0,0.002,NaN,NaN,0.8637,0.002,0.1285,0.005,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.002,NaN,NaN,0.8956,0.002,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.003,1.0,0.003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.003,0.225,0.008,0.3824,0.005,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.001,0.3195,0.002,0.4327,0.002,0.0397,0.007,0.1146,0.004,0.0935,0.004
