attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.0,0.2228,0.001,0.4176,0.001,0.0749,0.002,0.1632,0.001,0.1214,0.002
sexMale,1.0,0.001,0.1349,0.002,0.4293,0.001,0.0561,0.004,0.2323,0.002,0.1474,0.002
sexFemale,1.0,0.001,0.315,0.002,0.4054,0.001,0.0947,0.003,0.0908,0.003,0.0941,0.003
age25_44,1.0,0.001,0.1031,0.004,0.4156,0.002,0.0883,0.004,0.2069,0.002,0.1862,0.002
age45_64,1.0,0.001,0.2205,0.002,0.4557,0.001,0.0658,0.004,0.1649,0.002,0.0932,0.003
age65+,1.0,0.001,0.3985,0.002,0.3565,0.002,0.0712,0.005,0.0978,0.004,0.076,0.005
citizenSwiss,1.0,0.0,0.1921,0.001,0.452,0.001,0.0663,0.003,0.179,0.002,0.1106,0.002
citizenUE28_AELE,1.0,0.002,0.3378,0.004,0.2418,0.004,0.1214,0.006,0.0806,0.007,0.2181,0.005
citizenOtherEuropeanCountries,1.0,0.005,0.6192,0.006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,1.0,0.005,0.417,0.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.0,0.1911,0.002,0.4541,0.001,0.0642,0.003,0.1826,0.002,0.1079,0.002
migratoryBackgroundSwissWith,1.0,0.003,0.2032,0.006,0.3978,0.004,0.1012,0.009,0.1407,0.007,0.1578,0.007
migratoryBackgroundFirstGeneration,1.0,0.002,0.402,0.003,0.2405,0.004,0.1038,0.006,0.0695,0.007,0.1843,0.004
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,1.0,0.006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.001,0.1427,0.002,0.4444,0.001,0.069,0.003,0.2009,0.002,0.1429,0.002
labourMarketUnemployedPersons,1.0,0.005,NaN,NaN,0.3032,0.009,NaN,NaN,0.2545,0.009,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,1.0,0.001,0.3946,0.002,0.3707,0.002,0.0752,0.004,0.0816,0.004,0.0779,0.004
socioprofessionalCategoriesExecutives,1.0,0.004,NaN,NaN,0.3004,0.007,NaN,NaN,0.3297,0.006,0.2589,0.007
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.006
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.003,0.1137,0.008,0.4784,0.004,NaN,NaN,0.3706,0.004,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.002,NaN,NaN,0.0705,0.009,NaN,NaN,0.1309,0.006,0.7842,0.003
socioprofessionalCategoriesIntermediate,1.0,0.001,0.0686,0.006,0.2973,0.003,0.0661,0.006,0.5064,0.002,0.0614,0.006
socioprofessionalCategoriesSkilledNonManuals,1.0,0.002,NaN,NaN,0.8902,0.002,0.1098,0.005,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.002,NaN,NaN,0.8321,0.003,0.1679,0.006,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.003,1.0,0.003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.004,0.5476,0.005,0.2881,0.007,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.001,0.3749,0.002,0.3668,0.002,0.0863,0.004,0.0917,0.004,0.0804,0.004
