attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.026,0.2266,0.129,0.424,0.082,0.0795,0.23,0.1675,0.153,0.1024,0.203
sexMale,1.0,0.075,0.1837,0.223,0.4062,0.138,0.0586,0.399,0.2364,0.189,0.115,0.282
sexFemale,1.0,0.069,0.2705,0.171,0.4421,0.125,0.1009,0.288,0.097,0.292,0.0894,0.308
age25_44,1.0,0.094,0.1452,0.297,0.4108,0.162,0.0751,0.41,0.2147,0.237,0.1542,0.283
age45_64,1.0,0.084,0.1832,0.238,0.4784,0.137,0.0778,0.367,0.1705,0.246,0.0902,0.348
age65+,1.0,0.127,0.4278,0.207,0.3481,0.232,0.0894,0.465,0.0901,0.479,0.0448,0.681
citizenSwiss,1.0,0.037,0.2064,0.149,0.4616,0.086,0.0708,0.264,0.181,0.161,0.0802,0.251
citizenUE28_AELE,1.0,0.209,0.2547,0.429,0.2466,0.44,0.1259,0.609,0.1109,0.642,0.262,0.419
citizenOtherEuropeanCountries,1.0,0.419,0.6157,0.535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,1.0,0.466,0.3579,0.787,NaN,NaN,NaN,NaN,NaN,NaN,0.2943,0.868
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.044,0.2074,0.156,0.4655,0.092,0.0622,0.296,0.1837,0.168,0.0813,0.261
migratoryBackgroundSwissWith,1.0,0.242,0.198,0.554,0.4112,0.382,0.1657,0.608,0.1558,0.643,NaN,NaN
migratoryBackgroundFirstGeneration,1.0,0.174,0.3343,0.317,0.2106,0.399,0.1258,0.515,0.0982,0.584,0.2312,0.376
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,1.0,0.681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.054,0.1416,0.215,0.4526,0.105,0.0702,0.304,0.2139,0.168,0.1218,0.23
labourMarketUnemployedPersons,1.0,0.467,NaN,NaN,0.3481,0.788,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,1.0,0.103,0.4073,0.179,0.3689,0.188,0.0995,0.375,0.0723,0.452,0.0522,0.533
socioprofessionalCategoriesExecutives,1.0,0.418,NaN,NaN,0.237,0.863,NaN,NaN,0.3184,0.727,0.2945,0.787
socioprofessionalCategoriesLiberalAndSimilar,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.264,0.1179,0.786,0.4776,0.382,0.0992,0.862,0.2854,0.513,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.244,NaN,NaN,0.0867,0.868,NaN,NaN,0.1703,0.608,0.7429,0.285
socioprofessionalCategoriesIntermediate,1.0,0.14,0.0515,0.681,0.3002,0.272,0.0594,0.608,0.5104,0.205,0.0785,0.558
socioprofessionalCategoriesSkilledNonManuals,1.0,0.17,NaN,NaN,0.8755,0.183,0.1245,0.514,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.228,NaN,NaN,0.878,0.244,0.0767,0.863,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.29,1.0,0.29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.348,0.3975,0.556,0.2982,0.642,0.1701,0.864,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.099,0.3948,0.176,0.3675,0.181,0.0979,0.368,0.0758,0.428,0.064,0.465
