attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,29436,0.024,7764,0.113,12146,0.081,2070,0.243,4330,0.162,3126,0.194
sexMale,14783,0.075,2693,0.222,6454,0.133,926,0.392,3088,0.200,1622,0.287
sexFemale,14653,0.065,5072,0.141,5692,0.126,1143,0.314,1242,0.298,1504,0.274
age25_44,10455,0.097,2154,0.252,4227,0.167,805,0.414,1496,0.296,1773,0.266
age45_64,11535,0.086,2906,0.205,5079,0.146,934,0.363,1753,0.267,863,0.385
age65+,7446,0.106,2704,0.192,2841,0.188,331,0.584,1081,0.323,490,0.480
citizenSwiss,22670,0.040,4218,0.151,10894,0.087,1541,0.275,3657,0.176,2360,0.221
citizenUE28_AELE,4375,0.168,1957,0.257,997,0.370,343,0.642,509,0.520,569,0.498
citizenOtherEuropeanCountries,1363,0.345,958,0.411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,1027,0.377,631,0.483,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,19440,0.050,3467,0.169,9219,0.098,1357,0.295,3222,0.189,2175,0.232
migratoryBackgroundSwissWith,3010,0.190,697,0.400,1535,0.274,157,0.865,435,0.536,185,0.789
migratoryBackgroundFirstGeneration,5789,0.147,3179,0.207,845,0.411,454,0.583,592,0.486,720,0.441
migratoryBackgroundSecondGenerationAndMore,941,0.385,367,0.609,372,0.619,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,256,0.692,NaN,NaN,175,0.873,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,19260,0.056,3623,0.184,8366,0.109,1517,0.292,3164,0.195,2590,0.217
labourMarketUnemployedPersons,791,0.413,368,0.616,272,0.688,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,9385,0.094,3773,0.167,3509,0.170,477,0.482,1091,0.329,536,0.467
socioprofessionalCategoriesExecutives,581,0.469,NaN,NaN,165,0.870,NaN,NaN,207,0.789,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,354,0.611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,354,0.611
socioprofessionalCategoriesOtherSelfEmployed,1842,0.257,NaN,NaN,1087,0.339,NaN,NaN,542,0.482,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1779,0.264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1526,0.284
socioprofessionalCategoriesIntermediate,5389,0.146,476,0.535,1861,0.264,462,0.518,2150,0.242,439,0.559
socioprofessionalCategoriesSkilledNonManuals,3703,0.172,NaN,NaN,3079,0.189,549,0.483,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,2208,0.243,NaN,NaN,1810,0.271,263,0.734,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,2363,0.232,2363,0.232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,998,0.360,405,0.589,287,0.645,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,10176,0.089,4141,0.159,3781,0.164,552,0.457,1166,0.320,536,0.467
