attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,29588,0.026,7273,0.129,13415,0.079,2159,0.247,3674,0.180,3067,0.206
sexMale,15054,0.072,3381,0.200,6698,0.128,1106,0.350,2424,0.224,1445,0.310
sexFemale,14534,0.076,3892,0.187,6717,0.131,1053,0.362,1250,0.326,1622,0.286
age25_44,10428,0.102,1484,0.335,4562,0.171,858,0.410,1824,0.267,1700,0.293
age45_64,11581,0.087,3155,0.205,5540,0.140,723,0.431,1253,0.315,910,0.368
age65+,7579,0.119,2634,0.226,3312,0.192,578,0.480,597,0.465,458,0.534
citizenSwiss,22383,0.044,3910,0.177,11130,0.090,1808,0.270,3353,0.188,2182,0.241
citizenUE28_AELE,4392,0.173,1680,0.295,1507,0.302,191,0.870,266,0.732,747,0.449
citizenOtherEuropeanCountries,1996,0.296,1136,0.394,677,0.523,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,817,0.462,547,0.564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,19274,0.054,3076,0.202,9895,0.098,1384,0.313,2947,0.201,1973,0.254
migratoryBackgroundSwissWith,2994,0.203,804,0.409,1150,0.337,424,0.557,406,0.586,209,0.789
migratoryBackgroundFirstGeneration,6458,0.145,3120,0.222,1990,0.277,351,0.647,NaN,NaN,824,0.427
migratoryBackgroundSecondGenerationAndMore,661,0.474,NaN,NaN,294,0.691,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,201,0.886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,18543,0.059,3097,0.211,8818,0.108,1453,0.305,2879,0.206,2296,0.242
labourMarketUnemployedPersons,491,0.562,NaN,NaN,242,0.798,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,10554,0.097,4046,0.182,4355,0.167,663,0.453,761,0.418,729,0.430
socioprofessionalCategoriesExecutives,742,0.441,283,0.749,224,0.820,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,162,0.866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,162,0.866
socioprofessionalCategoriesOtherSelfEmployed,2206,0.251,355,0.696,1280,0.332,NaN,NaN,428,0.558,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,1539,0.287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1309,0.314
socioprofessionalCategoriesIntermediate,5636,0.144,415,0.586,1949,0.258,538,0.501,2164,0.241,570,0.547
socioprofessionalCategoriesSkilledNonManuals,3499,0.186,NaN,NaN,3005,0.202,494,0.534,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,2088,0.250,NaN,NaN,1824,0.268,232,0.790,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1625,0.294,1625,0.294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1044,0.370,388,0.612,466,0.561,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,11045,0.094,4176,0.179,4597,0.163,706,0.441,795,0.408,771,0.419
