attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,29793,0.024,7067,0.123,12926,0.080,2599,0.216,4283,0.159,2918,0.201
sexMale,15171,0.069,2988,0.205,6521,0.127,1216,0.325,2870,0.198,1576,0.278
sexFemale,14622,0.072,4079,0.168,6405,0.129,1383,0.300,1413,0.296,1341,0.305
age25_44,10517,0.095,1708,0.283,4546,0.160,972,0.363,1340,0.301,1951,0.253
age45_64,11573,0.087,2578,0.221,5337,0.144,997,0.363,1953,0.245,708,0.409
age65+,7703,0.111,2781,0.202,3044,0.192,630,0.440,990,0.348,259,0.681
citizenSwiss,22875,0.043,4250,0.163,10953,0.090,1919,0.252,3592,0.176,2161,0.235
citizenUE28_AELE,4657,0.157,1372,0.314,1461,0.292,549,0.483,643,0.432,633,0.444
citizenOtherEuropeanCountries,1543,0.295,1078,0.351,336,0.645,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,719,0.463,367,0.626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,19365,0.053,3293,0.188,9500,0.099,1475,0.289,3186,0.188,1912,0.250
migratoryBackgroundSwissWith,3278,0.189,891,0.375,1387,0.300,414,0.555,338,0.609,249,0.737
migratoryBackgroundFirstGeneration,5892,0.139,2510,0.229,1450,0.301,629,0.456,635,0.445,668,0.444
migratoryBackgroundSecondGenerationAndMore,947,0.365,278,0.693,523,0.500,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,312,0.652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,18674,0.056,3153,0.198,8276,0.109,1375,0.301,3337,0.183,2534,0.216
labourMarketUnemployedPersons,346,0.654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,10773,0.091,3748,0.176,4540,0.158,1192,0.328,909,0.369,384,0.585
socioprofessionalCategoriesExecutives,721,0.399,NaN,NaN,NaN,NaN,NaN,NaN,379,0.556,157,0.863
socioprofessionalCategoriesLiberalAndSimilar,169,0.864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,169,0.864
socioprofessionalCategoriesOtherSelfEmployed,1618,0.276,206,0.789,837,0.391,NaN,NaN,477,0.514,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,2068,0.239,NaN,NaN,NaN,NaN,NaN,NaN,163,0.866,1709,0.266
socioprofessionalCategoriesIntermediate,5259,0.143,502,0.498,1597,0.277,406,0.557,2256,0.227,499,0.515
socioprofessionalCategoriesSkilledNonManuals,4081,0.168,NaN,NaN,3602,0.180,479,0.515,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,2168,0.241,NaN,NaN,1882,0.260,287,0.689,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1954,0.260,1954,0.260,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,636,0.455,364,0.614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,11119,0.089,3914,0.172,4650,0.156,1224,0.323,946,0.362,384,0.585
