attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,214875,0.8,35512,5.6,85895,3.1,20600,7.5,31824,5.8,41043,5.0
sexMale,104047,2.7,13028,10.2,41367,5.1,7946,12.9,19724,7.6,21982,7.2
sexFemale,110828,2.4,22485,7.0,44529,4.7,12653,9.6,12100,9.8,19061,7.6
age25_44,68967,3.8,7278,14.1,24238,7.1,7369,13.5,11070,10.5,19012,7.9
age45_64,84642,3.1,12459,10.0,35001,5.5,6440,13.8,14437,8.8,16305,8.3
age65+,61266,3.8,15775,8.5,26657,6.3,6790,13.0,6317,13.6,5726,14.3
citizenSwiss,166546,1.5,21548,7.2,74279,3.4,15236,8.7,27605,6.2,27878,6.2
citizenUE28_AELE,30541,6.1,6608,14.0,7771,12.8,3610,19.3,3130,19.9,9423,11.2
citizenOtherEuropeanCountries,10305,12.0,4878,17.6,2653,24.0,897,41.4,642,47.7,1235,36.0
citizenOtherWorldwideCountries,7454,13.4,2478,24.1,1164,35.2,857,40.5,448,54.0,2507,22.5
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,131931,2.0,15431,8.6,62951,3.8,11102,10.3,22218,7.0,20229,7.4
migratoryBackgroundSwissWith,33281,5.6,5911,14.3,10686,10.5,4063,17.3,5162,15.2,7460,12.6
migratoryBackgroundFirstGeneration,43186,5.1,13262,10.1,8965,12.3,4963,16.7,3487,19.1,12509,9.8
migratoryBackgroundSecondGenerationAndMore,4949,16.1,590,47.7,2613,21.8,400,56.3,732,42.6,613,48.8
migratoryBackgroundUnknown,1528,28.8,319,64.6,680,43.3,NaN,NaN,226,73.1,232,73.6
labourMarketEmployedPersons,126756,2.2,12266,10.2,49500,4.5,10379,10.9,23168,6.9,31444,5.8
labourMarketUnemployedPersons,5672,15.6,1159,35.8,1628,29.6,657,47.4,702,43.7,1527,29.2
labourMarketPersonsWithoutProfessionalActivity,82447,3.1,22088,7.2,34768,5.5,9564,11.2,7955,12.2,8073,12.3
socioprofessionalCategoriesExecutives,6851,13.1,488,54.3,1594,27.6,317,61.4,1597,27.3,2854,20.0
socioprofessionalCategoriesLiberalAndSimilar,2412,22.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2412,22.3
socioprofessionalCategoriesOtherSelfEmployed,10377,10.9,910,39.2,4935,15.7,1040,35.7,2884,20.6,609,50.8
socioprofessionalCategoriesIntellectualAndManagerial,21531,7.2,NaN,NaN,1198,32.2,308,64.7,1206,31.3,18725,7.7
socioprofessionalCategoriesIntermediate,36521,5.4,1820,27.0,8721,11.7,2679,21.3,17023,8.2,6278,14.0
socioprofessionalCategoriesSkilledNonManuals,28705,6.2,192,79.1,24023,6.8,4491,16.6,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,8864,12.2,295,64.6,7453,13.2,1116,36.6,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,7183,13.4,7183,13.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,343,69.3,NaN,NaN,212,87.6,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,3968,18.0,1229,33.0,1365,30.2,393,58.8,417,56.0,565,48.5
socioprofessionalCategoriesUnemployedOrNotWorking,88119,3.0,23247,7.1,36396,5.4,10221,10.9,8656,11.7,9600,11.3
