attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,211346,0.9,37653,5.4,84028,3.1,19927,7.7,33459,5.7,36280,5.5
sexMale,102430,2.7,13477,9.8,40956,5.1,7177,13.4,20707,7.5,20114,7.7
sexFemale,108916,2.5,24176,6.9,43072,4.8,12750,9.6,12752,9.6,16166,8.7
age25_44,69160,3.8,8673,12.8,24838,6.9,6838,14.0,11906,10.2,16905,8.6
age45_64,83746,3.2,12991,10.0,34529,5.6,7194,13.2,14745,9.0,14287,9.3
age65+,58440,3.8,15989,8.2,24661,6.5,5895,13.7,6808,13.0,5088,15.0
citizenSwiss,165729,1.4,23069,6.8,74265,3.3,15133,8.7,28957,6.1,24305,6.8
citizenUE28_AELE,29573,6.4,6385,14.2,7080,13.7,3250,20.5,3755,18.9,9103,12.1
citizenOtherEuropeanCountries,9967,12.7,5449,17.3,1829,30.3,843,44.4,588,53.9,1259,35.9
citizenOtherWorldwideCountries,6002,15.6,2677,23.6,855,42.3,700,47.2,NaN,NaN,1613,29.8
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,136026,1.9,16964,8.0,63812,3.7,11522,10.0,24727,6.7,19000,7.8
migratoryBackgroundSwissWith,28624,6.1,5749,14.2,9895,10.9,3579,18.3,4097,17.2,5304,15.0
migratoryBackgroundFirstGeneration,41190,5.5,14028,10.0,7179,13.9,4464,18.0,3770,19.3,11748,10.8
migratoryBackgroundSecondGenerationAndMore,4261,18.2,469,56.0,2545,23.8,329,64.6,731,43.2,186,86.7
migratoryBackgroundUnknown,1246,31.9,443,54.1,597,45.6,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,128272,2.2,14285,9.6,49788,4.5,11523,10.4,24698,6.8,27977,6.5
labourMarketUnemployedPersons,5485,15.7,1102,36.7,1669,28.3,580,48.4,1049,36.0,1086,35.5
labourMarketPersonsWithoutProfessionalActivity,77589,3.2,22265,7.1,32571,5.6,7823,12.2,7712,12.3,7217,12.9
socioprofessionalCategoriesExecutives,5822,14.7,310,68.9,1315,31.9,330,64.8,1892,25.5,1975,25.3
socioprofessionalCategoriesLiberalAndSimilar,2425,22.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2425,22.8
socioprofessionalCategoriesOtherSelfEmployed,9446,11.3,1189,32.8,4466,16.6,888,38.1,2543,21.9,360,58.3
socioprofessionalCategoriesIntellectualAndManagerial,21100,7.5,274,68.4,1005,35.2,282,68.7,1703,27.3,17835,8.3
socioprofessionalCategoriesIntermediate,37005,5.4,1833,27.2,9572,11.3,3184,19.9,17878,8.1,4538,17.1
socioprofessionalCategoriesSkilledNonManuals,29112,6.2,277,68.5,23780,6.9,5054,16.0,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,8556,12.3,166,86.6,7351,13.3,1040,36.7,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,8064,13.0,8064,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,355,65.1,247,79.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,6387,14.3,1924,27.0,2301,23.4,637,47.3,682,43.2,844,40.5
socioprofessionalCategoriesUnemployedOrNotWorking,83074,3.1,23367,7.0,34240,5.4,8403,11.8,8761,11.6,8302,12.1
