attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,212754,0.8,36771,5.4,84352,3.1,22131,7.3,32068,5.9,37431,5.4
sexMale,103027,2.7,13545,9.5,40189,5.2,8085,12.9,18907,8.0,22301,7.4
sexFemale,109727,2.4,23226,6.9,44164,4.7,14046,9.1,13161,9.3,15130,8.7
age25_44,69103,3.8,8384,12.7,23706,7.2,8458,12.6,11172,10.8,17384,8.6
age45_64,84212,3.1,12877,9.5,34760,5.5,7594,12.5,14566,8.9,14414,9.0
age65+,59439,3.9,15511,8.5,25887,6.4,6079,13.9,6330,13.6,5633,14.5
citizenSwiss,166284,1.5,22856,7.0,73524,3.4,16432,8.5,27607,6.4,25865,6.6
citizenUE28_AELE,29958,6.2,6646,13.7,7823,12.6,3346,19.8,3476,19.0,8667,12.3
citizenOtherEuropeanCountries,9714,11.4,4731,16.3,2425,23.3,1226,32.9,579,47.0,753,42.3
citizenOtherWorldwideCountries,6798,14.2,2539,23.7,581,50.4,1127,34.7,405,61.8,2146,25.2
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,135560,2.0,16699,8.3,62555,3.8,12877,9.6,23405,7.0,20024,7.7
migratoryBackgroundSwissWith,29748,6.0,5956,14.2,10530,10.6,3449,19.0,4105,17.4,5707,14.6
migratoryBackgroundFirstGeneration,41757,5.2,13115,9.8,8626,12.1,4967,16.2,3768,18.5,11281,10.7
migratoryBackgroundSecondGenerationAndMore,4526,16.7,657,44.4,2159,24.3,732,42.3,693,42.2,285,68.6
migratoryBackgroundUnknown,1162,33.2,344,61.2,483,51.8,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,129916,2.2,14373,9.2,49740,4.5,12772,9.9,23841,7.0,29189,6.3
labourMarketUnemployedPersons,4891,16.6,1344,32.5,1695,27.9,655,47.5,546,50.5,651,44.4
labourMarketPersonsWithoutProfessionalActivity,77947,3.2,21054,7.3,32917,5.6,8705,11.7,7680,12.3,7591,12.6
socioprofessionalCategoriesExecutives,5441,15.1,341,64.8,1190,32.1,298,64.4,1395,29.8,2216,23.8
socioprofessionalCategoriesLiberalAndSimilar,3141,19.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3141,19.9
socioprofessionalCategoriesOtherSelfEmployed,10999,10.5,1185,33.3,5589,14.8,1179,33.3,2260,23.6,786,40.4
socioprofessionalCategoriesIntellectualAndManagerial,19392,7.9,NaN,NaN,864,37.9,298,64.5,907,37.2,17323,8.4
socioprofessionalCategoriesIntermediate,36659,5.5,1435,29.9,9069,11.7,2905,20.9,18378,8.1,4872,16.5
socioprofessionalCategoriesSkilledNonManuals,29651,6.1,348,61.2,23159,7.0,6144,14.4,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,9008,12.1,280,68.7,7704,13.1,1024,36.7,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,8570,12.1,8570,12.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,338,64.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,6718,13.6,2105,24.3,2056,24.5,848,39.8,902,37.2,807,41.6
socioprofessionalCategoriesUnemployedOrNotWorking,82838,3.1,22398,7.1,34612,5.5,9360,11.3,8227,12.0,8242,12.1
