attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,216377.0,0.008,34349.0,0.057,74424.0,0.034,19469.0,0.077,45553.0,0.046,42581.0,0.049
sexMale,0.4845,0.027,0.384,0.098,0.4767,0.056,0.4013,0.129,0.5641,0.066,0.5319,0.071
sexFemale,0.5155,0.024,0.616,0.073,0.5233,0.05,0.5987,0.099,0.4359,0.073,0.4681,0.074
age25_44,0.3203,0.037,0.2106,0.137,0.3301,0.07,0.3545,0.138,0.2738,0.1,0.4257,0.081
age45_64,0.3919,0.031,0.38,0.097,0.3763,0.062,0.3634,0.13,0.4282,0.075,0.4028,0.08
age65+,0.2879,0.037,0.4094,0.09,0.2937,0.069,0.2821,0.143,0.298,0.089,0.1715,0.125
citizenSwiss,0.7702,0.015,0.5948,0.073,0.8525,0.038,0.7229,0.09,0.8776,0.05,0.6745,0.061
citizenUE28_AELE,0.1412,0.062,0.1811,0.147,0.1059,0.128,0.1705,0.201,0.0929,0.174,0.2092,0.117
citizenOtherEuropeanCountries,0.0537,0.108,0.1637,0.159,0.0274,0.265,0.0608,0.349,0.0171,0.412,0.0471,0.255
citizenOtherWorldwideCountries,0.0348,0.131,0.0604,0.256,0.0142,0.367,0.0459,0.387,0.0124,0.503,0.0691,0.205
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.6076,0.02,0.3987,0.09,0.7198,0.042,0.4938,0.11,0.7267,0.056,0.5045,0.071
migratoryBackgroundSwissWith,0.1571,0.055,0.1884,0.135,0.1256,0.112,0.2259,0.162,0.1448,0.133,0.1685,0.126
migratoryBackgroundFirstGeneration,0.2039,0.05,0.3906,0.1,0.1053,0.13,0.2587,0.164,0.0963,0.172,0.3157,0.094
migratoryBackgroundSecondGenerationAndMore,0.0258,0.154,0.0135,0.539,0.0422,0.208,0.0184,0.617,0.0262,0.332,0.0097,0.561
migratoryBackgroundUnknown,0.0057,0.311,0.0087,0.645,0.0071,0.474,NaN,NaN,0.0061,0.644,NaN,NaN
labourMarketEmployedPersons,0.581,0.022,0.3442,0.103,0.5864,0.049,0.5208,0.11,0.637,0.061,0.7305,0.058
labourMarketUnemployedPersons,0.0295,0.144,0.0367,0.333,0.0313,0.24,0.0412,0.425,0.0117,0.484,0.0341,0.298
labourMarketPersonsWithoutProfessionalActivity,0.3895,0.03,0.6192,0.073,0.3823,0.06,0.438,0.117,0.3513,0.083,0.2354,0.109
socioprofessionalCategoriesExecutives,0.0157,0.187,0.0053,0.874,0.0073,0.47,0.0117,0.731,0.0163,0.403,0.0401,0.262
socioprofessionalCategoriesLiberalAndSimilar,0.0147,0.192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0747,0.192
socioprofessionalCategoriesOtherSelfEmployed,0.0576,0.098,0.036,0.328,0.0732,0.152,0.0621,0.323,0.089,0.172,0.0121,0.484
socioprofessionalCategoriesIntellectualAndManagerial,0.1099,0.068,NaN,NaN,0.0171,0.305,0.0153,0.645,0.059,0.211,0.4565,0.076
socioprofessionalCategoriesIntermediate,0.1825,0.051,0.0444,0.292,0.097,0.131,0.1826,0.186,0.469,0.072,0.1369,0.145
socioprofessionalCategoriesSkilledNonManuals,0.1173,0.066,0.0185,0.459,0.2842,0.073,0.185,0.186,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0403,0.123,0.0178,0.456,0.096,0.136,0.0496,0.373,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.032,0.136,0.2016,0.136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0014,0.691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0096,0.245,0.0162,0.484,0.0101,0.403,0.0088,0.869,0.0037,0.867,0.0101,0.54
socioprofessionalCategoriesUnemployedOrNotWorking,0.419,0.029,0.6559,0.071,0.4136,0.058,0.4792,0.113,0.363,0.082,0.2695,0.102
