attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,213651.0,0.009,33830.0,0.058,86839.0,0.03,22516.0,0.072,31236.0,0.059,39231.0,0.052
sexMale,0.4843,0.027,0.3701,0.104,0.49,0.05,0.3749,0.125,0.5891,0.08,0.5493,0.074
sexFemale,0.5157,0.025,0.6299,0.074,0.51,0.048,0.6251,0.091,0.4109,0.096,0.4507,0.081
age25_44,0.3231,0.039,0.2137,0.144,0.2852,0.071,0.3607,0.13,0.3476,0.109,0.4602,0.083
age45_64,0.3946,0.031,0.3245,0.109,0.4152,0.054,0.3369,0.127,0.4634,0.089,0.3878,0.086
age65+,0.2823,0.038,0.4618,0.085,0.2996,0.063,0.3024,0.129,0.1889,0.139,0.1519,0.139
citizenSwiss,0.7786,0.015,0.615,0.073,0.8717,0.033,0.7372,0.083,0.8538,0.064,0.6773,0.064
citizenUE28_AELE,0.1428,0.062,0.1819,0.146,0.0911,0.128,0.1764,0.185,0.11,0.197,0.2304,0.119
citizenOtherEuropeanCountries,0.0459,0.128,0.1322,0.191,0.0278,0.259,0.0613,0.343,0.0187,0.541,0.0243,0.414
citizenOtherWorldwideCountries,0.0327,0.145,0.071,0.26,0.0094,0.444,0.0251,0.506,0.0175,0.525,0.0679,0.226
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.6179,0.02,0.4361,0.088,0.724,0.038,0.5561,0.097,0.7184,0.07,0.4951,0.076
migratoryBackgroundSwissWith,0.1536,0.057,0.1648,0.147,0.1383,0.099,0.1797,0.172,0.1341,0.17,0.1782,0.131
migratoryBackgroundFirstGeneration,0.1937,0.054,0.3567,0.109,0.0981,0.128,0.2262,0.167,0.1113,0.202,0.3118,0.103
migratoryBackgroundSecondGenerationAndMore,0.027,0.151,0.0251,0.405,0.0303,0.225,0.0366,0.407,0.0337,0.356,0.0108,0.537
migratoryBackgroundUnknown,0.0078,0.282,0.0174,0.495,0.0093,0.395,NaN,NaN,NaN,NaN,0.0041,0.866
labourMarketEmployedPersons,0.5989,0.022,0.321,0.111,0.5966,0.044,0.5688,0.099,0.7348,0.07,0.7531,0.061
labourMarketUnemployedPersons,0.0244,0.165,0.0322,0.386,0.02,0.28,0.0282,0.49,0.0259,0.415,0.0242,0.38
labourMarketPersonsWithoutProfessionalActivity,0.3766,0.032,0.6469,0.073,0.3835,0.056,0.403,0.114,0.2393,0.126,0.2227,0.119
socioprofessionalCategoriesExecutives,0.028,0.142,0.0094,0.699,0.0175,0.285,0.0164,0.585,0.0448,0.294,0.0606,0.224
socioprofessionalCategoriesLiberalAndSimilar,0.0129,0.208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0701,0.208
socioprofessionalCategoriesOtherSelfEmployed,0.0532,0.104,0.0266,0.382,0.0683,0.145,0.058,0.319,0.0816,0.221,0.0172,0.435
socioprofessionalCategoriesIntellectualAndManagerial,0.0992,0.073,NaN,NaN,0.0085,0.414,0.0199,0.539,0.0528,0.27,0.467,0.08
socioprofessionalCategoriesIntermediate,0.1712,0.055,0.0525,0.278,0.1177,0.11,0.1372,0.2,0.5433,0.083,0.1152,0.17
socioprofessionalCategoriesSkilledNonManuals,0.1442,0.06,NaN,NaN,0.2846,0.068,0.2653,0.145,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0386,0.127,0.0051,0.865,0.0809,0.137,0.0463,0.386,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0292,0.148,0.1843,0.148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0218,0.17,0.0384,0.331,0.0177,0.288,0.0236,0.528,0.0123,0.559,0.0229,0.398
socioprofessionalCategoriesUnemployedOrNotWorking,0.4011,0.031,0.6791,0.072,0.4034,0.054,0.4312,0.111,0.2652,0.12,0.2469,0.113
