attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,212754.0,0.008,36771.0,0.054,84352.0,0.031,22131.0,0.073,32068.0,0.059,37431.0,0.054
sexMale,0.4843,0.027,0.3684,0.095,0.4764,0.052,0.3653,0.129,0.5896,0.08,0.5958,0.074
sexFemale,0.5157,0.024,0.6316,0.069,0.5236,0.047,0.6347,0.091,0.4104,0.093,0.4042,0.087
age25_44,0.3248,0.038,0.228,0.127,0.281,0.072,0.3822,0.126,0.3484,0.108,0.4644,0.086
age45_64,0.3958,0.031,0.3502,0.095,0.4121,0.055,0.3431,0.125,0.4542,0.089,0.3851,0.09
age65+,0.2794,0.039,0.4218,0.085,0.3069,0.064,0.2747,0.139,0.1974,0.136,0.1505,0.145
citizenSwiss,0.7816,0.015,0.6216,0.07,0.8716,0.034,0.7425,0.085,0.8609,0.064,0.691,0.066
citizenUE28_AELE,0.1408,0.062,0.1807,0.137,0.0927,0.126,0.1512,0.198,0.1084,0.19,0.2315,0.123
citizenOtherEuropeanCountries,0.0457,0.114,0.1287,0.163,0.0287,0.233,0.0554,0.329,0.0181,0.47,0.0201,0.423
citizenOtherWorldwideCountries,0.032,0.142,0.069,0.237,0.0069,0.504,0.0509,0.347,0.0126,0.618,0.0573,0.252
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.6372,0.02,0.4541,0.083,0.7416,0.038,0.5819,0.096,0.7299,0.07,0.535,0.077
migratoryBackgroundSwissWith,0.1398,0.06,0.162,0.142,0.1248,0.106,0.1558,0.19,0.128,0.174,0.1525,0.146
migratoryBackgroundFirstGeneration,0.1963,0.052,0.3567,0.098,0.1023,0.121,0.2244,0.162,0.1175,0.185,0.3014,0.107
migratoryBackgroundSecondGenerationAndMore,0.0213,0.167,0.0179,0.444,0.0256,0.243,0.0331,0.423,0.0216,0.422,0.0076,0.686
migratoryBackgroundUnknown,0.0055,0.332,0.0094,0.612,0.0057,0.518,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6106,0.022,0.3909,0.092,0.5897,0.045,0.5771,0.099,0.7435,0.07,0.7798,0.063
labourMarketUnemployedPersons,0.023,0.166,0.0366,0.325,0.0201,0.279,0.0296,0.475,0.017,0.505,0.0174,0.444
labourMarketPersonsWithoutProfessionalActivity,0.3664,0.032,0.5726,0.073,0.3902,0.056,0.3933,0.117,0.2395,0.123,0.2028,0.126
socioprofessionalCategoriesExecutives,0.0256,0.151,0.0093,0.648,0.0141,0.321,0.0135,0.644,0.0435,0.298,0.0592,0.238
socioprofessionalCategoriesLiberalAndSimilar,0.0148,0.199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0839,0.199
socioprofessionalCategoriesOtherSelfEmployed,0.0517,0.105,0.0322,0.333,0.0663,0.148,0.0533,0.333,0.0705,0.236,0.021,0.404
socioprofessionalCategoriesIntellectualAndManagerial,0.0911,0.079,NaN,NaN,0.0102,0.379,0.0135,0.645,0.0283,0.372,0.4628,0.084
socioprofessionalCategoriesIntermediate,0.1723,0.055,0.039,0.299,0.1075,0.117,0.1313,0.209,0.5731,0.081,0.1302,0.165
socioprofessionalCategoriesSkilledNonManuals,0.1394,0.061,0.0095,0.612,0.2746,0.07,0.2776,0.144,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0423,0.121,0.0076,0.687,0.0913,0.131,0.0463,0.367,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0403,0.121,0.2331,0.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0016,0.648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0316,0.136,0.0572,0.243,0.0244,0.245,0.0383,0.398,0.0281,0.372,0.0216,0.416
socioprofessionalCategoriesUnemployedOrNotWorking,0.3894,0.031,0.6091,0.071,0.4103,0.055,0.4229,0.113,0.2565,0.12,0.2202,0.121
