attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,60079,1.7,11301,10.1,24840,5.8,5579,15.0,9037,11.1,9323,11.1
sexMale,29386,5.0,3829,18.7,11842,9.5,2051,25.5,6211,13.6,5454,14.9
sexFemale,30693,5.0,7472,12.7,12998,9.1,3528,19.0,2826,21.4,3869,18.2
age25_44,20757,7.1,3170,21.7,7233,13.5,2276,25.2,3305,20.0,4774,16.6
age45_64,23271,5.9,3464,19.1,10095,10.3,2230,23.5,4075,16.8,3406,18.7
age65+,16051,7.7,4666,16.0,7512,12.2,1073,33.9,1657,27.3,1142,32.9
citizenSwiss,44570,3.1,6407,13.5,20085,6.7,4062,17.4,7652,12.1,6364,13.6
citizenUE28_AELE,10414,10.7,2248,24.3,3436,19.7,1015,37.6,1101,35.3,2615,22.6
citizenOtherEuropeanCountries,3415,21.9,1755,30.9,980,42.4,395,64.8,201,86.5,NaN,NaN
citizenOtherWorldwideCountries,1680,28.6,892,39.4,339,64.6,NaN,NaN,NaN,NaN,261,73.0
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,34698,4.2,4346,16.6,15877,7.8,3025,20.3,6291,13.5,5160,15.3
migratoryBackgroundSwissWith,9577,10.7,1995,25.1,4048,17.3,1038,35.1,1292,31.1,1204,32.0
migratoryBackgroundFirstGeneration,14178,9.2,4703,17.3,3850,19.0,1438,32.0,1229,33.6,2959,21.2
migratoryBackgroundSecondGenerationAndMore,1331,33.1,191,86.7,906,40.5,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,295,64.4,NaN,NaN,160,86.4,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,36496,4.2,4273,17.7,14626,8.5,3371,19.7,6760,13.2,7466,12.6
labourMarketUnemployedPersons,1688,28.8,406,61.4,568,50.2,234,78.9,332,61.8,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,21895,6.3,6622,13.5,9645,10.7,1974,25.6,1945,25.3,1709,27.4
socioprofessionalCategoriesExecutives,1675,27.8,320,68.9,376,58.4,NaN,NaN,250,68.2,664,44.4
socioprofessionalCategoriesLiberalAndSimilar,429,53.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,429,53.6
socioprofessionalCategoriesOtherSelfEmployed,3147,19.5,NaN,NaN,1636,27.3,200,78.9,1072,34.0,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,5074,15.6,NaN,NaN,NaN,NaN,NaN,NaN,366,58.5,4551,16.6
socioprofessionalCategoriesIntermediate,9482,11.0,541,51.9,2182,24.1,747,42.1,4790,16.0,1222,33.0
socioprofessionalCategoriesSkilledNonManuals,7860,12.3,NaN,NaN,6260,14.0,1500,29.5,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,3725,18.7,211,79.0,3197,20.3,317,68.6,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,2347,24.0,2347,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,2600,22.5,544,49.9,839,39.4,434,59.2,281,68.4,502,51.7
socioprofessionalCategoriesUnemployedOrNotWorking,23583,6.0,7028,13.1,10214,10.3,2208,24.3,2277,23.3,1857,26.3
