attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,60665,1.5,11144,10.2,25686,5.5,5226,15.0,10327,9.9,8282,11.4
sexMale,29239,4.8,3590,19.1,12512,8.9,1870,25.8,6745,12.4,4522,15.5
sexFemale,31426,4.8,7554,12.7,13174,8.8,3356,19.1,3582,18.3,3760,17.9
age25_44,20955,6.7,2906,22.7,8412,11.8,1939,25.9,3639,17.8,4059,17.1
age45_64,23379,6.0,3580,19.4,10624,10.0,1845,26.4,4579,15.7,2751,20.7
age65+,16331,7.2,4658,15.4,6650,12.3,1442,27.9,2109,22.7,1471,27.0
citizenSwiss,44758,2.9,6228,13.2,20759,6.3,3789,17.3,8661,10.8,5322,14.2
citizenUE28_AELE,10520,10.6,2149,25.2,3534,19.3,888,39.7,1502,29.5,2447,22.7
citizenOtherEuropeanCountries,3278,22.6,1573,33.8,1085,38.6,366,68.8,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,2109,25.3,1193,34.8,308,64.5,182,87.1,NaN,NaN,389,56.1
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,35102,3.9,4464,15.8,16351,7.4,2978,19.7,7261,11.9,4048,16.5
migratoryBackgroundSwissWith,9310,10.5,1695,26.3,4217,16.3,751,39.3,1372,29.2,1274,29.9
migratoryBackgroundFirstGeneration,14767,8.9,4811,17.5,4158,18.0,1317,33.4,1550,29.2,2931,20.7
migratoryBackgroundSecondGenerationAndMore,1140,35.3,NaN,NaN,769,43.3,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,347,58.3,NaN,NaN,190,79.0,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,37124,4.0,4342,17.5,15988,7.8,2924,20.6,7735,11.7,6134,13.5
labourMarketUnemployedPersons,1867,27.6,569,49.9,579,50.5,324,69.3,180,87.0,216,79.3
labourMarketPersonsWithoutProfessionalActivity,21673,6.2,6232,13.8,9119,10.6,1978,24.4,2412,21.5,1931,24.5
socioprofessionalCategoriesExecutives,1172,31.2,NaN,NaN,227,73.3,NaN,NaN,521,46.8,386,53.4
socioprofessionalCategoriesLiberalAndSimilar,741,40.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,741,40.3
socioprofessionalCategoriesOtherSelfEmployed,3508,18.6,261,68.5,1716,27.1,306,64.7,1016,34.6,208,79.1
socioprofessionalCategoriesIntellectualAndManagerial,4692,15.5,NaN,NaN,310,61.3,167,86.6,556,45.5,3659,17.8
socioprofessionalCategoriesIntermediate,11036,9.7,324,69.5,3412,18.8,791,38.6,5461,14.3,1048,34.1
socioprofessionalCategoriesSkilledNonManuals,8121,11.8,NaN,NaN,6906,12.9,1164,33.8,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,3451,18.9,NaN,NaN,3030,20.2,283,68.4,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,2733,22.1,2733,22.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1559,29.1,833,42.1,311,61.1,176,87.1,146,86.4,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,23541,5.9,6802,13.3,9698,10.3,2302,23.0,2592,20.9,2147,23.4
