attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,365019,0.7,71781,3.9,156500,2.2,33890,5.9,55232,4.4,47616,4.9
sexMale,181885,2.0,26090,7.0,77712,3.7,14128,9.6,36922,5.5,27033,6.7
sexFemale,183134,2.0,45691,5.0,78788,3.6,19762,7.8,18309,8.0,20583,7.6
age25_44,137212,2.6,17751,9.0,55804,4.6,14203,9.7,22411,7.4,27044,6.8
age45_64,140417,2.4,24715,7.0,64637,4.0,12703,9.7,23145,7.0,15218,8.7
age65+,87390,3.3,29315,6.3,36059,5.6,6984,13.1,9677,11.0,5355,14.9
citizenSwiss,277017,1.2,42897,5.1,130805,2.5,23299,7.1,48204,4.7,31811,6.0
citizenUE28_AELE,52909,4.8,11244,10.8,17280,8.7,6755,14.3,5333,15.9,12296,10.4
citizenOtherEuropeanCountries,26530,7.3,13349,10.5,7031,14.7,2875,22.8,1483,31.7,1792,28.7
citizenOtherWorldwideCountries,8512,12.9,4239,18.6,1383,32.0,960,39.1,212,79.1,1718,28.7
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,232041,1.5,33462,5.8,112767,2.8,18208,8.0,42275,5.1,25329,6.7
migratoryBackgroundSwissWith,43344,5.0,8896,11.6,17167,8.3,5057,15.6,5835,14.3,6388,13.6
migratoryBackgroundFirstGeneration,80033,3.8,27344,7.1,21758,7.8,9695,12.1,6151,15.0,15085,9.4
migratoryBackgroundSecondGenerationAndMore,7573,13.6,1370,33.1,3861,19.1,822,41.7,835,39.6,685,46.2
migratoryBackgroundUnknown,2029,25.0,709,42.3,947,36.6,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,233648,1.6,27420,6.8,102516,3.1,21802,7.5,43864,5.0,38046,5.5
labourMarketUnemployedPersons,7269,13.8,1920,28.1,2907,21.7,684,45.9,768,41.3,989,37.4
labourMarketPersonsWithoutProfessionalActivity,124102,2.7,42441,5.2,51076,4.6,11403,10.5,10600,10.7,8581,12.2
socioprofessionalCategoriesExecutives,9288,11.4,621,47.3,2381,23.0,685,43.5,3097,19.6,2504,21.7
socioprofessionalCategoriesLiberalAndSimilar,3418,18.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3418,18.8
socioprofessionalCategoriesOtherSelfEmployed,21397,7.5,2053,25.2,11597,10.3,2063,24.8,4888,15.8,796,40.5
socioprofessionalCategoriesIntellectualAndManagerial,28564,6.4,NaN,NaN,1627,27.4,312,65.0,2632,21.6,23860,7.1
socioprofessionalCategoriesIntermediate,68357,3.9,3398,19.6,18903,8.0,6784,13.4,32522,5.9,6751,13.9
socioprofessionalCategoriesSkilledNonManuals,52069,4.6,322,65.3,43762,5.0,7986,12.7,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,24211,7.2,706,43.5,20501,7.9,3004,21.6,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,16585,8.9,16585,8.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,298,68.4,NaN,NaN,187,86.6,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,9462,11.8,3566,19.6,3560,19.1,969,37.6,690,42.2,678,43.4
socioprofessionalCategoriesUnemployedOrNotWorking,131371,2.6,44361,5.1,53983,4.5,12088,10.2,11368,10.3,9570,11.6
