attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,358593,0.7,79380,3.6,147170,2.3,31654,6.1,54121,4.5,46268,4.9
sexMale,178449,2.0,29172,6.6,73565,3.8,11746,10.5,36610,5.6,27356,6.6
sexFemale,180144,2.0,50208,4.7,73606,3.7,19908,7.7,17511,8.2,18912,8.0
age25_44,135289,2.6,19180,8.4,53893,4.6,12753,10.1,23278,7.3,26185,6.9
age45_64,139551,2.4,28954,6.5,60649,4.1,12536,9.8,22143,7.2,15269,8.8
age65+,83753,3.3,31246,6.0,32628,5.7,6365,13.5,8699,11.4,4814,15.4
citizenSwiss,273274,1.2,48532,4.7,123763,2.6,22015,7.2,46830,4.8,32134,5.9
citizenUE28_AELE,51036,4.8,12566,10.1,14824,9.3,6396,14.3,6112,14.7,11137,10.9
citizenOtherEuropeanCountries,25795,7.7,13350,10.7,7507,14.6,2683,24.4,955,41.5,1301,34.9
citizenOtherWorldwideCountries,8405,12.6,4886,16.7,1039,36.1,561,48.4,224,79.5,1695,27.7
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,229676,1.5,37812,5.4,107028,2.9,17176,8.2,40451,5.2,27210,6.5
migratoryBackgroundSwissWith,42142,5.1,10494,10.6,15864,8.6,4742,15.9,6155,14.0,4886,15.7
migratoryBackgroundFirstGeneration,77880,3.9,29718,6.7,19515,8.4,8882,12.5,6327,14.6,13438,9.9
migratoryBackgroundSecondGenerationAndMore,7223,13.8,977,39.1,3857,18.9,757,42.3,964,38.2,667,45.7
migratoryBackgroundUnknown,1672,27.1,378,58.4,906,36.5,NaN,NaN,224,73.0,NaN,NaN
labourMarketEmployedPersons,228823,1.6,30441,6.4,97465,3.2,20409,7.8,43331,5.1,37177,5.6
labourMarketUnemployedPersons,10765,11.1,3457,20.3,3308,19.8,1118,35.1,1107,34.3,1775,27.4
labourMarketPersonsWithoutProfessionalActivity,119004,2.7,45482,5.0,46397,4.8,10127,10.9,9682,10.8,7316,12.9
socioprofessionalCategoriesExecutives,9161,11.6,958,37.5,2341,22.9,657,44.5,3014,20.1,2191,23.8
socioprofessionalCategoriesLiberalAndSimilar,3077,19.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3077,19.8
socioprofessionalCategoriesOtherSelfEmployed,20948,7.5,2314,23.7,10581,10.7,2363,23.3,5308,15.1,382,58.3
socioprofessionalCategoriesIntellectualAndManagerial,28532,6.5,272,68.7,1853,26.1,296,64.4,2255,23.4,23855,7.1
socioprofessionalCategoriesIntermediate,64734,4.1,2897,21.5,18301,8.2,5523,15.0,31599,6.1,6413,14.2
socioprofessionalCategoriesSkilledNonManuals,47834,4.8,228,79.6,39584,5.3,8023,12.5,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,22490,7.5,518,50.2,19333,8.1,2639,22.8,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,17975,8.4,17975,8.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,587,48.8,267,74.1,277,68.6,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,13486,9.7,5012,16.2,5195,15.6,908,38.1,1113,34.4,1259,31.9
socioprofessionalCategoriesUnemployedOrNotWorking,129770,2.6,48939,4.8,49705,4.6,11245,10.4,10790,10.3,9091,11.6
