attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.007,0.19,0.038,0.4315,0.021,0.0902,0.058,0.1626,0.041,0.1257,0.048
sexMale,1.0,0.019,0.1347,0.069,0.4362,0.034,0.0691,0.099,0.2156,0.051,0.1444,0.066
sexFemale,1.0,0.019,0.2456,0.048,0.4268,0.034,0.1114,0.073,0.1094,0.073,0.1068,0.075
age25_44,1.0,0.026,0.1341,0.085,0.3977,0.045,0.1121,0.091,0.1798,0.069,0.1763,0.071
age45_64,1.0,0.022,0.1711,0.065,0.4534,0.037,0.0808,0.095,0.1775,0.062,0.1173,0.078
age65+,1.0,0.033,0.3149,0.064,0.4469,0.052,0.0716,0.135,0.108,0.109,0.0586,0.15
citizenSwiss,1.0,0.011,0.1465,0.05,0.4822,0.024,0.0796,0.069,0.18,0.044,0.1117,0.058
citizenUE28_AELE,1.0,0.041,0.222,0.091,0.3143,0.076,0.133,0.122,0.1292,0.122,0.2016,0.098
citizenOtherEuropeanCountries,1.0,0.083,0.5974,0.108,0.2076,0.187,0.0859,0.298,0.0627,0.341,0.0463,0.4
citizenOtherWorldwideCountries,1.0,0.151,0.5167,0.211,0.1337,0.41,0.1113,0.453,0.0589,0.606,0.1795,0.36
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.015,0.1316,0.058,0.4965,0.027,0.074,0.079,0.1884,0.048,0.1095,0.065
migratoryBackgroundSwissWith,1.0,0.047,0.2196,0.106,0.4063,0.077,0.1096,0.15,0.1398,0.132,0.1247,0.141
migratoryBackgroundFirstGeneration,1.0,0.036,0.3392,0.067,0.2525,0.078,0.1222,0.116,0.1067,0.121,0.1794,0.093
migratoryBackgroundSecondGenerationAndMore,1.0,0.118,0.1377,0.325,0.5321,0.161,0.1152,0.359,0.1526,0.304,0.0624,0.48
migratoryBackgroundUnknown,1.0,0.253,0.2924,0.465,0.5076,0.362,NaN,NaN,0.0802,0.851,NaN,NaN
labourMarketEmployedPersons,1.0,0.014,0.1251,0.061,0.4333,0.029,0.0908,0.072,0.1973,0.046,0.1535,0.054
labourMarketUnemployedPersons,1.0,0.114,0.221,0.248,0.3967,0.18,0.1536,0.297,0.1132,0.334,0.1157,0.339
labourMarketPersonsWithoutProfessionalActivity,1.0,0.027,0.3268,0.053,0.4305,0.045,0.0835,0.108,0.0924,0.101,0.0668,0.122
socioprofessionalCategoriesExecutives,1.0,0.116,0.0986,0.394,0.2655,0.225,0.0433,0.616,0.3415,0.195,0.2509,0.229
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.177
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.068,0.0994,0.224,0.5068,0.097,0.1007,0.226,0.2608,0.135,0.0323,0.398
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.062,0.0054,0.852,0.0739,0.23,0.0176,0.479,0.0892,0.208,0.8139,0.069
socioprofessionalCategoriesIntermediate,1.0,0.037,0.0394,0.209,0.2915,0.073,0.0865,0.137,0.4956,0.055,0.087,0.143
socioprofessionalCategoriesSkilledNonManuals,1.0,0.044,0.0056,0.602,0.8378,0.048,0.1566,0.121,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.072,0.0335,0.41,0.8429,0.078,0.1235,0.219,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.08,1.0,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.088,0.3021,0.167,0.4035,0.137,0.1173,0.266,0.0928,0.284,0.0843,0.312
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.026,0.3187,0.052,0.4279,0.043,0.0889,0.101,0.094,0.097,0.0705,0.114
