attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.007,0.1901,0.038,0.4314,0.021,0.0885,0.058,0.1648,0.041,0.1251,0.048
sexMale,1.0,0.02,0.1411,0.068,0.4224,0.036,0.0704,0.098,0.2225,0.051,0.1435,0.066
sexFemale,1.0,0.019,0.2393,0.049,0.4404,0.033,0.1067,0.075,0.1069,0.074,0.1066,0.076
age25_44,1.0,0.026,0.1341,0.086,0.4095,0.044,0.1051,0.093,0.1781,0.069,0.1733,0.071
age45_64,1.0,0.022,0.1658,0.067,0.4566,0.037,0.0773,0.098,0.1804,0.063,0.1199,0.079
age65+,1.0,0.033,0.3275,0.062,0.4213,0.054,0.0819,0.126,0.1142,0.107,0.055,0.155
citizenSwiss,1.0,0.012,0.151,0.049,0.481,0.024,0.0793,0.07,0.1858,0.044,0.1029,0.062
citizenUE28_AELE,1.0,0.04,0.2173,0.091,0.2994,0.077,0.1275,0.123,0.122,0.122,0.2338,0.089
citizenOtherEuropeanCountries,1.0,0.086,0.5492,0.117,0.2659,0.173,0.0861,0.298,0.0513,0.391,0.0474,0.389
citizenOtherWorldwideCountries,1.0,0.16,0.5685,0.216,0.1338,0.44,0.085,0.532,0.0324,0.855,0.1804,0.367
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.015,0.1371,0.057,0.4963,0.027,0.0725,0.08,0.1949,0.048,0.0992,0.069
migratoryBackgroundSwissWith,1.0,0.048,0.2262,0.106,0.3929,0.08,0.1138,0.151,0.1406,0.136,0.1265,0.144
migratoryBackgroundFirstGeneration,1.0,0.036,0.3208,0.069,0.2581,0.076,0.1206,0.114,0.0943,0.125,0.2061,0.085
migratoryBackgroundSecondGenerationAndMore,1.0,0.128,0.1735,0.312,0.53,0.176,0.0747,0.465,0.1777,0.308,0.0442,0.605
migratoryBackgroundUnknown,1.0,0.266,0.1393,0.721,0.6571,0.326,0.1202,0.779,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.015,0.1205,0.064,0.4373,0.029,0.0868,0.075,0.2032,0.046,0.1523,0.055
labourMarketUnemployedPersons,1.0,0.116,0.2597,0.235,0.3999,0.183,0.0745,0.429,0.0917,0.375,0.1741,0.284
labourMarketPersonsWithoutProfessionalActivity,1.0,0.026,0.3288,0.052,0.4218,0.044,0.0933,0.101,0.0912,0.101,0.0649,0.123
socioprofessionalCategoriesExecutives,1.0,0.108,0.0644,0.44,0.2678,0.212,0.0555,0.48,0.319,0.19,0.2934,0.199
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.189
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.068,0.1,0.224,0.5311,0.094,0.0912,0.229,0.2505,0.138,0.0272,0.427
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.063,NaN,NaN,0.0684,0.244,0.013,0.577,0.1103,0.191,0.8034,0.07
socioprofessionalCategoriesIntermediate,1.0,0.038,0.0508,0.189,0.2782,0.077,0.0911,0.135,0.4988,0.055,0.0812,0.147
socioprofessionalCategoriesSkilledNonManuals,1.0,0.045,0.006,0.642,0.8554,0.05,0.1385,0.131,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.071,0.0193,0.509,0.8579,0.076,0.1229,0.217,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.085,1.0,0.085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.377,0.49,0.557,0.3253,0.636,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.094,0.3042,0.175,0.4021,0.148,0.1149,0.289,0.1009,0.294,0.0778,0.342
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.025,0.3237,0.051,0.4202,0.043,0.0919,0.098,0.0912,0.097,0.073,0.112
