attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.006,0.1695,0.04,0.3813,0.023,0.0906,0.056,0.215,0.033,0.1437,0.043
sexMale,1.0,0.019,0.1277,0.07,0.3755,0.037,0.0748,0.093,0.261,0.045,0.1609,0.059
sexFemale,1.0,0.018,0.2115,0.052,0.387,0.035,0.1063,0.073,0.1689,0.056,0.1263,0.067
age25_44,1.0,0.024,0.12,0.087,0.3801,0.045,0.1026,0.092,0.2088,0.061,0.1886,0.065
age45_64,1.0,0.023,0.158,0.071,0.3848,0.042,0.0797,0.098,0.2375,0.054,0.14,0.072
age65+,1.0,0.031,0.2645,0.066,0.3773,0.054,0.09,0.114,0.1876,0.078,0.0806,0.12
citizenSwiss,1.0,0.012,0.1261,0.054,0.4256,0.026,0.0736,0.072,0.2477,0.037,0.127,0.054
citizenUE28_AELE,1.0,0.038,0.2108,0.088,0.2759,0.076,0.1507,0.106,0.1396,0.107,0.223,0.084
citizenOtherEuropeanCountries,1.0,0.082,0.5305,0.114,0.2234,0.179,0.0975,0.272,0.0729,0.306,0.0756,0.296
citizenOtherWorldwideCountries,1.0,0.147,0.4697,0.216,0.1101,0.44,0.1395,0.403,0.0794,0.535,0.2011,0.323
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.015,0.1112,0.064,0.4417,0.029,0.0683,0.082,0.2592,0.04,0.1196,0.062
migratoryBackgroundSwissWith,1.0,0.046,0.1912,0.11,0.3474,0.081,0.1012,0.151,0.1939,0.108,0.1664,0.118
migratoryBackgroundFirstGeneration,1.0,0.034,0.3031,0.068,0.2326,0.076,0.145,0.098,0.1146,0.108,0.2047,0.079
migratoryBackgroundSecondGenerationAndMore,1.0,0.121,0.1893,0.282,0.4871,0.175,0.0768,0.472,0.1901,0.268,0.0566,0.477
migratoryBackgroundUnknown,1.0,0.223,0.2862,0.417,0.4054,0.348,NaN,NaN,0.2242,0.476,NaN,NaN
labourMarketEmployedPersons,1.0,0.015,0.1101,0.067,0.3811,0.032,0.0861,0.074,0.2454,0.041,0.1773,0.049
labourMarketUnemployedPersons,1.0,0.104,0.188,0.247,0.4362,0.156,0.1397,0.288,0.1303,0.282,0.1058,0.329
labourMarketPersonsWithoutProfessionalActivity,1.0,0.025,0.2785,0.055,0.3766,0.045,0.0944,0.096,0.1662,0.07,0.0844,0.101
socioprofessionalCategoriesExecutives,1.0,0.127,0.0584,0.551,0.1616,0.323,0.0901,0.439,0.2386,0.259,0.4513,0.189
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.155
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.063,0.0966,0.215,0.4295,0.098,0.0758,0.237,0.361,0.106,0.037,0.337
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.054,0.0058,0.78,0.0944,0.184,0.0281,0.337,0.1682,0.137,0.7037,0.065
socioprofessionalCategoriesIntermediate,1.0,0.036,0.043,0.198,0.1984,0.087,0.107,0.118,0.5389,0.05,0.1128,0.117
socioprofessionalCategoriesSkilledNonManuals,1.0,0.048,0.0291,0.302,0.8623,0.052,0.1085,0.156,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.068,0.0527,0.306,0.8011,0.076,0.1462,0.191,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.087,1.0,0.087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.184,0.3512,0.32,0.3476,0.306,0.0627,0.797,0.1656,0.438,0.0729,0.676
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.024,0.271,0.053,0.3815,0.043,0.0981,0.091,0.1632,0.068,0.0862,0.097
