attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,567008,0.4,129845,2.0,155117,1.7,56892,3.2,66932,2.8,158222,1.7
sexMale,273848,1.2,54701,3.3,78588,2.6,22167,5.3,39020,3.8,79372,2.6
sexFemale,293160,1.1,75144,2.7,76528,2.6,34725,4.1,27912,4.5,78850,2.6
age25_44,226175,1.4,37263,4.2,50969,3.4,24228,5.1,23111,5.1,90604,2.5
age45_64,212816,1.4,50899,3.4,61321,3.0,20053,5.5,29347,4.4,51197,3.3
age65+,128017,1.9,41683,3.6,42827,3.5,12611,6.7,14475,6.2,16421,5.8
citizenSwiss,381877,0.8,63959,2.9,129409,1.9,40248,3.7,54181,3.1,94080,2.3
citizenUE28_AELE,135749,2.0,44826,3.7,20325,5.6,12000,7.4,10286,7.8,48312,3.5
citizenOtherEuropeanCountries,18570,6.2,9629,8.7,2610,16.9,1912,19.4,589,34.4,3830,13.7
citizenOtherWorldwideCountries,30751,4.8,11431,8.1,2732,16.5,2711,16.4,1877,19.7,12000,7.6
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,277611,1.1,41816,3.6,104635,2.2,28144,4.5,41353,3.6,61663,3.0
migratoryBackgroundSwissWith,101912,2.2,21398,5.2,23771,4.9,11940,7.1,12626,6.7,32177,4.2
migratoryBackgroundFirstGeneration,175407,1.7,64178,3.1,21151,5.6,15662,6.5,11965,7.3,62451,3.1
migratoryBackgroundSecondGenerationAndMore,9073,8.4,1372,22.5,4455,11.9,909,26.3,707,29.2,1630,19.9
migratoryBackgroundUnknown,3005,14.7,1079,25.1,1106,23.5,236,53.8,282,46.6,301,46.8
labourMarketEmployedPersons,350972,0.9,59019,3.2,91087,2.4,33031,4.3,46842,3.4,120993,2.0
labourMarketUnemployedPersons,25471,5.1,6776,10.3,5829,10.7,2515,16.5,2001,18.2,8351,9.0
labourMarketPersonsWithoutProfessionalActivity,190564,1.5,64050,3.0,58201,3.0,21346,5.3,18089,5.6,28878,4.6
socioprofessionalCategoriesExecutives,20118,5.3,1474,21.5,3202,13.6,1270,22.1,4496,11.3,9677,7.7
socioprofessionalCategoriesLiberalAndSimilar,10687,7.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10687,7.4
socioprofessionalCategoriesOtherSelfEmployed,28454,4.5,4854,11.4,11400,7.2,3188,13.9,6107,9.8,2905,14.8
socioprofessionalCategoriesIntellectualAndManagerial,82415,2.5,645,31.5,2658,14.8,1523,19.9,2716,14.6,74872,2.7
socioprofessionalCategoriesIntermediate,88133,2.5,8139,9.0,17647,5.8,8856,8.3,32851,4.2,20640,5.5
socioprofessionalCategoriesSkilledNonManuals,57225,3.1,860,26.5,41471,3.7,14894,6.4,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,17130,6.0,1826,19.0,12870,6.9,2435,16.6,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,38938,4.0,38938,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1140,25.9,297,52.3,431,42.4,299,49.4,NaN,NaN,95,86.2
socioprofessionalCategoriesNotAttributable,6732,9.8,1986,18.1,1408,21.0,565,34.6,654,30.6,2118,17.7
socioprofessionalCategoriesUnemployedOrNotWorking,216036,1.4,70825,2.8,64030,2.9,23861,5.0,20090,5.4,37229,4.0
