attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,549771,0.4,138676,1.9,149192,1.8,52936,3.3,66320,2.9,142646,1.8
sexMale,265707,1.2,58277,3.2,72899,2.7,19959,5.6,39107,3.8,75466,2.7
sexFemale,284064,1.1,80400,2.6,76293,2.6,32977,4.2,27214,4.6,67180,2.9
age25_44,221886,1.4,42483,3.9,50151,3.4,22308,5.3,24281,5.0,82663,2.6
age45_64,204707,1.4,52378,3.3,60506,3.0,19717,5.4,27392,4.5,44714,3.5
age65+,123178,1.9,43815,3.5,38536,3.7,10911,7.2,14646,6.2,15269,6.1
citizenSwiss,367209,0.8,67179,2.8,125573,1.9,37780,3.9,53204,3.2,83473,2.5
citizenUE28_AELE,135178,1.9,49688,3.4,19419,5.6,10796,7.7,10644,7.6,44630,3.7
citizenOtherEuropeanCountries,17941,6.3,10553,8.2,1880,20.1,1671,20.8,741,31.4,3096,15.4
citizenOtherWorldwideCountries,29443,4.7,11256,7.8,2320,17.2,2690,16.2,1731,19.8,11447,7.7
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,274773,1.1,45753,3.5,104490,2.2,27386,4.6,40872,3.7,56272,3.1
migratoryBackgroundSwissWith,90222,2.4,20901,5.2,20064,5.4,10242,7.6,12116,6.9,26900,4.6
migratoryBackgroundFirstGeneration,174162,1.7,69755,2.9,20171,5.6,14360,6.7,12227,7.2,57651,3.2
migratoryBackgroundSecondGenerationAndMore,7779,9.1,1334,22.1,3431,13.6,708,31.3,828,27.5,1479,21.1
migratoryBackgroundUnknown,2834,15.0,935,27.0,1036,24.0,241,53.3,277,48.0,345,42.8
labourMarketEmployedPersons,346037,0.9,65403,3.0,91685,2.4,31630,4.4,46723,3.5,110595,2.2
labourMarketUnemployedPersons,26448,4.9,8501,8.8,6284,10.0,2817,15.2,2122,17.1,6725,9.8
labourMarketPersonsWithoutProfessionalActivity,177286,1.5,64772,2.9,51223,3.2,18489,5.6,17475,5.7,25326,4.8
socioprofessionalCategoriesExecutives,17490,5.8,1494,20.5,2702,14.8,1230,22.2,3510,12.9,8554,8.3
socioprofessionalCategoriesLiberalAndSimilar,9192,8.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9192,8.1
socioprofessionalCategoriesOtherSelfEmployed,27588,4.6,5174,11.0,10922,7.4,3013,14.2,5956,9.9,2523,15.7
socioprofessionalCategoriesIntellectualAndManagerial,74883,2.7,864,26.7,2433,15.7,1288,21.7,2780,14.7,67518,2.9
socioprofessionalCategoriesIntermediate,85549,2.5,8096,8.8,16471,6.0,8666,8.4,33156,4.2,19160,5.7
socioprofessionalCategoriesSkilledNonManuals,57991,3.1,876,26.7,43222,3.6,13893,6.7,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,17023,6.0,2127,17.1,12532,7.0,2363,16.7,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,41457,3.8,41457,3.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1038,25.8,481,38.3,296,48.0,145,67.5,NaN,NaN,116,78.0
socioprofessionalCategoriesNotAttributable,13826,6.7,4835,11.5,3107,14.0,1032,24.7,1321,21.4,3532,13.8
socioprofessionalCategoriesUnemployedOrNotWorking,203734,1.4,73273,2.7,57507,3.1,21306,5.2,19597,5.4,32051,4.3
