attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,11306.0,0.04,2151.0,0.215,4787.0,0.129,665.0,0.417,2442.0,0.203,1261.0,0.306
sexMale,0.5288,0.113,0.331,0.427,0.5523,0.201,0.3398,0.79,0.6089,0.277,0.7216,0.371
sexFemale,0.4713,0.11,0.669,0.26,0.4477,0.211,0.6586,0.493,0.3915,0.335,0.2784,0.58
age25_44,0.3282,0.164,0.1255,0.739,0.3445,0.271,0.3173,0.791,0.4066,0.348,0.4671,0.462
age45_64,0.387,0.136,0.3291,0.404,0.4424,0.219,0.3398,0.738,0.3624,0.354,0.3473,0.537
age65+,0.2848,0.162,0.5453,0.292,0.2133,0.319,0.3429,0.679,0.231,0.45,0.1856,0.73
citizenSwiss,0.8724,0.053,0.8475,0.229,0.9338,0.135,0.7579,0.463,0.9185,0.211,0.6519,0.368
citizenUE28_AELE,0.0929,0.361,0.086,0.859,0.0581,0.726,NaN,NaN,NaN,NaN,0.2538,0.682
citizenOtherEuropeanCountries,0.0188,0.861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.7843,0.065,0.7373,0.249,0.8611,0.143,0.5504,0.554,0.8559,0.221,0.5575,0.402
migratoryBackgroundSwissWith,0.0843,0.329,0.1102,0.68,0.0637,0.605,0.2075,0.861,0.0627,0.861,NaN,NaN
migratoryBackgroundFirstGeneration,0.1276,0.31,0.1525,0.686,0.0662,0.678,NaN,NaN,0.0815,0.863,0.3481,0.578
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6504,0.089,0.3236,0.43,0.7506,0.162,0.5263,0.581,0.7334,0.244,0.732,0.356
labourMarketUnemployedPersons,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,0.3377,0.147,0.6625,0.263,0.2354,0.304,0.4737,0.616,0.2666,0.426,0.2371,0.684
socioprofessionalCategoriesExecutives,0.0228,0.678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesOtherSelfEmployed,0.0979,0.326,NaN,NaN,0.1563,0.404,NaN,NaN,0.1057,0.686,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,0.0959,0.325,NaN,NaN,NaN,NaN,NaN,NaN,0.1216,0.638,0.5028,0.438
socioprofessionalCategoriesIntermediate,0.1796,0.227,NaN,NaN,0.1072,0.493,0.3053,0.725,0.4672,0.314,NaN,NaN
socioprofessionalCategoriesSkilledNonManuals,0.1196,0.289,NaN,NaN,0.2743,0.293,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0779,0.377,NaN,NaN,0.1613,0.403,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.033,0.59,0.1734,0.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,0.3497,0.144,0.6764,0.26,0.2494,0.296,0.4737,0.616,0.2666,0.426,0.2688,0.644
