attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,11413.0,0.042,2382.0,0.219,5140.0,0.12,633.0,0.452,1623.0,0.255,1636.0,0.26
sexMale,0.5163,0.117,0.4526,0.357,0.4588,0.217,0.4645,0.688,0.6888,0.32,0.6388,0.345
sexFemale,0.4837,0.109,0.547,0.298,0.5412,0.176,0.5355,0.61,0.3112,0.462,0.3612,0.424
age25_44,0.3449,0.146,0.1457,0.608,0.3782,0.225,0.2622,0.874,0.3155,0.476,0.5911,0.344
age45_64,0.3944,0.124,0.3212,0.367,0.4352,0.2,0.2875,0.785,0.5576,0.34,0.2518,0.508
age65+,0.2608,0.207,0.5332,0.334,0.1866,0.393,0.4487,0.726,0.1269,0.86,0.1571,0.784
citizenSwiss,0.8817,0.058,0.8543,0.244,0.892,0.132,0.8547,0.497,0.9593,0.261,0.8227,0.29
citizenUE28_AELE,0.0824,0.343,0.1058,0.681,0.0796,0.534,NaN,NaN,NaN,NaN,0.1137,0.794
citizenOtherEuropeanCountries,0.0147,0.792,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,0.0212,0.743,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.8391,0.063,0.8203,0.249,0.8574,0.136,0.6746,0.558,0.9421,0.264,0.7702,0.303
migratoryBackgroundSwissWith,0.0399,0.515,NaN,NaN,0.0286,0.859,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundFirstGeneration,0.1076,0.299,0.1457,0.579,0.0971,0.482,NaN,NaN,NaN,NaN,0.1773,0.654
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6394,0.081,0.3623,0.355,0.6899,0.152,0.4961,0.607,0.8447,0.276,0.7353,0.297
labourMarketUnemployedPersons,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,0.3499,0.164,0.6373,0.297,0.2932,0.288,0.5024,0.683,0.1553,0.736,0.2433,0.61
socioprofessionalCategoriesExecutives,0.0353,0.528,NaN,NaN,NaN,NaN,NaN,NaN,0.0974,0.86,0.1125,0.785
socioprofessionalCategoriesLiberalAndSimilar,0.0201,0.742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14,0.742
socioprofessionalCategoriesOtherSelfEmployed,0.0778,0.347,NaN,NaN,0.0998,0.461,NaN,NaN,0.1744,0.639,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,0.0561,0.413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3551,0.436
socioprofessionalCategoriesIntermediate,0.1489,0.241,0.0626,0.86,0.0821,0.509,NaN,NaN,0.5293,0.354,0.1112,0.784
socioprofessionalCategoriesSkilledNonManuals,0.1504,0.236,NaN,NaN,0.3152,0.243,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0661,0.394,NaN,NaN,0.128,0.424,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0437,0.477,0.2095,0.477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0411,0.494,0.0651,0.865,0.0473,0.68,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,0.3606,0.16,0.6373,0.297,0.3101,0.277,0.5024,0.683,0.1553,0.736,0.2647,0.581
