attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,11425.0,0.041,2392.0,0.226,5014.0,0.131,1089.0,0.335,1564.0,0.272,1366.0,0.296
sexMale,0.5374,0.112,0.2931,0.461,0.5469,0.202,0.4481,0.532,0.7903,0.313,0.7123,0.363
sexFemale,0.4626,0.123,0.7069,0.272,0.4531,0.22,0.551,0.447,0.2097,0.605,0.2877,0.553
age25_44,0.3482,0.154,0.1961,0.534,0.3267,0.269,0.4031,0.532,0.4591,0.424,0.5227,0.427
age45_64,0.3931,0.137,0.306,0.422,0.4105,0.231,0.4775,0.491,0.4616,0.401,0.336,0.51
age65+,0.2587,0.203,0.4975,0.346,0.2629,0.322,NaN,NaN,NaN,NaN,0.1413,0.863
citizenSwiss,0.8721,0.058,0.7625,0.265,0.9448,0.136,0.7309,0.394,0.9572,0.279,0.8133,0.33
citizenUE28_AELE,0.0768,0.387,0.1012,0.728,NaN,NaN,0.2011,0.793,NaN,NaN,0.1413,0.879
citizenOtherEuropeanCountries,0.0222,0.796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,0.0289,0.645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.8151,0.066,0.7115,0.275,0.8724,0.145,0.6685,0.413,0.9137,0.287,0.7906,0.335
migratoryBackgroundSwissWith,0.0538,0.461,NaN,NaN,0.0654,0.639,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundFirstGeneration,0.1155,0.315,0.2166,0.515,0.0495,0.787,0.2443,0.728,NaN,NaN,0.1874,0.74
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6658,0.084,0.4289,0.355,0.6765,0.17,0.6869,0.403,0.8785,0.29,0.7804,0.337
labourMarketUnemployedPersons,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,0.3312,0.169,0.5711,0.318,0.3167,0.286,0.3122,0.641,0.1215,0.866,0.2196,0.681
socioprofessionalCategoriesExecutives,0.0239,0.679,NaN,NaN,NaN,NaN,NaN,NaN,0.1081,0.862,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,0.0172,0.784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1435,0.784
socioprofessionalCategoriesOtherSelfEmployed,0.0948,0.341,0.0886,0.786,0.1007,0.509,NaN,NaN,0.1605,0.731,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,0.0633,0.414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.429,0.463
socioprofessionalCategoriesIntermediate,0.1684,0.24,0.0832,0.868,0.1099,0.476,0.2103,0.732,0.5652,0.368,NaN,NaN
socioprofessionalCategoriesSkilledNonManuals,0.1364,0.272,NaN,NaN,0.2363,0.318,0.3131,0.607,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.086,0.36,NaN,NaN,0.1753,0.384,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0468,0.493,0.2237,0.493,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0256,0.687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,0.3342,0.168,0.5711,0.318,0.3235,0.282,0.3122,0.641,0.1215,0.866,0.2196,0.681
