attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,148415,1.0,28999,6.2,63501,3.5,16071,8.5,20346,7.3,19497,7.7
sexMale,73776,3.2,11385,10.6,32253,5.7,6396,14.0,13070,9.4,10673,10.7
sexFemale,74639,3.0,17614,8.1,31249,5.6,9676,11.1,7276,12.7,8824,11.8
age25_44,50022,4.4,6450,15.0,19469,7.7,5466,15.6,8098,12.3,10539,10.9
age45_64,58846,3.8,10768,10.7,26639,6.3,6201,14.0,9147,11.4,6091,14.2
age65+,39547,4.8,11781,9.8,17393,7.8,4404,16.3,3102,19.0,2867,20.1
citizenSwiss,120348,1.6,18732,7.6,56392,3.7,12410,9.5,17939,7.8,14874,8.7
citizenUE28_AELE,24115,7.4,8343,13.1,5843,15.8,3364,20.9,2370,24.9,4195,18.7
citizenOtherEuropeanCountries,2048,28.8,940,42.3,966,42.2,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,1904,28.2,984,39.6,301,73.1,198,86.5,NaN,NaN,384,61.5
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,105596,2.0,15185,8.5,50932,4.0,10608,10.3,15992,8.3,12880,9.4
migratoryBackgroundSwissWith,14229,8.8,3482,18.4,5231,15.0,1802,25.8,1854,25.5,1860,25.3
migratoryBackgroundFirstGeneration,26737,7.0,10066,12.0,6387,15.3,3585,20.3,2146,26.3,4554,17.9
migratoryBackgroundSecondGenerationAndMore,1215,34.8,NaN,NaN,686,47.0,NaN,NaN,261,73.2,NaN,NaN
migratoryBackgroundUnknown,638,44.4,NaN,NaN,266,68.4,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,97642,2.4,13998,9.6,41599,4.8,10204,11.0,16478,8.3,15363,8.8
labourMarketUnemployedPersons,1840,27.7,434,58.9,302,69.4,254,73.2,251,73.4,598,48.5
labourMarketPersonsWithoutProfessionalActivity,48933,4.2,14566,8.8,21600,6.9,5613,14.5,3618,17.8,3536,18.4
socioprofessionalCategoriesExecutives,3580,18.6,494,53.9,958,35.8,165,86.6,1111,33.6,852,37.8
socioprofessionalCategoriesLiberalAndSimilar,1897,25.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1897,25.5
socioprofessionalCategoriesOtherSelfEmployed,10798,10.5,1200,33.4,5859,14.3,1040,35.5,2336,23.0,363,58.3
socioprofessionalCategoriesIntellectualAndManagerial,11366,10.3,NaN,NaN,709,42.2,193,79.8,927,37.3,9430,11.4
socioprofessionalCategoriesIntermediate,25524,6.6,1308,31.9,7342,13.0,3188,20.0,11445,10.2,2240,24.6
socioprofessionalCategoriesSkilledNonManuals,20245,7.4,NaN,NaN,16464,8.3,3718,18.4,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,9773,11.5,530,51.9,8035,12.6,1208,33.9,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,8753,12.4,8753,12.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,292,68.4,NaN,NaN,175,86.4,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,5415,15.3,1464,30.4,2056,24.5,656,44.9,659,43.2,580,48.6
socioprofessionalCategoriesUnemployedOrNotWorking,50773,4.1,15001,8.7,21902,6.9,5867,14.3,3868,17.3,4134,17.2
