attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,150149,1.0,27224,6.3,63551,3.5,16128,8.4,23692,6.7,19554,7.5
sexMale,74724,3.1,10891,10.7,32415,5.6,5774,14.6,14623,8.7,11021,10.3
sexFemale,75425,3.0,16333,8.4,31136,5.7,10354,10.7,9069,11.4,8533,11.8
age25_44,49844,4.3,6396,14.4,18918,7.7,5604,15.0,9386,11.1,9540,11.2
age45_64,59011,3.7,8841,12.0,26534,6.3,6100,14.2,10400,10.6,7136,12.9
age65+,41294,4.6,11987,9.7,18099,7.6,4424,16.2,3906,17.2,2878,20.2
citizenSwiss,121329,1.6,17278,8.0,56778,3.8,12082,9.7,20716,7.2,14476,8.8
citizenUE28_AELE,24419,7.0,7958,13.0,5787,15.0,3602,19.4,2780,21.8,4291,17.3
citizenOtherEuropeanCountries,1971,26.9,692,45.9,646,47.3,254,73.3,NaN,NaN,262,73.5
citizenOtherWorldwideCountries,2429,24.2,1296,33.3,341,64.9,189,87.0,NaN,NaN,525,51.8
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,107218,2.0,14133,8.9,51579,4.1,10400,10.5,18591,7.6,12515,9.5
migratoryBackgroundSwissWith,13491,9.1,2982,20.1,4902,15.6,1651,27.0,1995,24.4,1961,24.6
migratoryBackgroundFirstGeneration,27499,6.5,9769,11.7,6148,14.7,3875,18.7,2699,22.3,5009,16.1
migratoryBackgroundSecondGenerationAndMore,1250,32.4,177,86.5,554,49.0,171,86.9,277,68.5,NaN,NaN
migratoryBackgroundUnknown,692,42.1,163,86.3,368,58.4,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,95605,2.4,11793,10.3,39789,4.9,9943,11.0,18755,7.6,15324,8.6
labourMarketUnemployedPersons,1956,26.2,639,46.9,633,45.7,NaN,NaN,NaN,NaN,398,58.3
labourMarketPersonsWithoutProfessionalActivity,52588,4.0,14792,8.8,23129,6.7,6038,14.1,4798,15.7,3832,17.9
socioprofessionalCategoriesExecutives,4655,16.2,626,46.8,917,36.5,335,61.3,1681,27.0,1096,33.1
socioprofessionalCategoriesLiberalAndSimilar,1743,26.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1743,26.5
socioprofessionalCategoriesOtherSelfEmployed,10912,10.4,1003,35.9,5716,14.5,1095,33.8,2593,21.8,505,49.9
socioprofessionalCategoriesIntellectualAndManagerial,11358,10.1,NaN,NaN,643,43.2,324,64.8,1332,30.6,8991,11.4
socioprofessionalCategoriesIntermediate,28064,6.1,1791,27.1,8301,12.0,2474,22.4,12890,9.4,2607,22.1
socioprofessionalCategoriesSkilledNonManuals,19978,7.5,NaN,NaN,15445,8.6,4464,16.6,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,8577,11.9,274,68.4,7363,12.9,941,37.3,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,7080,13.5,7080,13.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,193,87.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,3044,20.2,798,40.3,1333,30.2,310,64.7,258,68.3,345,61.9
socioprofessionalCategoriesUnemployedOrNotWorking,54544,3.9,15431,8.6,23762,6.6,6185,13.9,4937,15.5,4230,17.1
