attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,149194,1.0,28828,6.1,63741,3.5,16239,8.4,20820,7.2,19566,7.5
sexMale,74171,3.1,11422,10.4,32123,5.6,6352,13.9,13042,9.3,11232,10.0
sexFemale,75023,3.1,17405,8.1,31617,5.7,9887,10.9,7778,12.3,8335,12.0
age25_44,49941,4.4,6110,15.1,18864,7.9,6040,14.7,8502,11.9,10425,10.8
age45_64,58755,3.7,9823,11.2,27367,6.1,6005,14.0,9169,11.2,6391,13.4
age65+,40498,4.7,12894,9.3,17510,7.7,4194,16.7,3149,18.7,2751,20.0
citizenSwiss,121082,1.6,18393,7.7,57732,3.7,12355,9.6,17932,7.7,14670,8.6
citizenUE28_AELE,23281,7.2,8148,12.8,4871,16.5,3336,20.3,2561,23.0,4365,17.3
citizenOtherEuropeanCountries,2351,26.1,1078,38.8,674,48.5,292,73.3,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,2449,23.3,1209,33.2,463,54.1,257,74.3,182,87.0,337,62.2
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,107426,2.0,15642,8.4,52228,4.0,10253,10.6,16338,8.1,12964,9.2
migratoryBackgroundSwissWith,12976,9.3,2683,21.2,5217,15.1,2065,24.2,1434,28.7,1577,27.5
migratoryBackgroundFirstGeneration,26674,6.7,9955,11.6,5452,15.7,3698,19.3,2730,22.4,4839,16.4
migratoryBackgroundSecondGenerationAndMore,1366,31.9,409,58.6,557,50.4,186,86.8,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,752,40.3,NaN,NaN,287,64.5,NaN,NaN,160,86.5,NaN,NaN
labourMarketEmployedPersons,93597,2.5,12233,10.1,39661,4.9,9977,11.0,16424,8.2,15302,8.6
labourMarketUnemployedPersons,1889,27.5,598,50.4,557,50.5,236,79.8,252,73.3,245,73.2
labourMarketPersonsWithoutProfessionalActivity,53709,3.9,15996,8.4,23523,6.7,6026,14.1,4144,16.7,4019,17.2
socioprofessionalCategoriesExecutives,4358,16.5,367,61.7,1027,34.7,530,48.5,1233,31.0,1202,30.9
socioprofessionalCategoriesLiberalAndSimilar,1347,29.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1347,29.4
socioprofessionalCategoriesOtherSelfEmployed,10657,10.5,841,38.7,5878,14.3,1266,31.3,2283,23.0,388,58.5
socioprofessionalCategoriesIntellectualAndManagerial,11569,9.9,NaN,NaN,803,39.5,342,61.4,1003,34.1,9380,11.1
socioprofessionalCategoriesIntermediate,26550,6.3,1426,30.6,7879,12.2,3171,19.6,11643,10.0,2431,23.3
socioprofessionalCategoriesSkilledNonManuals,19030,7.6,163,86.3,15448,8.5,3419,19.2,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,8280,12.1,201,79.1,7302,12.9,778,41.2,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,7905,12.8,7905,12.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,3726,18.4,1288,32.0,1236,31.4,386,59.0,262,68.4,555,48.6
socioprofessionalCategoriesUnemployedOrNotWorking,55597,3.8,16595,8.3,24080,6.6,6262,13.9,4396,16.3,4264,16.7
