attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,27957.0,0.024,4677.0,0.154,11844.0,0.082,1872.0,0.257,6190.0,0.127,3374.0,0.183
sexMale,0.505,0.071,0.3874,0.261,0.4838,0.136,0.3547,0.441,0.6073,0.17,0.6378,0.233
sexFemale,0.495,0.072,0.6128,0.203,0.5161,0.129,0.6453,0.322,0.3927,0.218,0.3622,0.318
age25_44,0.3448,0.098,0.182,0.399,0.3338,0.172,0.524,0.369,0.4011,0.216,0.4063,0.298
age45_64,0.4022,0.084,0.3239,0.286,0.4527,0.138,0.2612,0.496,0.4347,0.204,0.3518,0.318
age65+,0.253,0.118,0.4941,0.226,0.2135,0.214,0.2147,0.554,0.1641,0.348,0.2416,0.39
citizenSwiss,0.8521,0.035,0.7402,0.18,0.9214,0.087,0.8259,0.279,0.9023,0.134,0.6864,0.22
citizenUE28_AELE,0.1103,0.202,0.1922,0.39,0.0587,0.444,0.1068,0.862,0.0709,0.556,0.2516,0.39
citizenOtherEuropeanCountries,0.027,0.455,0.0434,0.864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,0.0106,0.742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.7853,0.041,0.638,0.195,0.8821,0.089,0.7131,0.299,0.8346,0.141,0.5996,0.236
migratoryBackgroundSwissWith,0.0656,0.253,0.1022,0.514,0.0393,0.513,0.1127,0.79,0.0622,0.555,0.0868,0.642
migratoryBackgroundFirstGeneration,0.1351,0.184,0.251,0.342,0.0662,0.424,0.1741,0.682,0.0864,0.515,0.283,0.376
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,0.0088,0.809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6658,0.053,0.4494,0.242,0.6851,0.108,0.5753,0.344,0.8168,0.143,0.6713,0.224
labourMarketUnemployedPersons,0.0206,0.482,NaN,NaN,0.018,0.792,NaN,NaN,NaN,NaN,0.0634,0.789
labourMarketPersonsWithoutProfessionalActivity,0.3136,0.103,0.5335,0.218,0.2969,0.178,0.3884,0.418,0.1832,0.331,0.2653,0.383
socioprofessionalCategoriesExecutives,0.0137,0.555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.056,0.787
socioprofessionalCategoriesLiberalAndSimilar,0.0165,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1366,0.513
socioprofessionalCategoriesOtherSelfEmployed,0.0847,0.222,0.0674,0.644,0.0834,0.354,NaN,NaN,0.1443,0.362,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,0.0666,0.246,NaN,NaN,0.0167,0.787,NaN,NaN,0.0809,0.479,0.3349,0.321
socioprofessionalCategoriesIntermediate,0.2008,0.136,NaN,NaN,0.1046,0.316,0.2837,0.481,0.5659,0.178,0.0916,0.626
socioprofessionalCategoriesSkilledNonManuals,0.1459,0.165,NaN,NaN,0.3137,0.173,0.1592,0.686,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0685,0.255,NaN,NaN,0.1435,0.271,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0524,0.292,0.3132,0.292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0141,0.582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,0.3342,0.099,0.5506,0.215,0.3149,0.172,0.4252,0.399,0.1832,0.331,0.3287,0.343
