attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,27502.0,0.024,6127.0,0.126,11486.0,0.08,2061.0,0.234,4489.0,0.148,3338.0,0.178
sexMale,0.512,0.07,0.3101,0.25,0.5263,0.127,0.3833,0.401,0.7287,0.178,0.6216,0.235
sexFemale,0.488,0.069,0.6899,0.156,0.4737,0.131,0.6167,0.293,0.2713,0.297,0.3784,0.29
age25_44,0.3479,0.093,0.1609,0.356,0.3462,0.162,0.41,0.379,0.4409,0.233,0.5336,0.248
age45_64,0.4097,0.083,0.4054,0.217,0.447,0.138,0.3595,0.399,0.4139,0.24,0.3146,0.334
age65+,0.2425,0.115,0.4337,0.196,0.2069,0.207,0.2305,0.48,0.1452,0.419,0.1519,0.481
citizenSwiss,0.8484,0.035,0.7315,0.148,0.9182,0.085,0.7511,0.265,0.9305,0.153,0.7732,0.2
citizenUE28_AELE,0.1087,0.202,0.1648,0.355,0.0629,0.419,0.1761,0.609,0.0537,0.734,0.1953,0.456
citizenOtherEuropeanCountries,0.0258,0.453,0.0717,0.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,0.0171,0.513,0.032,0.787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.789,0.04,0.6767,0.155,0.8578,0.089,0.6764,0.28,0.8828,0.158,0.7013,0.211
migratoryBackgroundSwissWith,0.0553,0.267,0.0504,0.608,0.0527,0.43,0.0747,0.862,0.0477,0.729,0.0719,0.681
migratoryBackgroundFirstGeneration,0.1423,0.175,0.2567,0.286,0.0819,0.369,0.197,0.581,0.0606,0.684,0.216,0.432
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,0.0107,0.646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6553,0.053,0.4198,0.213,0.6973,0.105,0.6036,0.305,0.8064,0.167,0.7717,0.205
labourMarketUnemployedPersons,0.0201,0.469,NaN,NaN,0.0146,0.862,NaN,NaN,0.0314,0.88,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,0.3246,0.096,0.5748,0.171,0.2881,0.174,0.3256,0.41,0.1622,0.399,0.2082,0.411
socioprofessionalCategoriesExecutives,0.0298,0.367,NaN,NaN,0.0214,0.68,NaN,NaN,0.0601,0.642,0.0635,0.729
socioprofessionalCategoriesLiberalAndSimilar,0.011,0.649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0908,0.649
socioprofessionalCategoriesOtherSelfEmployed,0.0614,0.256,0.0313,0.787,0.0703,0.375,NaN,NaN,0.1395,0.428,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,0.0758,0.226,NaN,NaN,0.0128,0.863,NaN,NaN,0.0608,0.641,0.4898,0.258
socioprofessionalCategoriesIntermediate,0.176,0.142,0.0542,0.611,0.1253,0.279,0.1553,0.581,0.546,0.206,0.089,0.643
socioprofessionalCategoriesSkilledNonManuals,0.1397,0.164,NaN,NaN,0.2978,0.174,0.2048,0.535,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0756,0.236,NaN,NaN,0.1506,0.259,0.1693,0.612,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0581,0.276,0.261,0.276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0279,0.39,0.0685,0.533,0.0192,0.729,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,0.3447,0.092,0.5801,0.17,0.3027,0.17,0.3969,0.377,0.1936,0.362,0.2283,0.392
