attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,27702.0,0.024,5584.0,0.137,12121.0,0.08,2290.0,0.229,4780.0,0.147,2928.0,0.196
sexMale,0.5088,0.073,0.3915,0.242,0.4949,0.134,0.3869,0.395,0.7211,0.179,0.5386,0.275
sexFemale,0.4912,0.07,0.6085,0.178,0.5051,0.124,0.6131,0.286,0.2787,0.292,0.4614,0.293
age25_44,0.3471,0.1,0.173,0.379,0.361,0.164,0.3738,0.404,0.3828,0.256,0.5423,0.28
age45_64,0.4042,0.08,0.3872,0.225,0.4024,0.14,0.3489,0.375,0.4513,0.221,0.4109,0.3
age65+,0.2486,0.121,0.4396,0.219,0.2367,0.202,0.2769,0.44,0.1657,0.407,NaN,NaN
citizenSwiss,0.8461,0.036,0.7636,0.158,0.9018,0.086,0.648,0.279,0.9245,0.153,0.7995,0.221
citizenUE28_AELE,0.1109,0.2,0.144,0.405,0.0733,0.387,0.2886,0.462,0.0586,0.687,0.1503,0.519
citizenOtherEuropeanCountries,0.0304,0.402,0.0766,0.559,0.0217,0.737,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,0.0126,0.648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.785,0.041,0.7115,0.165,0.8448,0.09,0.583,0.296,0.8985,0.156,0.6499,0.248
migratoryBackgroundSwissWith,0.0601,0.262,0.0521,0.643,0.057,0.422,NaN,NaN,NaN,NaN,0.1496,0.514
migratoryBackgroundFirstGeneration,0.1481,0.172,0.2246,0.326,0.0959,0.341,0.3231,0.436,0.0755,0.614,0.2005,0.456
migratoryBackgroundSecondGenerationAndMore,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6674,0.052,0.4866,0.207,0.661,0.107,0.6786,0.282,0.8096,0.165,0.7971,0.219
labourMarketUnemployedPersons,0.0064,0.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketPersonsWithoutProfessionalActivity,0.3262,0.101,0.5134,0.201,0.3298,0.167,0.3079,0.418,0.1904,0.375,0.1906,0.482
socioprofessionalCategoriesExecutives,0.0341,0.349,NaN,NaN,0.0262,0.611,NaN,NaN,0.0912,0.515,NaN,NaN
socioprofessionalCategoriesLiberalAndSimilar,0.0065,0.787,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0611,0.787
socioprofessionalCategoriesOtherSelfEmployed,0.0787,0.227,0.0532,0.644,0.0832,0.337,0.0716,0.863,0.1487,0.409,NaN,NaN
socioprofessionalCategoriesIntellectualAndManagerial,0.0713,0.239,NaN,NaN,NaN,NaN,NaN,NaN,0.0437,0.73,0.571,0.263
socioprofessionalCategoriesIntermediate,0.1887,0.141,0.05,0.747,0.1284,0.276,0.2755,0.43,0.504,0.215,0.1202,0.584
socioprofessionalCategoriesSkilledNonManuals,0.1199,0.18,NaN,NaN,0.2297,0.197,0.2092,0.523,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0815,0.235,NaN,NaN,0.1542,0.256,0.1079,0.799,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.056,0.275,0.2776,0.275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.028,0.402,0.0525,0.644,0.0313,0.589,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnemployedOrNotWorking,0.3326,0.1,0.5134,0.201,0.339,0.165,0.321,0.408,0.1904,0.375,0.2025,0.467
