attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,206855.0,0.006,35060.0,0.04,78866.0,0.023,18731.0,0.056,44481.0,0.033,29716.0,0.043
sexMale,0.5012,0.019,0.3776,0.07,0.4936,0.037,0.4141,0.093,0.6083,0.045,0.5614,0.059
sexFemale,0.4988,0.018,0.6224,0.052,0.5064,0.035,0.5859,0.073,0.3917,0.056,0.4386,0.067
age25_44,0.3667,0.024,0.2597,0.087,0.3656,0.045,0.4155,0.092,0.3561,0.061,0.4814,0.065
age45_64,0.3948,0.023,0.3681,0.071,0.3985,0.042,0.3474,0.098,0.436,0.054,0.3847,0.072
age65+,0.2385,0.031,0.3721,0.066,0.236,0.054,0.2371,0.114,0.208,0.078,0.1339,0.12
citizenSwiss,0.7402,0.012,0.5508,0.054,0.8264,0.026,0.6014,0.072,0.8526,0.037,0.6545,0.054
citizenUE28_AELE,0.1901,0.038,0.2365,0.088,0.1375,0.076,0.3164,0.106,0.1234,0.107,0.2951,0.084
citizenOtherEuropeanCountries,0.0538,0.082,0.1685,0.114,0.0315,0.179,0.058,0.272,0.0183,0.306,0.0283,0.296
citizenOtherWorldwideCountries,0.0158,0.147,0.0437,0.216,0.0046,0.44,0.0243,0.403,0.0058,0.535,0.0221,0.323
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.6086,0.015,0.3994,0.064,0.705,0.029,0.4588,0.082,0.7337,0.04,0.5065,0.062
migratoryBackgroundSwissWith,0.1261,0.046,0.1422,0.11,0.1149,0.081,0.1409,0.151,0.1137,0.108,0.1461,0.118
migratoryBackgroundFirstGeneration,0.2361,0.034,0.4222,0.068,0.144,0.076,0.378,0.098,0.1258,0.108,0.3364,0.079
migratoryBackgroundSecondGenerationAndMore,0.0232,0.121,0.0259,0.282,0.0296,0.175,0.0196,0.472,0.0205,0.268,0.0091,0.477
migratoryBackgroundUnknown,0.0061,0.223,0.0103,0.417,0.0065,0.348,NaN,NaN,0.0063,0.476,NaN,NaN
labourMarketEmployedPersons,0.6308,0.015,0.4098,0.067,0.6306,0.032,0.6,0.074,0.7198,0.041,0.7786,0.049
labourMarketUnemployedPersons,0.0306,0.104,0.0339,0.247,0.035,0.156,0.0472,0.288,0.0185,0.282,0.0225,0.329
labourMarketPersonsWithoutProfessionalActivity,0.3386,0.025,0.5563,0.055,0.3344,0.045,0.3528,0.096,0.2617,0.07,0.1989,0.101
socioprofessionalCategoriesExecutives,0.018,0.127,0.0062,0.551,0.0076,0.323,0.0179,0.439,0.0199,0.259,0.0565,0.189
socioprofessionalCategoriesLiberalAndSimilar,0.0124,0.155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0867,0.155
socioprofessionalCategoriesOtherSelfEmployed,0.0722,0.063,0.0412,0.215,0.0814,0.098,0.0604,0.237,0.1212,0.106,0.0186,0.337
socioprofessionalCategoriesIntellectualAndManagerial,0.0928,0.054,0.0032,0.78,0.023,0.184,0.0288,0.337,0.0726,0.137,0.4545,0.065
socioprofessionalCategoriesIntermediate,0.199,0.036,0.0505,0.198,0.1035,0.087,0.2351,0.118,0.4987,0.05,0.1563,0.117
socioprofessionalCategoriesSkilledNonManuals,0.118,0.048,0.0203,0.302,0.2668,0.052,0.1414,0.156,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0661,0.068,0.0205,0.306,0.1388,0.076,0.1066,0.191,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0419,0.087,0.2472,0.087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.001,0.577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0095,0.184,0.0197,0.32,0.0086,0.306,0.0066,0.797,0.0073,0.438,0.0048,0.676
socioprofessionalCategoriesUnemployedOrNotWorking,0.3692,0.024,0.5902,0.053,0.3694,0.043,0.4,0.091,0.2803,0.068,0.2214,0.097
