attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,198423.0,0.007,37707.0,0.038,85620.0,0.021,17897.0,0.058,32266.0,0.041,24933.0,0.048
sexMale,0.5009,0.019,0.3551,0.069,0.5063,0.034,0.3837,0.099,0.6642,0.051,0.5759,0.066
sexFemale,0.4991,0.019,0.6449,0.048,0.4937,0.034,0.6163,0.073,0.3358,0.073,0.4241,0.075
age25_44,0.367,0.026,0.259,0.085,0.3383,0.045,0.4561,0.091,0.4058,0.069,0.5148,0.071
age45_64,0.4068,0.022,0.3662,0.065,0.4275,0.037,0.3643,0.095,0.444,0.062,0.3796,0.078
age65+,0.2262,0.033,0.3748,0.064,0.2342,0.052,0.1796,0.135,0.1502,0.109,0.1056,0.15
citizenSwiss,0.7479,0.011,0.5767,0.05,0.8359,0.024,0.6601,0.069,0.8277,0.044,0.6647,0.058
citizenUE28_AELE,0.1836,0.041,0.2145,0.091,0.1337,0.076,0.2707,0.122,0.1458,0.122,0.2945,0.098
citizenOtherEuropeanCountries,0.0538,0.083,0.169,0.108,0.0259,0.187,0.0512,0.298,0.0207,0.341,0.0198,0.4
citizenOtherWorldwideCountries,0.0146,0.151,0.0398,0.211,0.0045,0.41,0.018,0.453,0.0053,0.606,0.0209,0.36
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.623,0.015,0.4314,0.058,0.7169,0.027,0.511,0.079,0.7217,0.048,0.5431,0.065
migratoryBackgroundSwissWith,0.1204,0.047,0.1392,0.106,0.1134,0.077,0.1464,0.15,0.1036,0.132,0.1195,0.141
migratoryBackgroundFirstGeneration,0.2258,0.036,0.4031,0.067,0.1321,0.078,0.306,0.116,0.1481,0.121,0.3225,0.093
migratoryBackgroundSecondGenerationAndMore,0.0258,0.118,0.0187,0.325,0.0318,0.161,0.0329,0.359,0.0242,0.304,0.0128,0.48
migratoryBackgroundUnknown,0.005,0.253,0.0076,0.465,0.0058,0.362,NaN,NaN,0.0024,0.851,NaN,NaN
labourMarketEmployedPersons,0.6644,0.014,0.4373,0.061,0.6672,0.029,0.6692,0.072,0.8061,0.046,0.8116,0.054
labourMarketUnemployedPersons,0.0258,0.114,0.03,0.248,0.0237,0.18,0.0439,0.297,0.0179,0.334,0.0237,0.339
labourMarketPersonsWithoutProfessionalActivity,0.3098,0.027,0.5327,0.053,0.3091,0.045,0.2869,0.108,0.176,0.101,0.1646,0.122
socioprofessionalCategoriesExecutives,0.0231,0.116,0.012,0.394,0.0142,0.225,0.0111,0.616,0.0486,0.195,0.0462,0.229
socioprofessionalCategoriesLiberalAndSimilar,0.0097,0.177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0769,0.177
socioprofessionalCategoriesOtherSelfEmployed,0.0621,0.068,0.0325,0.224,0.0729,0.097,0.0693,0.226,0.0995,0.135,0.016,0.398
socioprofessionalCategoriesIntellectualAndManagerial,0.0789,0.062,0.0022,0.852,0.0135,0.23,0.0154,0.479,0.0433,0.208,0.511,0.069
socioprofessionalCategoriesIntermediate,0.1941,0.037,0.0403,0.209,0.1311,0.073,0.1862,0.137,0.5916,0.055,0.1344,0.143
socioprofessionalCategoriesSkilledNonManuals,0.1424,0.044,0.0042,0.602,0.2764,0.048,0.2472,0.121,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0616,0.072,0.0109,0.41,0.1204,0.078,0.0844,0.219,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0512,0.08,0.2696,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0009,0.603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0404,0.088,0.0642,0.167,0.0377,0.137,0.0525,0.266,0.023,0.284,0.0271,0.312
socioprofessionalCategoriesUnemployedOrNotWorking,0.3356,0.026,0.5627,0.052,0.3328,0.043,0.3308,0.101,0.1939,0.097,0.1884,0.114
