attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,199954.0,0.009,39733.0,0.053,85943.0,0.03,18023.0,0.082,32723.0,0.057,23532.0,0.071
sexMale,0.4954,0.027,0.3796,0.091,0.5075,0.048,0.406,0.134,0.6304,0.074,0.5276,0.099
sexFemale,0.5046,0.027,0.6204,0.07,0.4925,0.05,0.594,0.108,0.3696,0.1,0.4724,0.107
age25_44,0.3479,0.038,0.2503,0.121,0.3302,0.065,0.3874,0.141,0.3624,0.103,0.5269,0.103
age45_64,0.4027,0.031,0.3596,0.092,0.4154,0.054,0.3645,0.137,0.4688,0.087,0.3664,0.118
age65+,0.2494,0.044,0.39,0.089,0.2544,0.071,0.248,0.166,0.1687,0.146,0.1067,0.22
citizenSwiss,0.7854,0.015,0.5841,0.07,0.8586,0.034,0.7564,0.094,0.877,0.062,0.7527,0.081
citizenUE28_AELE,0.1231,0.071,0.1611,0.146,0.0908,0.131,0.1609,0.225,0.0998,0.201,0.1805,0.18
citizenOtherEuropeanCountries,0.0629,0.108,0.1779,0.146,0.041,0.207,0.0498,0.416,0.0148,0.561,0.0257,0.521
citizenOtherWorldwideCountries,0.0286,0.157,0.0769,0.218,0.0096,0.415,0.0328,0.49,0.0084,0.687,0.0412,0.391
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.6819,0.019,0.4708,0.079,0.7732,0.036,0.6195,0.104,0.7769,0.066,0.6206,0.09
migratoryBackgroundSwissWith,0.0969,0.077,0.1047,0.172,0.0796,0.134,0.1293,0.232,0.0941,0.2,0.1261,0.204
migratoryBackgroundFirstGeneration,0.188,0.057,0.3901,0.095,0.1104,0.121,0.2221,0.191,0.0941,0.21,0.2344,0.16
migratoryBackgroundSecondGenerationAndMore,0.0261,0.162,0.0239,0.381,0.0305,0.23,0.0215,0.616,0.0289,0.373,0.013,0.684
migratoryBackgroundUnknown,0.0072,0.298,0.0105,0.561,0.0064,0.483,NaN,NaN,0.0061,0.79,NaN,NaN
labourMarketEmployedPersons,0.6419,0.021,0.3965,0.09,0.6469,0.042,0.6453,0.105,0.79,0.066,0.829,0.078
labourMarketUnemployedPersons,0.0251,0.165,0.0288,0.363,0.0242,0.252,0.0261,0.564,0.0214,0.433,0.0266,0.47
labourMarketPersonsWithoutProfessionalActivity,0.3331,0.037,0.5747,0.073,0.329,0.062,0.3286,0.145,0.1886,0.138,0.1444,0.196
socioprofessionalCategoriesExecutives,0.025,0.16,0.0116,0.564,0.0174,0.291,0.0293,0.527,0.0324,0.341,0.0613,0.295
socioprofessionalCategoriesLiberalAndSimilar,0.0098,0.253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0829,0.253
socioprofessionalCategoriesOtherSelfEmployed,0.0514,0.108,0.0184,0.423,0.0666,0.146,0.0586,0.355,0.0753,0.224,0.0128,0.645
socioprofessionalCategoriesIntellectualAndManagerial,0.0723,0.092,0.008,0.645,0.0096,0.386,NaN,NaN,0.0511,0.273,0.4883,0.104
socioprofessionalCategoriesIntermediate,0.1941,0.053,0.0319,0.324,0.1191,0.11,0.1912,0.193,0.6157,0.076,0.1577,0.187
socioprofessionalCategoriesSkilledNonManuals,0.1386,0.064,NaN,NaN,0.2688,0.071,0.2503,0.171,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0649,0.099,0.0158,0.474,0.1274,0.107,0.0778,0.315,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0482,0.116,0.2424,0.116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0011,0.876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0366,0.133,0.0636,0.228,0.037,0.202,0.0271,0.517,0.0155,0.52,0.0259,0.471
socioprofessionalCategoriesUnemployedOrNotWorking,0.3581,0.035,0.6035,0.071,0.3531,0.06,0.3547,0.14,0.21,0.132,0.171,0.181
