attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,148415.0,0.01,28999.0,0.062,63501.0,0.035,16071.0,0.085,20346.0,0.073,19497.0,0.077
sexMale,0.4971,0.032,0.3926,0.106,0.5079,0.057,0.398,0.14,0.6424,0.094,0.5474,0.107
sexFemale,0.5029,0.03,0.6074,0.081,0.4921,0.056,0.6021,0.111,0.3576,0.127,0.4526,0.118
age25_44,0.337,0.044,0.2224,0.15,0.3066,0.077,0.3401,0.156,0.398,0.123,0.5405,0.109
age45_64,0.3965,0.038,0.3713,0.107,0.4195,0.063,0.3859,0.14,0.4496,0.114,0.3124,0.142
age65+,0.2665,0.048,0.4063,0.098,0.2739,0.078,0.274,0.163,0.1525,0.19,0.147,0.201
citizenSwiss,0.8109,0.016,0.646,0.076,0.888,0.037,0.7722,0.095,0.8817,0.078,0.7629,0.087
citizenUE28_AELE,0.1625,0.074,0.2877,0.131,0.092,0.158,0.2093,0.209,0.1165,0.249,0.2152,0.187
citizenOtherEuropeanCountries,0.0138,0.288,0.0324,0.423,0.0152,0.422,NaN,NaN,NaN,NaN,NaN,NaN
citizenOtherWorldwideCountries,0.0128,0.282,0.0339,0.396,0.0047,0.731,0.0123,0.865,NaN,NaN,0.0197,0.615
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.7115,0.02,0.5236,0.085,0.8021,0.04,0.6601,0.103,0.786,0.083,0.6606,0.094
migratoryBackgroundSwissWith,0.0959,0.088,0.1201,0.184,0.0824,0.15,0.1121,0.258,0.0911,0.255,0.0954,0.253
migratoryBackgroundFirstGeneration,0.1802,0.07,0.3471,0.12,0.1006,0.153,0.2231,0.203,0.1055,0.263,0.2336,0.179
migratoryBackgroundSecondGenerationAndMore,0.0082,0.348,NaN,NaN,0.0108,0.47,NaN,NaN,0.0128,0.732,NaN,NaN
migratoryBackgroundUnknown,0.0043,0.444,NaN,NaN,0.0042,0.684,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6579,0.024,0.4827,0.096,0.6551,0.048,0.6349,0.11,0.8099,0.083,0.788,0.088
labourMarketUnemployedPersons,0.0124,0.277,0.015,0.589,0.0048,0.694,0.0158,0.732,0.0123,0.734,0.0307,0.485
labourMarketPersonsWithoutProfessionalActivity,0.3297,0.042,0.5023,0.088,0.3402,0.069,0.3493,0.145,0.1778,0.178,0.1814,0.184
socioprofessionalCategoriesExecutives,0.0241,0.186,0.017,0.539,0.0151,0.358,0.0103,0.866,0.0546,0.336,0.0437,0.378
socioprofessionalCategoriesLiberalAndSimilar,0.0128,0.255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0973,0.255
socioprofessionalCategoriesOtherSelfEmployed,0.0728,0.105,0.0414,0.334,0.0923,0.143,0.0647,0.355,0.1148,0.23,0.0186,0.583
socioprofessionalCategoriesIntellectualAndManagerial,0.0766,0.103,NaN,NaN,0.0112,0.422,0.012,0.798,0.0456,0.373,0.4837,0.114
socioprofessionalCategoriesIntermediate,0.172,0.066,0.0451,0.319,0.1156,0.13,0.1984,0.2,0.5625,0.102,0.1149,0.246
socioprofessionalCategoriesSkilledNonManuals,0.1364,0.074,NaN,NaN,0.2593,0.083,0.2313,0.184,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0658,0.115,0.0183,0.519,0.1265,0.126,0.0752,0.339,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.059,0.124,0.3018,0.124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.002,0.684,NaN,NaN,0.0028,0.864,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0365,0.153,0.0505,0.304,0.0324,0.245,0.0408,0.449,0.0324,0.432,0.0297,0.486
socioprofessionalCategoriesUnemployedOrNotWorking,0.3421,0.041,0.5173,0.087,0.3449,0.069,0.3651,0.143,0.1901,0.173,0.212,0.172
