attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,150149.0,0.01,27224.0,0.063,63551.0,0.035,16128.0,0.084,23692.0,0.067,19554.0,0.075
sexMale,0.4977,0.031,0.4001,0.107,0.5101,0.056,0.358,0.146,0.6172,0.087,0.5636,0.103
sexFemale,0.5023,0.03,0.5999,0.084,0.4899,0.057,0.642,0.107,0.3828,0.114,0.4364,0.118
age25_44,0.332,0.043,0.2349,0.144,0.2977,0.077,0.3475,0.15,0.3962,0.111,0.4879,0.112
age45_64,0.393,0.037,0.3248,0.12,0.4175,0.063,0.3782,0.142,0.439,0.106,0.3649,0.129
age65+,0.275,0.046,0.4403,0.097,0.2848,0.076,0.2743,0.162,0.1649,0.172,0.1472,0.202
citizenSwiss,0.8081,0.016,0.6347,0.08,0.8934,0.038,0.7491,0.097,0.8744,0.072,0.7403,0.088
citizenUE28_AELE,0.1626,0.07,0.2923,0.13,0.0911,0.15,0.2233,0.194,0.1173,0.218,0.2194,0.173
citizenOtherEuropeanCountries,0.0131,0.269,0.0254,0.459,0.0102,0.473,0.0157,0.733,NaN,NaN,0.0134,0.735
citizenOtherWorldwideCountries,0.0162,0.242,0.0476,0.333,0.0054,0.649,0.0117,0.87,NaN,NaN,0.0268,0.518
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,0.7141,0.02,0.5191,0.089,0.8116,0.041,0.6448,0.105,0.7847,0.076,0.64,0.095
migratoryBackgroundSwissWith,0.0899,0.091,0.1095,0.201,0.0771,0.156,0.1024,0.27,0.0842,0.244,0.1003,0.246
migratoryBackgroundFirstGeneration,0.1831,0.065,0.3588,0.117,0.0967,0.147,0.2403,0.187,0.1139,0.223,0.2562,0.161
migratoryBackgroundSecondGenerationAndMore,0.0083,0.324,0.0065,0.865,0.0087,0.49,0.0106,0.869,0.0117,0.685,NaN,NaN
migratoryBackgroundUnknown,0.0046,0.421,0.006,0.863,0.0058,0.584,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,0.6367,0.024,0.4332,0.103,0.6261,0.049,0.6165,0.11,0.7916,0.076,0.7837,0.086
labourMarketUnemployedPersons,0.013,0.262,0.0235,0.469,0.01,0.457,NaN,NaN,NaN,NaN,0.0204,0.583
labourMarketPersonsWithoutProfessionalActivity,0.3502,0.04,0.5433,0.088,0.3639,0.067,0.3744,0.141,0.2025,0.157,0.196,0.179
socioprofessionalCategoriesExecutives,0.031,0.162,0.023,0.468,0.0144,0.365,0.0208,0.613,0.071,0.27,0.056,0.331
socioprofessionalCategoriesLiberalAndSimilar,0.0116,0.265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0891,0.265
socioprofessionalCategoriesOtherSelfEmployed,0.0727,0.104,0.0368,0.359,0.0899,0.145,0.0679,0.338,0.1094,0.218,0.0258,0.499
socioprofessionalCategoriesIntellectualAndManagerial,0.0756,0.101,NaN,NaN,0.0101,0.432,0.0201,0.648,0.0562,0.306,0.4598,0.114
socioprofessionalCategoriesIntermediate,0.1869,0.061,0.0658,0.271,0.1306,0.12,0.1534,0.224,0.5441,0.094,0.1333,0.221
socioprofessionalCategoriesSkilledNonManuals,0.1331,0.075,NaN,NaN,0.243,0.086,0.2768,0.166,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,0.0571,0.119,0.0101,0.684,0.1159,0.129,0.0583,0.373,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,0.0472,0.135,0.2601,0.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,0.0013,0.873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,0.0203,0.202,0.0293,0.403,0.021,0.302,0.0192,0.647,0.0109,0.683,0.0176,0.619
socioprofessionalCategoriesUnemployedOrNotWorking,0.3633,0.039,0.5668,0.086,0.3739,0.066,0.3835,0.139,0.2084,0.155,0.2163,0.171
