attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.007,0.2214,0.036,0.4104,0.023,0.0883,0.061,0.1509,0.045,0.129,0.049
sexMale,1.0,0.02,0.1635,0.066,0.4122,0.038,0.0658,0.105,0.2052,0.056,0.1533,0.066
sexFemale,1.0,0.02,0.2787,0.047,0.4086,0.037,0.1105,0.077,0.0972,0.082,0.105,0.08
age25_44,1.0,0.026,0.1418,0.084,0.3984,0.046,0.0943,0.101,0.1721,0.073,0.1935,0.069
age45_64,1.0,0.024,0.2075,0.065,0.4346,0.041,0.0898,0.098,0.1587,0.072,0.1094,0.088
age65+,1.0,0.033,0.3731,0.06,0.3896,0.057,0.076,0.135,0.1039,0.114,0.0575,0.154
citizenSwiss,1.0,0.012,0.1776,0.047,0.4529,0.026,0.0806,0.072,0.1714,0.048,0.1176,0.059
citizenUE28_AELE,1.0,0.048,0.2462,0.101,0.2905,0.093,0.1253,0.143,0.1198,0.147,0.2182,0.109
citizenOtherEuropeanCountries,1.0,0.077,0.5175,0.107,0.291,0.146,0.104,0.244,0.037,0.415,0.0504,0.349
citizenOtherWorldwideCountries,1.0,0.126,0.5813,0.167,0.1236,0.361,0.0667,0.484,0.0267,0.795,0.2017,0.277
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.015,0.1646,0.054,0.466,0.029,0.0748,0.082,0.1761,0.052,0.1185,0.065
migratoryBackgroundSwissWith,1.0,0.051,0.249,0.106,0.3764,0.086,0.1125,0.159,0.1461,0.14,0.1159,0.157
migratoryBackgroundFirstGeneration,1.0,0.039,0.3816,0.067,0.2506,0.084,0.114,0.125,0.0812,0.146,0.1725,0.099
migratoryBackgroundSecondGenerationAndMore,1.0,0.138,0.1353,0.391,0.534,0.189,0.1048,0.423,0.1335,0.382,0.0923,0.457
migratoryBackgroundUnknown,1.0,0.271,0.2261,0.584,0.5419,0.365,NaN,NaN,0.134,0.73,NaN,NaN
labourMarketEmployedPersons,1.0,0.016,0.133,0.064,0.4259,0.032,0.0892,0.078,0.1894,0.051,0.1625,0.056
labourMarketUnemployedPersons,1.0,0.111,0.3211,0.203,0.3073,0.198,0.1039,0.351,0.1028,0.343,0.1649,0.274
labourMarketPersonsWithoutProfessionalActivity,1.0,0.027,0.3822,0.05,0.3899,0.048,0.0851,0.109,0.0814,0.108,0.0615,0.129
socioprofessionalCategoriesExecutives,1.0,0.116,0.1046,0.375,0.2555,0.229,0.0717,0.445,0.329,0.201,0.2392,0.238
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.198
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.075,0.1105,0.237,0.5051,0.107,0.1128,0.233,0.2534,0.151,0.0182,0.583
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.065,0.0095,0.687,0.0649,0.261,0.0104,0.644,0.079,0.234,0.8361,0.071
socioprofessionalCategoriesIntermediate,1.0,0.041,0.0448,0.215,0.2827,0.082,0.0853,0.15,0.4881,0.061,0.0991,0.142
socioprofessionalCategoriesSkilledNonManuals,1.0,0.048,0.0048,0.796,0.8275,0.053,0.1677,0.125,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.075,0.023,0.502,0.8596,0.081,0.1173,0.228,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.084,1.0,0.084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.488,0.4549,0.741,0.4719,0.686,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.097,0.3716,0.162,0.3852,0.156,0.0673,0.381,0.0825,0.344,0.0934,0.319
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.026,0.3771,0.048,0.383,0.046,0.0867,0.104,0.0831,0.103,0.0701,0.116
