attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.007,0.1967,0.039,0.4287,0.022,0.0928,0.059,0.1513,0.044,0.1304,0.049
sexMale,1.0,0.02,0.1434,0.07,0.4273,0.037,0.0777,0.096,0.203,0.055,0.1486,0.067
sexFemale,1.0,0.02,0.2495,0.05,0.4302,0.036,0.1079,0.078,0.1,0.08,0.1124,0.076
age25_44,1.0,0.026,0.1294,0.09,0.4067,0.046,0.1035,0.097,0.1633,0.074,0.1971,0.068
age45_64,1.0,0.024,0.176,0.07,0.4603,0.04,0.0905,0.097,0.1648,0.07,0.1084,0.087
age65+,1.0,0.033,0.3355,0.063,0.4126,0.056,0.0799,0.131,0.1107,0.11,0.0613,0.149
citizenSwiss,1.0,0.012,0.1549,0.051,0.4722,0.025,0.0841,0.071,0.174,0.047,0.1148,0.06
citizenUE28_AELE,1.0,0.048,0.2125,0.108,0.3266,0.087,0.1277,0.143,0.1008,0.159,0.2324,0.104
citizenOtherEuropeanCountries,1.0,0.073,0.5032,0.105,0.265,0.147,0.1084,0.228,0.0559,0.317,0.0675,0.287
citizenOtherWorldwideCountries,1.0,0.129,0.498,0.186,0.1625,0.32,0.1128,0.391,0.0249,0.791,0.2018,0.287
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.015,0.1442,0.058,0.486,0.028,0.0785,0.08,0.1822,0.051,0.1092,0.067
migratoryBackgroundSwissWith,1.0,0.05,0.2052,0.116,0.3961,0.083,0.1167,0.156,0.1346,0.143,0.1474,0.136
migratoryBackgroundFirstGeneration,1.0,0.038,0.3417,0.071,0.2719,0.078,0.1211,0.121,0.0769,0.15,0.1885,0.094
migratoryBackgroundSecondGenerationAndMore,1.0,0.136,0.1809,0.331,0.5098,0.191,0.1085,0.417,0.1103,0.396,0.0905,0.462
migratoryBackgroundUnknown,1.0,0.25,0.3494,0.423,0.4667,0.366,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.016,0.1174,0.068,0.4388,0.031,0.0933,0.075,0.1877,0.05,0.1628,0.055
labourMarketUnemployedPersons,1.0,0.138,0.2641,0.281,0.3999,0.217,0.0941,0.459,0.1057,0.413,0.1361,0.374
labourMarketPersonsWithoutProfessionalActivity,1.0,0.027,0.342,0.052,0.4116,0.046,0.0919,0.105,0.0854,0.107,0.0691,0.122
socioprofessionalCategoriesExecutives,1.0,0.114,0.0669,0.473,0.2564,0.23,0.0738,0.435,0.3334,0.196,0.2696,0.217
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.188
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.075,0.0959,0.252,0.542,0.103,0.0964,0.248,0.2284,0.158,0.0372,0.405
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.064,NaN,NaN,0.057,0.274,0.0109,0.65,0.0921,0.216,0.8353,0.071
socioprofessionalCategoriesIntermediate,1.0,0.039,0.0497,0.196,0.2765,0.08,0.0992,0.134,0.4758,0.059,0.0988,0.139
socioprofessionalCategoriesSkilledNonManuals,1.0,0.046,0.0062,0.653,0.8405,0.05,0.1534,0.127,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.072,0.0292,0.435,0.8468,0.079,0.1241,0.216,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.089,1.0,0.089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.684,NaN,NaN,0.6275,0.866,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.118,0.3769,0.196,0.3762,0.191,0.1024,0.376,0.0729,0.422,0.0717,0.434
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.026,0.3377,0.051,0.4109,0.045,0.092,0.102,0.0865,0.103,0.0728,0.116
