attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.0,0.2148,0.0,0.4159,0.0,0.0897,0.001,0.1491,0.0,0.1304,0.0
sexMale,1.0,0.0,0.1578,0.001,0.4232,0.0,0.0725,0.001,0.2007,0.001,0.1459,0.001
sexFemale,1.0,0.0,0.2715,0.0,0.4086,0.0,0.1068,0.001,0.098,0.001,0.1151,0.001
age25_44,1.0,0.0,0.1401,0.001,0.3973,0.0,0.0994,0.001,0.1656,0.001,0.1976,0.001
age45_64,1.0,0.0,0.2034,0.001,0.4395,0.0,0.0797,0.001,0.1686,0.001,0.1087,0.001
age65+,1.0,0.0,0.3525,0.001,0.4068,0.001,0.0907,0.001,0.091,0.001,0.059,0.002
citizenSwiss,1.0,0.0,0.1695,0.0,0.4582,0.0,0.0854,0.001,0.1687,0.0,0.1182,0.001
citizenUE28_AELE,1.0,0.0,0.2292,0.001,0.3173,0.001,0.1126,0.002,0.1185,0.001,0.2223,0.001
citizenOtherEuropeanCountries,1.0,0.001,0.5616,0.001,0.2474,0.002,0.0945,0.003,0.0297,0.005,0.0669,0.003
citizenOtherWorldwideCountries,1.0,0.001,0.5402,0.002,0.1624,0.003,0.0747,0.005,0.0656,0.005,0.1573,0.003
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.0,0.1583,0.001,0.468,0.0,0.0847,0.001,0.174,0.001,0.1149,0.001
migratoryBackgroundSwissWith,1.0,0.001,0.2257,0.001,0.4071,0.001,0.0915,0.002,0.1381,0.001,0.1375,0.001
migratoryBackgroundFirstGeneration,1.0,0.0,0.3741,0.001,0.2664,0.001,0.105,0.001,0.077,0.001,0.1775,0.001
migratoryBackgroundSecondGenerationAndMore,1.0,0.001,0.1768,0.003,0.4574,0.002,0.0823,0.005,0.2027,0.003,0.081,0.005
migratoryBackgroundUnknown,1.0,0.003,0.3446,0.005,0.3581,0.005,NaN,NaN,0.1907,0.006,NaN,NaN
labourMarketEmployedPersons,1.0,0.0,0.1371,0.001,0.4264,0.0,0.0857,0.001,0.1859,0.001,0.1649,0.001
labourMarketUnemployedPersons,1.0,0.001,0.2878,0.002,0.3894,0.002,0.1119,0.004,0.0813,0.004,0.1298,0.003
labourMarketPersonsWithoutProfessionalActivity,1.0,0.0,0.362,0.001,0.3972,0.0,0.096,0.001,0.082,0.001,0.0628,0.001
socioprofessionalCategoriesExecutives,1.0,0.001,0.1001,0.004,0.3008,0.002,0.0518,0.005,0.2882,0.002,0.2591,0.002
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.002
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.001,0.1574,0.002,0.4955,0.001,0.0731,0.003,0.2328,0.002,0.0412,0.004
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.001,0.006,0.009,0.0425,0.003,0.0081,0.007,0.0998,0.002,0.8436,0.001
socioprofessionalCategoriesIntermediate,1.0,0.0,0.04,0.002,0.2937,0.001,0.0852,0.002,0.4921,0.001,0.089,0.002
socioprofessionalCategoriesSkilledNonManuals,1.0,0.0,0.0054,0.007,0.8378,0.001,0.1568,0.001,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.001,0.0306,0.004,0.8439,0.001,0.1255,0.002,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.001,1.0,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.005,0.5448,0.007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.001,0.3727,0.002,0.3633,0.002,0.1061,0.003,0.0759,0.003,0.0821,0.003
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.0,0.3568,0.0,0.3967,0.0,0.0971,0.001,0.0819,0.001,0.0675,0.001
