attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,126321,0.9,35283,3.7,37994,3.5,14601,6.2,15537,6.0,22906,4.9
sexMale,60951,2.5,14451,6.5,19622,5.3,5567,10.7,9830,7.8,11481,7.3
sexFemale,65370,2.2,20832,5.0,18373,5.3,9034,7.9,5707,10.0,11425,7.1
age25_44,47089,3.2,9587,8.3,12428,7.1,6182,10.2,5640,10.7,13251,6.8
age45_64,47924,2.9,13276,6.6,15666,5.8,5155,10.6,6582,9.4,7245,8.9
age65+,31308,3.8,12420,6.5,9900,7.4,3264,13.1,3315,13.0,2409,15.3
citizenSwiss,93491,1.5,20594,4.9,31933,3.8,11644,6.9,12976,6.5,16345,5.8
citizenUE28_AELE,25498,4.8,10716,7.7,5197,11.4,2190,17.8,2244,17.4,5152,11.2
citizenOtherEuropeanCountries,2445,17.8,1452,22.9,362,49.9,173,67.4,NaN,NaN,374,43.9
citizenOtherWorldwideCountries,4869,12.2,2521,17.2,502,39.0,577,36.0,233,57.7,1036,26.4
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,72703,2.0,14058,6.1,26644,4.3,9024,7.9,10568,7.3,12409,6.8
migratoryBackgroundSwissWith,20197,5.0,6322,9.4,5015,10.7,2568,15.1,2375,15.7,3917,12.3
migratoryBackgroundFirstGeneration,29696,4.4,14102,6.7,4816,12.0,2536,16.6,2078,18.3,6164,10.3
migratoryBackgroundSecondGenerationAndMore,3075,15.1,564,35.4,1227,24.1,404,42.6,483,38.1,397,42.7
migratoryBackgroundUnknown,650,30.6,237,51.2,293,44.9,NaN,NaN,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,75949,2.0,14899,6.3,23065,4.8,8672,8.3,11114,7.2,18200,5.6
labourMarketUnemployedPersons,6696,9.8,2354,17.0,1775,19.4,827,28.5,496,36.8,1244,22.9
labourMarketPersonsWithoutProfessionalActivity,43675,3.1,18030,5.4,13154,6.3,5102,10.6,3927,12.0,3462,13.0
socioprofessionalCategoriesExecutives,3617,13.1,556,34.3,741,29.9,184,57.5,944,25.4,1192,22.7
socioprofessionalCategoriesLiberalAndSimilar,1608,19.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1608,19.4
socioprofessionalCategoriesOtherSelfEmployed,6420,9.6,1034,24.6,2825,14.6,706,29.4,1403,21.0,452,36.6
socioprofessionalCategoriesIntellectualAndManagerial,12956,6.7,144,67.5,546,33.7,141,67.6,642,30.9,11484,7.2
socioprofessionalCategoriesIntermediate,18432,5.5,1358,21.8,4022,12.4,2028,17.5,7930,8.7,3094,14.4
socioprofessionalCategoriesSkilledNonManuals,14693,6.2,109,78.0,9903,7.7,4681,11.6,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,5224,11.1,423,39.7,4082,12.6,719,30.2,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,10168,7.8,10168,7.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,251,53.2,176,63.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,2579,15.6,931,26.5,870,26.7,214,55.3,194,55.0,369,41.7
socioprofessionalCategoriesUnemployedOrNotWorking,50372,2.8,20384,5.1,14929,6.0,5929,9.9,4423,11.4,4706,11.3
